year,MRadDistAPA06_,MRadDistAPA07_,MRadDistAPA08_,MRadDistAPA09_,MRadDistAPA10_,MRadDistAPA11_,MRadDistAPA13_,MRadDistAPA15_,MRadDistAPA17_,MRadDistAPA19_
1851,9752.515625,9786.3125,8494.03125,5019.2109375,5415.28125,5538.7109375,11484.5859375,10743.0625,866.609375,6003.9765625
1852,10343.1328125,9992.75,9367.6171875,5639.234375,5983.625,5917.21875,11604.828125,11020.4921875,1322.46875,6299.8046875
1853,11012.3125,10189.796875,10207.984375,6157.015625,6433.0703125,6335.90625,11805.8984375,11347.5,1803.859375,6625.4765625
1854,11691.734375,10311.4921875,11032.0390625,6693.3984375,6936.625,6795.1875,12003.7265625,11707.4609375,2330.828125,6998.1875
1855,12325.625,10396.265625,11715.5,7190.734375,7488.28125,7165.1328125,12087.890625,467.0859375,2817.4296875,7318.84375
1856,13039.9765625,10537.03125,12348.9140625,7667.390625,7973.0625,7455.6484375,12321.2734375,752.5078125,3291.3203125,7610.6953125
1857,1042.0703125,10797.0625,12987.953125,8094.734375,8378.1640625,7679.515625,12492.71875,953.1171875,3759.0703125,7913.203125
1858,1722.0390625,10984.1328125,13747.75,8682.3125,8859.2578125,8010.59375,12728.171875,1141.6171875,4261.390625,8301.875
1859,2245.984375,11191.3359375,927.5390625,9290.0390625,9438.125,8373.6875,12951.2421875,1330.1328125,4843.4453125,8778.2890625
1860,2683.3515625,11404.8671875,1596.828125,9812.5390625,10002.546875,8745.9296875,13184.953125,1569.0234375,5434.9140625,9191.484375
1861,3068.2421875,11542.78125,2294,2212.9296875,10704.1328125,9106.140625,13525.046875,1852.984375,6033.46875,9588.8515625
1862,3362.1875,11780.453125,2864.109375,2681.484375,11395.96875,1005.921875,271.1875,2078.5078125,6533.4765625,10017.8359375
1863,3646.4375,11960.921875,3359.625,3107.421875,11926.1953125,1344.171875,603.8359375,2284.953125,6949.2890625,10485.765625
1864,4074.421875,12089.15625,4083.28125,3782.296875,12687.0546875,1727.53125,980.921875,2585.3125,7259.1328125,10945.7109375
1865,4446.171875,12241.625,4657.0078125,4391.640625,13214.71875,2126.546875,1247.46875,2774.4296875,7509.6171875,11367.8828125
1866,4701.3828125,12393.5,5100.328125,4985.875,13736.171875,2400.0625,1531.0390625,2890.2734375,7879.046875,11707.171875
1867,4946.03125,12626.421875,5574.609375,5514.8671875,1031.734375,2700.1171875,1791.9453125,3064.7265625,8204.8671875,12164.90625
1868,5281.1875,12749.375,6075.53125,6013.640625,1606.5234375,3070.65625,2030.859375,3200.109375,8386.4921875,12812.8671875
1869,5603.3359375,12970.59375,6669.1875,6543.4453125,2305.4296875,3405.703125,2191.1953125,3357.796875,8607.3515625,1456.4453125
1870,5976.78125,13163.4375,7220.4140625,6984.9765625,2939.59375,3773.296875,2369.890625,3594.1875,8819.671875,1909.4765625
1871,6270.9921875,13252.09375,7712.484375,7498.90625,3492.9296875,4065.6796875,2560.0390625,3867.40625,9071.7734375,2280.328125
1872,6510.671875,13425.5078125,1936.1328125,7933.9609375,3972.8984375,4285.2734375,2739,4160.3671875,9270.3359375,2791.1484375
1873,6823.71875,13655.8046875,2460.0078125,8477.6015625,4531.203125,4558.3125,2909.0859375,4467.0078125,9439.2734375,3337
1874,7048.1640625,13864.359375,2806.703125,8870.3125,4944.765625,4816.8828125,3099.5703125,4620.5390625,9545.140625,3729.7421875
1875,7337.3828125,14070.7109375,3420.828125,9330.1953125,5510.015625,5117.1640625,3188.078125,4857.234375,9704.7734375,4201.5
1876,7633.4765625,14180.4375,4120.765625,10002.9453125,6099.7265625,5421.6640625,3402.7265625,5137.9921875,9839.609375,4749.4609375
1877,7850.6171875,156.9609375,4681.3515625,10597.2578125,6720.015625,5824.1640625,3508.2890625,5446.140625,9992.2265625,5220.5234375
1878,8088.25,385.65625,5112.53125,11111.171875,7249.46875,6154.0390625,3612.625,5746.8359375,10154.1640625,5710.875
1879,8233.7421875,606.375,5496.7109375,11520.03125,7688.4765625,6408.7421875,3769.390625,6019.8828125,10303.375,6098
1880,8350.8203125,770.2265625,5869.8125,489.6484375,8056.734375,6608.9609375,3957.390625,6237.21875,10436.734375,6420.1484375
1881,8468.015625,931.5234375,6303.4375,871.3515625,8435.890625,6817.65625,4131.7890625,6461.671875,10559.5859375,6758.3828125
1882,8630.75,1062.4609375,6781.21875,1146.5546875,8900.3515625,7092.359375,4330.6875,6702.0703125,10712.0703125,7218.703125
1883,8814.6015625,1227.2265625,7272.265625,1614.484375,9361.8359375,7357.21875,4516.15625,6982.40625,10863.1328125,7670.21875
1884,1362.53125,1482.421875,7739.046875,2061.84375,9818.9375,7595.765625,4622.9765625,7228.0625,11008.8125,8104.921875
1885,9333.703125,1807.3125,8263.2890625,2513.1640625,10335.7734375,7900.9296875,4713.8515625,7558.0625,11126.953125,8588.359375
1886,9576.6953125,2113.5625,8777.265625,3064.1875,10886.1640625,8225.921875,4840.6171875,7796.671875,11259.4375,9172.9921875
1887,2064.375,2353.546875,9247.953125,3544.9921875,1714.2578125,8528.7890625,4992.203125,7995.640625,11423.8984375,2766.890625
1888,9858.84375,2637.7578125,9716.8671875,3910.578125,2207.2890625,8803.4609375,5105.8359375,8289.3828125,11556.21875,3147.578125
1889,10012.8046875,2906.171875,10213.3359375,4377.3203125,2645,9075.984375,5178.7265625,8738.7421875,11633.828125,3600.9921875
1890,2541.25,3210.1171875,11057.4921875,4813.6171875,3214.875,9397.828125,5239.4140625,9083.15625,11699.7890625,4226.6328125
1891,2722.859375,3544.25,1245.890625,5466.734375,3914.4765625,9674.390625,5321.2734375,9384.453125,11742.28125,4835.7578125
1892,2824.265625,3744.6171875,1748.984375,5955.921875,4306.15625,9835.1171875,5443.28125,9568.34375,11859.8828125,5203.328125
1893,2963.3515625,3940.09375,2356.5234375,6393.8125,4750.515625,10018.2109375,5613.21875,9862.6484375,11975.7734375,5665.8203125
1894,3133.953125,4259.421875,3210.9140625,6916.875,5405.5234375,10250.375,5780.671875,10083.140625,12033.0546875,6323.265625
1895,3281.0390625,4615.1328125,4092.671875,7447.9375,5968.0390625,315.6640625,5882.2421875,10364.65625,12087.390625,6824.171875
1896,3406.515625,4884.5859375,4914.40625,8006.9921875,6466.015625,648.109375,5963.1171875,10710.2578125,12189.7109375,7401.0703125
1897,3549.125,5124.7421875,5563.015625,8487.875,6926.5625,891.203125,6057.3203125,740.9140625,39.9921875,7763.7578125
1898,3719.5546875,5453.765625,6520.8671875,9152.4140625,7590.15625,1249.0859375,6198.125,1164.6015625,114.0625,8172.6640625
1899,3892.140625,5844.4296875,7223.9453125,9671.6484375,8135.9453125,1504.8515625,6360.4453125,1581.6953125,204.0078125,8567.921875
1900,3971.2890625,6046.7421875,7688.6953125,10167.8125,8536.984375,1706.6875,6430.3671875,1914.390625,270.1796875,8964.015625
1901,4179.015625,6413.2734375,8439.515625,10700.3046875,9229.65625,2027.6796875,6574.9375,2354.734375,381.6484375,9535.53125
1902,4299.890625,6713.4765625,9123.8984375,2352.75,9792.2109375,2242.84375,6703.0625,2719.4453125,502.921875,10037.953125
1903,4401.2734375,6922.984375,9527.296875,2739.3828125,10175.9140625,2416.8046875,6875.53125,3080.6640625,566.7109375,10467.84375
1904,4593.5546875,7297,1052.4765625,3268.984375,10705.859375,2644.9609375,6988.265625,3563.421875,698.0859375,11218.4921875
1905,4736.734375,7626.2734375,1561.4296875,3838.328125,893.390625,2909.5625,7163.875,4026.921875,811.78125,12017.578125
1906,4891.5546875,8077.8828125,2114.8984375,4476.8828125,1455.015625,3208.2421875,7315.3515625,4401.5859375,908.0703125,12935.875
1907,5014.09375,8594.703125,2641.3984375,5166.15625,1911.9453125,3439.7265625,7395.203125,4790.7734375,1033.3671875,13702.640625
