year;MLACHO01_;MLACHO03_;MLACHO04_;MLACHO05_;MLACHO07_;MLACHO14_;MLACHO15_;MLACHO16_;MLACHO17_;MLACHO19_;aver
1934;458.3804016;525.4887085;463.612854;620.2845459;385.4444885;434.7013855;559.2786865;509.2517395;414.9493713;501.4782715;487.2870453
1935;480.8182373;498.6775513;508.275238;688.6436157;363.6775818;526.803772;594.5540771;604.8249512;439.5094299;610.0246582;531.5809113
1936;508.7182922;634.5951538;499.7067566;692.6633301;339.6207886;658.3684692;761.3493042;723.977356;509.5863647;660.7039185;598.9289734
1937;445.4794922;717.5294189;555.9345093;625.3498535;405.6605835;651.1502075;714.4667969;725.5717163;463.7552185;525.8720703;583.0769867
1938;418.855072;567.0110474;497.2733459;674.31604;329.1852112;592.0137329;681.8861084;711.6068726;449.7304993;672.1251221;559.4003052
1939;506.5097656;770.5712891;567.6693115;734.8099365;396.2646179;689.2091064;755.427124;784.6418457;539.4101563;623.5147705;636.8027924
1940;479.4689636;699.2929077;496.053009;741.9423828;354.0830078;621.6104736;719.2858276;818.4962158;482.2778015;799.5759888;621.2086578
1941;337.1747742;553.0830078;253.6544189;469.8977966;325.1246338;401.7781067;535.8510742;479.075531;390.5100403;440.1976013;418.6346985
1942;406.0874634;710.692688;474.0971375;658.2581787;326.783783;563.9370728;666.3994141;731.2102661;518.2719116;695.1954956;575.0933411
1943;482.6723938;627.5856934;550.4835205;742.8005371;383.407074;588.5415039;677.5692139;702.4351807;446.2602539;657.9664307;585.9721802
1944;460.0541077;559.1506958;490.9136353;668.2940674;358.5474243;555.4140015;439.9090271;700.3583374;440.9071045;718.7422485;539.2290649
1945;300.6921692;404.0751648;300.1946411;533.1424561;283.086792;415.7079773;654.3995361;176.3132019;258.4602356;402.9452515;372.9017426
1946;423.7287292;531.3950806;387.8437195;664.494812;359.6303101;541.3439331;709.0839233;665.7224121;484.7076721;559.3655396;532.7316132
1947;473.6610413;624.557373;578.5479126;774.1359253;417.0874634;633.9242554;719.2879639;756.012085;477.3901367;606.3692627;606.0973419
1948;521.097229;690.8121948;490.9856567;753.1160278;445.6852112;728.8781128;532.2411499;784.2807007;523.3845215;683.0840454;615.356485
1949;421.7962952;532.6220093;455.326355;700.6230469;357.9270325;587.6784668;488.5311584;603.2179565;368.9967346;599.5283203;511.6247375
1950;450.1540527;539.7921753;474.9221191;608.9944458;381.4544067;531.937439;549.5095825;606.4059448;345.0852356;517.6578979;500.59133
1951;422.2837524;470.6572266;492.2845459;759.6199341;385.5823364;608.3887329;597.9014282;622.6473999;383.4372559;641.9199219;538.4722534
1952;415.6419983;664.486084;450.6322327;737.4817505;420.3213501;656.5177612;576.5700073;621.3380737;435.1422424;642.2094727;562.0340973
1953;348.9588318;507.9708252;458.7272644;510.3153076;397.6607971;579.7720947;590.5913696;544.3010254;403.2748413;702.8569946;504.4429352
1954;360.8537598;594.4743042;475.3136597;474.591156;430.5004272;559.7695313;689.6025391;516.4863892;391.6265564;582.8751831;507.6093506
1955;390.1075745;600.2543945;576.2036133;540.2210083;384.4324341;616.8248901;665.1433105;675.9255981;448.0566711;646.5018311;554.3671326
1956;358.3684692;580.1022949;522.7487793;582.3952637;275.9282532;674.1748657;653.7587891;693.9134521;471.4608765;690.0214844;550.2872528
1957;392.3049011;675.7338257;466.2564392;579.5981445;381.8049622;611.8607788;555.5122681;682.7624512;474.9092407;620.6959229;544.1438934
1958;319.6785889;601.7557373;511.1773682;513.3969116;316.4101257;637.3713379;565.1311646;548.0917358;450.7615967;611.2851563;507.5059723
1959;343.8456116;559.4353638;476.5601501;482.9758911;328.6040344;554.6741333;701.223938;540.7247925;422.0840759;521.7495728;493.1877563
1960;345.9754333;564.2079468;544.2232666;635.4055786;400.8276672;625.7451172;717.2294312;638.4942627;423.7257385;670.0725708;556.5907013
1961;398.8988647;664.2351074;592.7079468;589.4838867;366.6763306;695.65625;550.750061;756.1963501;538.4911499;655.3671265;580.8463074
1962;373.1576843;488.9780579;330.4656677;342.6907349;409.4872742;436.9101563;594.4952393;289.5011902;143.5381317;445.3709412;385.4595078
1963;416.4415588;632.531311;445.9994812;510.3067322;401.3008423;592.5012207;654.2356567;644.0546265;551.5782471;597.1260986;544.6075775
1964;394.2073669;613.0805664;379.4760437;504.5643005;344.3730774;571.071106;575.7026978;676.5422974;452.1165161;523.4824829;503.4616455
1965;358.0471191;649.7294922;424.6105347;546.4959717;359.1999817;606.2484131;702.0736084;632.4403687;457.9570618;658.1791382;539.4981689
1966;416.0096741;739.197876;515.7149048;625.5446777;408.2516785;639.5775146;695.8466187;774.5633545;531.010498;729.7422485;607.5459045
1967;402.9048462;714.1437378;492.2478638;554.6746826;430.9035339;623.6295166;578.8415527;701.8132935;530.0905151;699.4763184;572.8725861
1968;279.8813171;532.7442627;386.3127747;530.7062378;388.3283997;540.1674194;696.0904541;661.4083252;421.1398315;592.0748291;502.8853851
1969;434.8206177;724.9293823;404.4008179;597.2131348;334.1753845;705.2480469;665.9901733;706.1685791;324.0783997;671.8146973;556.8839233
1970;413.7217407;599.5552979;459.6030579;577.0488892;360.4315796;668.4689331;665.7606812;694.0783081;457.3933105;735.7230835;563.1784882
1971;342.5090942;610.4797974;483.1506958;635.6521606;395.194397;668.618103;551.3447266;703.8223877;449.6968384;620.2073364;546.0675537
1972;366.5265503;529.4001465;392.4857788;515.9681396;380.3043518;514.2056274;692.578125;608.3901978;402.9914856;506.6025391;490.9452942
1973;342.1408386;645.1121826;519.6930542;570.6790161;436.9719543;618.0149536;628.5053101;693.4324951;447.3310852;673.9746704;557.585556
1974;366.8521118;624.2200317;466.4594421;586.3191528;348.1102295;702.6069946;736.984314;751.0276489;463.947052;733.1342773;577.9661255
1975;434.3039551;771.4255981;491.166626;626.5831909;492.6362;707.2989502;605.7210083;769.8494263;477.2408752;630.699646;600.6925476
1976;360.5202942;631.0585938;495.7286072;562.0290527;478.241272;663.7871704;700.5976563;670.6765747;514.0004272;563.1196899;563.9759338
1977;387.4945068;715.0155029;524.8637085;604.6100464;447.5053406;779.3972778;597.7838135;741.8030396;462.7305603;641.2404175;590.2444214
1978;389.3486633;475.9109192;254.8625183;395.171936;396.1582947;524.9428101;628.5993652;528.5042114;326.2374268;455.7929382;437.5529083
1979;441.1756592;488.0269775;376.7761536;409.7001953;427.9476318;508.1549377;516.6357422;481.4634094;425.0820007;473.4713135;454.8434021
1980;415.4848633;602.8051147;511.4807434;622.7314453;513.236084;588.9401855;634.9289551;729.3847046;488.8794556;631.2441406;573.9115692
1981;398.4925232;606.4818726;354.1678772;506.0734558;431.3605042;565.309082;614.0671997;621.0319214;455.4485168;527.9800415;508.0412994
1982;401.1655273;587.1271973;536.9671631;588.6071777;428.8442078;521.2017212;744.3867188;678.4417725;437.0800171;527.3547974;545.11763
1983;389.5976257;547.3790894;528.4232788;598.9538574;447.2627563;637.9893188;527.9276123;688.947998;454.7822571;675.123291;549.6387085
1984;543.9384766;682.0611572;462.5453491;506.1537476;467.8594666;464.3777771;753.112915;701.3184814;645.8685913;506.8397217;573.4075684
1985;334.2107544;586.3485718;445.875061;526.8799438;293.7440491;524.0236816;606.1538696;623.8709717;529.4439697;438.9063416;490.9457214
1986;410.6512451;661.2905884;463.2294006;514.5626221;373.1542969;606.1894531;614.5135498;709.6539917;557.2519531;603.7816772;551.4278778
1987;348.9759521;625.4850464;492.3397522;557.3723145;399.3024292;538.1933594;553.7561035;606.2426147;438.377594;600.5682983;516.0613464
1988;416.2866516;616.0263672;434.8213806;494.2163391;500.3621521;527.4140015;646.9931641;639.0772705;459.8494873;571.8348389;530.6881653
1989;459.563324;664.4967651;425.4564209;459.9573364;443.9764709;556.7050781;714.105896;674.9320068;540.5131226;602.2570801;554.1963501
1990;446.9868469;666.2548218;455.3079529;542.2086792;464.1391907;544.3175659;694.1948853;622.7979126;521.121521;538.0403442;549.536972
1991;413.6570129;548.5505981;373.7661743;525.7952271;432.8976746;479.5933533;516.4310303;599.4816284;453.7774048;482.9072571;482.6857361
1992;402.0993652;511.8322144;228.6595154;519.0905151;433.4580688;405.9900818;711.7335205;551.1244507;530.2634888;411.6586914;470.5909912
1993;401.4308777;565.2818604;437.7109985;577.1765137;525.1442871;624.2826538;650.2745972;633.4100952;508.1752014;500.3937683;542.3280853
1994;473.1004639;713.1845093;469.027832;466.1575623;581.0183105;655.1119385;577.8023682;652.7666016;458.4042969;567.3908691;561.3964752
1995;451.311615;583.7105713;474.8844299;503.599884;549.9666138;596.7879639;607.5845947;672.8706055;486.1369934;578.0181274;550.4871399
1996;510.1360168;692.1105347;551.0163574;538.715332;508.1184082;545.1728516;708.3686523;711.9512329;592.3884888;524.7230225;588.2700897
1997;484.2834778;554.2494507;498.092865;529.9905396;524.2473755;588.1207886;594.0222168;653.84021;524.0029297;516.0032349;546.6853088
1998;411.7587891;612.0756836;499.825592;496.9821472;439.4165649;543.4355469;616.8585815;632.5744629;383.8617249;473.8160706;511.0605164
1999;531.336792;678.8810425;507.1479492;576.317627;617.1080322;642.1570435;709.815918;799.7692261;521.4050903;654.5634766;623.8502197
2000;459.4990845;480.7777405;444.8215332;450.6367188;440.9202881;426.4954834;570.1516113;610.1402588;378.1291199;547.0477295;480.8619568
2001;443.3723755;489.4753723;416.4831543;510.68573;457.9929504;553.8327637;604.6937256;678.0700073;351.3596497;565.2457275;507.1211456
2002;466.5260315;517.6035767;414.3171387;522.8966675;487.7547913;535.0983276;646.2946167;703.1038818;410.0931396;608.3422852;531.2030457
2003;449.4812622;576.1611938;312.2976685;427.0718384;510.6682129;499.1629639;642.093689;625.2998047;388.8759155;628.6417236;505.9754272
2004;498.6103821;740.2161255;401.777771;645.1759644;566.2070923;587.3804321;794.5519409;645.9841309;497.7013855;693.3251343;607.0930359
2005;453.7894897;691.1213989;526.9475098;626.4985352;561.3926392;652.9799194;658.0599976;643.2318115;430.5684204;617.0389404;586.1628662
2006;519.595459;701.9467163;424.7121582;575.4814453;516.0270996;620.0057983;683.2982788;574.9727173;415.098114;679.2668457;571.0404633
2007;502.7189941;664.6298218;468.145752;543.9137573;527.1555786;724.4542847;775.3735352;675.9655762;510.8729248;703.8494873;609.7079712
2008;405.7473145;463.2393494;383.7911377;530.4888306;505.3683777;631.5507813;705.7429199;624.6271362;477.3879395;599.6306152;532.7574402
2009;444.1442261;670.3266602;406.917511;518.0656128;566.2578735;588.5505371;738.2981567;636.0995483;493.1213379;748.3752441;581.0156708
2010;327.0755615;437.2302551;210.1900787;555.8178711;481.1092834;486.3294678;554.670105;424.2745361;372.340271;573.788147;442.2825577
2011;361.5681458;665.9504395;437.377655;586.0594482;541.9724731;611.1400757;795.9230957;646.3352051;438.8908691;647.2165527;573.243396
2012;395.5942688;778.317627;512.0892944;673.1826782;590.8833008;727.7033691;845.1928101;749.5096436;455.8929443;754.5889893;648.2954926
2013;315.6033325;657.1625366;370.3282776;525.5584717;530.4945068;509.815155;640.6479492;463.5864258;381.9981384;678.7930298;507.3987823
2014;315.8646545;651.0370483;383.9998779;551.8148804;453.8042908;513.4050903;724.3432617;538.6355591;418.099762;676.5187378;522.7523163
2015;288.8878479;652.6877441;460.3145752;581.12146;503.414917;621.2159424;738.3178101;718.7437744;449.3348083;695.50354;570.9542419
2016;193.6530304;753.0854492;454.1545105;596.9050903;394.3998108;646.5076294;788.5625;805.4238892;493.0924683;793.0255737;591.8809952
2017;332.6835327;707.7614746;199.436142;463.00177;505.3302612;514.6663208;658.4546509;514.0309448;531.5918579;612.5016479;503.9458603
2018;305.1403809;659.0005493;463.506073;581.4555664;500.9811707;642.0842285;706.979187;784.175293;508.8793945;684.3909302;583.6592773
2019;264.2333984;520.5335083;382.4879761;592.8461304;426.9721375;636.3007813;813.3589478;729.0252075;475.3604126;692.3815308;553.3500031
2020;377.335083;435.2824707;306.8973999;511.5962219;626.0955811;563.9345703;768.7901001;608.6604614;497.7049561;623.5141602;531.9811005
2021;0;657.2139282;267.5004883;624.3889771;0;607.3624268;772.1768188;739.361084;471.6908264;609.3255615;474.9020111
