year,TB2KHA_03_,TB2KHA_06_,TB2KHA_09_,TB2KHA_12_,TB2KHA_14_,TB2KHA_15_,TB2KHA_16_,TB2KHA_17_,TB2KHA_19_,TB2KHA_20_
1881,0.7355601787567139,0.22927241027355194,0.23292730748653412,0.3788529932498932,0.20698979496955872,0.4091537296772003,0.5326454639434814,0.3162165582180023,0.05694987252354622,1.1537750959396362
1882,0.33037298917770386,0.16976460814476013,0.15979348123073578,0.3006858229637146,0.10619720071554184,0.24166852235794067,0.22957643866539001,0.18230266869068146,0.09388842433691025,0.5716133117675781
1883,0.47530314326286316,0.20628304779529572,0.29284676909446716,0.2053530514240265,0.17741481959819794,0.26513850688934326,0.21956370770931244,0.23084433376789093,0.05197269469499588,0.9814063906669617
1884,0.16581439971923828,0.09651580452919006,0.1308438926935196,0.05454271659255028,0.273554265499115,0.05448409914970398,0.1178857758641243,0.09733521193265915,0.05360044166445732,0.11409945785999298
1885,0.1674816906452179,0.04463938623666763,0.11625004559755325,0,0.22029367089271545,0.05849340558052063,0.11541296541690826,0.09669844806194305,0.09383445978164673,0.09304709732532501
1886,0.2998638451099396,0.09716888517141342,0.09941154718399048,0,0.11618456989526749,0.10880961269140244,0.2002285122871399,0.2056865692138672,0.08994541317224503,0.37310591340065
1887,0.3260815441608429,0.27247023582458496,0.06651191413402557,0,0.17267484962940216,0.2860972285270691,0.2669796943664551,0.4031931757926941,0.050852008163928986,0.896004319190979
1888,0.5156234502792358,0.2570057213306427,0.1765659898519516,0,0.14841684699058533,0.5097365975379944,0.2507842779159546,0.42221540212631226,0.07656721770763397,1.2318516969680786
1889,0.3244307041168213,0.12697802484035492,0,0,0.24017402529716492,0.17077182233333588,0.2974560260772705,0.1652781069278717,0.08320168405771255,1.072538137435913
1890,0.43020111322402954,0.3373397886753082,0,0,0.11624980717897415,0.4279904067516327,0.24499739706516266,0.14780637621879578,0.0487409271299839,0.7932709455490112
1891,0.5318273305892944,0.22926907241344452,0,0,0.22603073716163635,0.33744680881500244,0.31960806250572205,0.13827325403690338,0.04544197395443916,1.0085315704345703
1892,0.8164662718772888,0.40424469113349915,0,0,0.47772663831710815,0.5660919547080994,0.5367882251739502,0.2185160368680954,-999,1.292306900024414
1893,0.6732600927352905,0.34700706601142883,0,0,0.15366823971271515,0.5273546576499939,0.49758705496788025,0.2578481435775757,0.17156194150447845,1.0491694211959839
1894,1.0013998746871948,0.8389753699302673,0,0,0.3077969253063202,0.7367337346076965,0.5128909349441528,0.46362370252609253,0.23189875483512878,1.5830957889556885
1895,0.4508943557739258,0.5170453190803528,0,0,0.15147943794727325,0.1617678850889206,0.2952301800251007,0.27420684695243835,0.36720913648605347,1.1706959009170532
1896,0.7465500831604004,0.5501754879951477,0,0,0.19797246158123016,0.5202444195747375,0.35864460468292236,0.3269347548484802,0.10614632070064545,1.1507676839828491
1897,1.1695752143859863,0.7943559885025024,0,0,0.21683360636234283,0.7036721110343933,0.2135113626718521,0.38255125284194946,0.08537138998508453,2.2994656562805176
1898,0.38835853338241577,0.2286236733198166,0,0,0.116266168653965,0.2672838866710663,0.17276470363140106,0.21709565818309784,0.12010201811790466,0.2885071337223053
1899,0.45971280336380005,0.33050379157066345,0,0,0.09845181554555893,0.1428670883178711,0.19093796610832214,0.17109188437461853,0.11598145961761475,0.26229429244995117
1900,0.4888109564781189,0.22388137876987457,0,0,0.14209231734275818,0.15113937854766846,0.2852482795715332,0.1781870722770691,0.14066572487354279,0.404339075088501
1901,0.5171692967414856,0.2671198546886444,0,0,0.10543780028820038,0.3007022738456726,0.18418096005916595,0.14713335037231445,0.08944980055093765,0.3512152135372162
1902,0.2910093665122986,0.13329745829105377,0,0,0.07446615397930145,0.21494139730930328,0.12325076758861542,0.11526332050561905,0.07797054946422577,0.2715948224067688
1903,0.31715089082717896,0.26003971695899963,0,0,0.12578019499778748,0.3846910297870636,0.30732211470603943,0.24134746193885803,0.08778456598520279,0.40323153138160706
1904,0.6259142160415649,0.5290296077728271,0,0,0.13959725201129913,0.8808009028434753,0.36237189173698425,0.27814868092536926,0.07718229293823242,0.35927703976631165
1905,0.32942160964012146,0.18173748254776,0,0.6391223073005676,0.11863858997821808,0.3582957088947296,0.1988714337348938,0.12977129220962524,0.11523508280515671,0.32560494542121887
1906,0.34835562109947205,0.27397435903549194,0,0.23195719718933105,0.15864060819149017,0.30203840136528015,0.13908371329307556,0.10539183765649796,0.06891033798456192,0.4333034157752991
1907,0.4942685067653656,0.3669019043445587,0,0.15722596645355225,0.09267529845237732,0.23148909211158752,0.15512187778949738,0.12964609265327454,0.0702156126499176,0.3705306947231293
1908,0.6473778486251831,0.7201569676399231,0,0.6924105882644653,0.07561618089675903,0.5987624526023865,0.14697995781898499,0.3891257643699646,0.07717728614807129,1.3551515340805054
1909,0.6394113302230835,0.16286540031433105,0,0.192323237657547,0.2006496787071228,0.258705735206604,0.23316539824008942,0.5078319907188416,0.11259710043668747,1.7069534063339233
1910,0.6723074316978455,0.7463126182556152,0,0.27250826358795166,0.1790725588798523,0.559333324432373,0.3449285328388214,0.3987058997154236,0.1446673572063446,0.9960265755653381
1911,0.6631091237068176,0.5221160650253296,0,0.23987041413784027,0.11697305738925934,0.8396949172019958,0.16927456855773926,0.4048249423503876,0.06867233663797379,0.7792544364929199
1912,0.11825656145811081,0.20397427678108215,0,0.04236390069127083,0.0876968502998352,0.07220471650362015,0.07975421100854874,0.11111710220575333,0.057012565433979034,0.20361542701721191
1913,0.41402676701545715,0.2457440048456192,0,0.06059721112251282,0.08434447646141052,0.22168704867362976,0.14593233168125153,0.12038081139326096,0.05820238217711449,1.6272910833358765
1914,0.8908824324607849,0.8489905595779419,0,0.4066605269908905,0.10651392489671707,0.7965004444122314,0.07109159231185913,0.3766929507255554,0.07275550067424774,1.557652235031128
1915,0.7781562805175781,0.9139009714126587,0,0.09116065502166748,0.6279178261756897,0.4409168064594269,0.05140291154384613,0.47163406014442444,0.10020968317985535,1.1744122505187988
1916,0.5658982396125793,0.11584632098674774,0,0.4852822721004486,0.3340412974357605,0.7228876948356628,0.08294099569320679,0.47041022777557373,0.07764817029237747,1.3787060976028442
1917,0.8784734010696411,0.2188774049282074,0,0.4633689224720001,0.49666333198547363,0.8957508206367493,0.08223433792591095,0.5966006517410278,0.12442434579133987,1.9472829103469849
1918,0.4734153747558594,0.13461364805698395,0,0.382717102766037,0.19175073504447937,0.3600200116634369,0.17050929367542267,0.2779378890991211,0.13742698729038239,0.507860541343689
1919,0.8548336029052734,0.1422502100467682,0,0.3263227641582489,0.39434653520584106,0.75812828540802,0.0741567611694336,0.3340432941913605,0.07032506912946701,1.421898603439331
1920,0.5656042695045471,0.16852827370166779,0,0.7229448556900024,0.25073716044425964,0.47373178601264954,0.05003337562084198,0.3031666576862335,0.06813441962003708,1.1678025722503662
1921,0.5537689328193665,0.22976671159267426,0,0.48240065574645996,0.3703441023826599,0.740030825138092,0.13164882361888885,0.5649744868278503,0.16384528577327728,0.8735951781272888
1922,0.7293634414672852,0.24088837206363678,0,1.0867105722427368,0.4530009627342224,0.8347663283348083,0.06531857699155807,0.5598968267440796,0.08209718018770218,1.6800495386123657
1923,0.6574130654335022,0.21000365912914276,0,0.5327200293540955,0.4352512061595917,0.5790961384773254,0.05072462558746338,0.4237528443336487,0.12381497770547867,0.9753732681274414
1924,0.573749303817749,0.344210684299469,0,0.761531412601471,0.28405293822288513,0.43560147285461426,0.062146808952093124,0.5974527597427368,0.08346063643693924,1.2967559099197388
1925,0.3717816174030304,0.21239802241325378,0,0.2258700132369995,0.14983706176280975,0.26587551832199097,0.08331821858882904,0.20985862612724304,0.08782413601875305,0.3002628684043884
1926,0.7084895372390747,0.23492661118507385,0,0.5638247132301331,0.2486816793680191,0.32225877046585083,0.07154779136180878,0.3282782733440399,0.08648694306612015,0.9240710735321045
1927,0.3391041159629822,0.12621770799160004,0,0.24187614023685455,0.14146016538143158,0.12463120371103287,0.14122098684310913,0.18928132951259613,0.09732609242200851,0.31358444690704346
1928,0.5418679118156433,0.38251063227653503,0,0.4156912565231323,0.3570414185523987,0.3163067400455475,0.1887385994195938,0.33371615409851074,0.17733311653137207,0.8041234612464905
1929,0.4333846867084503,0.4605063498020172,0,0.2881759703159332,0.1971881240606308,0.3812083303928375,0.34051617980003357,0.37036341428756714,0.20971839129924774,1.3950111865997314
1930,0.2431047111749649,0.33125290274620056,0,0.49034881591796875,0.17434543371200562,0.23588724434375763,0.21710747480392456,0.29156914353370667,0.1882878690958023,0.4839050769805908
1931,0.2255198061466217,0.16901430487632751,0,0.07561829686164856,0.15618284046649933,0.09334191679954529,0.0814938098192215,0.2608088254928589,0.10283970832824707,0.3305133581161499
1932,-999,0.4829367995262146,0,0.7731833457946777,0.703478991985321,0.012372669763863087,0.5020540356636047,0.6687605977058411,0.16573995351791382,0.5255807638168335
1933,-999,0.39939171075820923,0,0.5714879631996155,0.2856682240962982,-999,0.3320217728614807,0.33383503556251526,0.17734232544898987,0.9465625286102295
1934,-999,0.36082103848457336,0,0.5217025279998779,0.30433428287506104,-999,0.33668768405914307,0.5423407554626465,0.22077080607414246,0.6498975157737732
1935,-999,0.5899980664253235,0,0.395928293466568,0.4364485442638397,-999,0.5492545366287231,0.7984257340431213,0.2813248336315155,1.4653483629226685
1936,-999,0.5398179888725281,0,0.3420942723751068,0.2450670450925827,0.5161136388778687,0.4758855402469635,0.649380624294281,0.30781081318855286,0.9130972623825073
1937,0.028702465817332268,0.2787794768810272,0,0.2550656795501709,0.37617260217666626,0.44587063789367676,0.5692074298858643,0.3581620752811432,0.1559135466814041,0.8872393369674683
1938,0.5239521265029907,0.5529593825340271,0,0.557833731174469,0.8122162222862244,0.39866143465042114,0.41152819991111755,0.5669149160385132,0.335824579000473,0.7373061776161194
1939,1.0108978748321533,0.6668033599853516,0,0.5829800963401794,0.7235952615737915,0.45467716455459595,0.5246099233627319,0.5566685795783997,0.5093429684638977,1.36561119556427
1940,0.5503401756286621,0.6745070815086365,0,0.6996812224388123,0.2977738380432129,0.317101389169693,0.3699871003627777,0.3945567309856415,0.7000287771224976,1.1228054761886597
1941,0.9748815894126892,0.582187294960022,0.38877278566360474,0.8041380047798157,0.3132331669330597,0.746080219745636,0.8306730389595032,1.0300049781799316,0.7132593989372253,1.4679595232009888
1942,0.5653328895568848,0.46502432227134705,0.5945510864257812,0.9147335886955261,0.43849360942840576,0.4076223373413086,0.522545576095581,0.301956444978714,0.6341980695724487,0.8000782132148743
1943,0.7048529982566833,0.34093236923217773,0.45800653100013733,1.4289884567260742,0.37094786763191223,0.5643817186355591,0.43550336360931396,0.3207819163799286,0.4521474838256836,0.7473452687263489
1944,0.32919999957084656,0.17129619419574738,0.40353623032569885,0.7020726203918457,0.12919482588768005,0.15495285391807556,0.22547242045402527,0.20781520009040833,0.2473635971546173,0.24769236147403717
1945,0.723153829574585,0.477629154920578,0.30211111903190613,1.6548399925231934,0.1759619563817978,0.508063554763794,0.5993722677230835,0.4106241464614868,0.5299883484840393,0.7489243149757385
1946,0.6063101887702942,0.40985870361328125,0.3643462061882019,1.4945547580718994,0.2640540599822998,0.2811358571052551,0.42581841349601746,0.2840560972690582,0.44131630659103394,0.8217951655387878
1947,0.4078674018383026,0.24172064661979675,1.2485344409942627,1.2207684516906738,0.294772744178772,0.3769296109676361,0.963843584060669,0.12027492374181747,0.29131314158439636,0.13286368548870087
1948,0.9110538363456726,0.4183814823627472,0.161598801612854,1.7946200370788574,0.5349939465522766,0.6611616611480713,0.7791570425033569,0.3459485173225403,0.7031424045562744,0.5297478437423706
1949,0.6605868339538574,0.2247566282749176,0.48404496908187866,1.4648768901824951,0.2794136703014374,0.24223588407039642,0.3444514274597168,0.17708803713321686,0.2971114218235016,0.15338543057441711
1950,0.6479879021644592,0.1570073664188385,0.20368409156799316,1.1198533773422241,0.2448563575744629,0.375001460313797,0.24304644763469696,0.17197339236736298,0.25474438071250916,0.1390356719493866
1951,0.752450704574585,0.20874559879302979,0.20831553637981415,1.3976701498031616,0.19340135157108307,0.27762967348098755,0.1565272957086563,0.178716242313385,0.2732703685760498,0.2996506094932556
1952,0.4023965001106262,0.17408108711242676,0.420121431350708,0.9675911068916321,0.14490927755832672,0.20358332991600037,0.14905999600887299,0.16044703125953674,0.2123895287513733,0.1539965718984604
1953,1.2267682552337646,0.40929487347602844,0.3405631184577942,2.2050671577453613,0.755963146686554,0.6163499355316162,0.6585096716880798,0.6121249198913574,0.6758764386177063,0.575313150882721
1954,0.7723328471183777,0.20573829114437103,0.7114591598510742,0.577855110168457,0.19458961486816406,0.2892949879169464,0.18849891424179077,0.15251734852790833,0.3980948030948639,0.10801253467798233
1955,0.42004460096359253,0.07095842808485031,0.17878951132297516,0.438239723443985,0.150034099817276,0,0.18789759278297424,0.11455740034580231,0.45535627007484436,0.07621466368436813
1956,0.7373991012573242,0.12120216339826584,0.5609486699104309,2.0675220489501953,0.24187204241752625,0,0.42367079854011536,0.2624935805797577,0.6507155299186707,0.19685937464237213
1957,0.4907653033733368,0.28861382603645325,0.33004793524742126,2.100625514984131,0.3483201563358307,0,0.35627833008766174,0.24518530070781708,0.8152862787246704,0.29298606514930725
1958,0.3776898682117462,0.11995376646518707,0.5690751671791077,1.354784607887268,0.1217157244682312,0,0.0817810446023941,0.17084649205207825,0.3980785012245178,0.12978315353393555
1959,0.4962293803691864,0.18602123856544495,0.29675760865211487,1.8757761716842651,0.10864144563674927,0,0.29968690872192383,0.3590220510959625,0.28055015206336975,0.408327579498291
1960,0.4519309997558594,0.13895942270755768,0.6716662645339966,0.91175377368927,0.30936211347579956,0,0.19894422590732574,0.17594824731349945,0.1191210001707077,0.17886094748973846
1961,0.42093178629875183,0.1152588501572609,0.36467796564102173,0.733678936958313,0.2116442769765854,0,0.11556228250265121,0.1591041088104248,0.09027158468961716,0.10477990657091141
1962,0.46682974696159363,0.16487234830856323,0.43834418058395386,0.8640031814575195,0.31340929865837097,0,0.17780928313732147,0.15272340178489685,0.07455722242593765,0.21267732977867126
1963,0.32935428619384766,0.1721070408821106,0.39519795775413513,0.7573110461235046,0.3019847571849823,0,0.2938252389431,0.16895903646945953,0.33377066254615784,0.19299229979515076
1964,0.2988548278808594,0.09536223858594894,0.5010661482810974,0.5091149210929871,0.25834378600120544,0,0.2136063426733017,0.20358839631080627,0.17441953718662262,0.23156559467315674
1965,0.418242871761322,0.10748157650232315,0.46114858984947205,0.22418667376041412,0.3270411491394043,0,0.1957443654537201,0.47923365235328674,0.5310419201850891,0.5612806677818298
1966,0.5003156065940857,0.2098992019891739,0.48933011293411255,0.5800502896308899,0.49843600392341614,0,0.30755892395973206,0.16137495636940002,0.3656172752380371,0.43813738226890564
1967,0.6389595866203308,0.11751093715429306,0.43627670407295227,0.480684757232666,0.23323523998260498,0,0.3694305419921875,0.2707933187484741,0.4528050720691681,0.7431315183639526
1968,0.26633527874946594,0.06338758766651154,0.38286375999450684,0.12375709414482117,0.1814679205417633,0,0.16086125373840332,0.14077028632164001,0.23878197371959686,0.2146119773387909
1969,0.42098337411880493,0.10397309064865112,0.40650174021720886,0.15423832833766937,0.20786765217781067,0,0.42721086740493774,0.2513962984085083,0.4544226825237274,0.7324793338775635
1970,0.35558637976646423,0.07658089697360992,0.3039216697216034,0.3907938599586487,0.275725781917572,0,0.18036241829395294,0.21726606786251068,0.3844030499458313,0.42932894825935364
1971,0.18921682238578796,0.19029559195041656,0.427671879529953,0.3558524549007416,0.5576235055923462,0,0.20233222842216492,0.316363662481308,0.2341800183057785,0.13346871733665466
1972,0.29247212409973145,0.1649203896522522,0.5223219394683838,0.17691349983215332,0.14537189900875092,0,0.11635158210992813,0.21254129707813263,0.24186113476753235,0.11248542368412018
1973,0.24913814663887024,0.07323475182056427,0.41698190569877625,0.1133132129907608,0.24335603415966034,0,0.1339849978685379,0.10937158018350601,0.19123415648937225,0.12015161663293839
1974,0.10434053838253021,0.07892877608537674,0.32696977257728577,0.09533186256885529,0.2790360748767853,0,0.0900881215929985,0.20589406788349152,0.1388586461544037,0.1089077889919281
1975,0.21174925565719604,0.08338717371225357,0.2827010154724121,0.14498059451580048,0.1304996758699417,0,0.10424970835447311,0.165252685546875,0.2985565960407257,0.18250496685504913
1976,0.36189472675323486,0.08887475728988647,0.2548658549785614,0.1388465166091919,0.16265909373760223,0,0.07674170285463333,0.14532238245010376,0.3209376335144043,0.3654126226902008
1977,0.18507857620716095,0.06328383833169937,0.12629710137844086,0.12868696451187134,0.14640818536281586,0,0.10819369554519653,0.15674631297588348,0.11796527355909348,0.13430659472942352
1978,0.38902759552001953,0.1620376706123352,0.49905815720558167,0.17264525592327118,0.1455269306898117,0,0.09806384146213531,0.2529139816761017,0.5262273550033569,0.20778870582580566
1979,0.4574835002422333,0.0766541138291359,0.2661339044570923,0.15454041957855225,0.20818734169006348,0,0.13911893963813782,0.19993555545806885,0.2974740266799927,0.3152621388435364
1980,0.13126002252101898,0.26670554280281067,0.16445410251617432,0.30188319087028503,0.30807989835739136,0,0.10480298101902008,0.07090514153242111,0.21531373262405396,0.16191264986991882
1981,0.36858657002449036,0.11194320768117905,0.5049815773963928,0.13691896200180054,0.27457213401794434,0,0.07517086714506149,0.14489449560642242,0.33768612146377563,0.3631589710712433
1982,0.38772842288017273,0.09250657260417938,0.4685674011707306,0.11183005571365356,0.24497753381729126,0,0.09154580533504486,0.15504327416419983,0.28879040479660034,0.4188087284564972
1983,0.419361412525177,0.16736873984336853,0.32331305742263794,0.1146935448050499,0.31404823064804077,0,0.07481671124696732,0.15832330286502838,0.5475311875343323,0.6497969627380371
1984,0.6471776366233826,0.1466471254825592,0.6595168113708496,0.2798822224140167,0.3732021749019623,0,0.19668753445148468,0.3879877030849457,0.7298555970191956,0.5487960577011108
1985,0.28685566782951355,0.0634404793381691,0.1887039691209793,0.14537008106708527,0.07618077099323273,0,0.03724401071667671,0.10692311823368073,0.05800432339310646,0.14236761629581451
1986,0.5417301058769226,0.1683080494403839,0.38379815220832825,0.3106975853443146,0.22855202853679657,0,0.23848384618759155,0.25944432616233826,0.4728977680206299,0.7494152188301086
1987,0.2553769052028656,0.18632768094539642,0.34516623616218567,0.1050691232085228,0.3642735481262207,0,0.1244920864701271,0.17243629693984985,0.18430262804031372,0.3206881582736969
1988,0.2265009880065918,0.11915702372789383,0.1731358915567398,0.18307775259017944,0.281972199678421,0,0.09221998602151871,0.15813642740249634,0.1975926011800766,0.23828469216823578
1989,0.062229402363300323,0.22942990064620972,0.11607170850038528,0.12177807092666626,0.7408509850502014,0,0.23354576528072357,0.04617198556661606,0.0899793952703476,0.048609498888254166
1990,0.4801851809024811,0.22272390127182007,0.27245476841926575,0.17175932228565216,0.22906164824962616,0,0.09969425201416016,0.19655650854110718,0.36269596219062805,0.6375733613967896
1991,0.4243133068084717,0.17920494079589844,0.2612910270690918,0.18228550255298615,0.21788835525512695,0,0.17879918217658997,0.2479795515537262,0.5165843367576599,0.3683435618877411
1992,0.2912692129611969,0.13085061311721802,0.2887800335884094,0.13476626574993134,0.22633717954158783,0,0.16656646132469177,0.23526588082313538,0.489329069852829,0.21365348994731903
1993,0.18662768602371216,0.04194442555308342,0.09523279219865799,0.08713199943304062,0.08672970533370972,0,0.07176907360553741,0.0915747657418251,0.1506277620792389,0.11240185052156448
1994,0.2100694626569748,0.08904723823070526,0.20657500624656677,0.21379680931568146,0.1714162826538086,0,0.14657163619995117,0.11750373244285583,0.21341866254806519,0.21796955168247223
1995,0.32894957065582275,0.12657348811626434,0.3286963403224945,0.3529190123081207,0.3723756670951843,0,0.20736055076122284,0.301675409078598,0.3353928029537201,0.3449869751930237
1996,0.30658596754074097,0.14826534688472748,0.3716399669647217,0.27698203921318054,0.17605765163898468,0,0.12708444893360138,0.26497477293014526,0.3389143645763397,0.37339460849761963
1997,0.2353278547525406,0.18835999071598053,0.6854288578033447,0.17286784946918488,0.5694065093994141,0,0.2430294156074524,0.4236181676387787,0.4719943106174469,0.41129469871520996
1998,0.4525383710861206,0.11082667857408524,0.41881296038627625,0.36689984798431396,0.18854615092277527,0,0.09717877954244614,0.18377576768398285,0.30984270572662354,0.16250137984752655
1999,0.07563485205173492,0.14237827062606812,0.11720263957977295,0.15212635695934296,0.17375460267066956,0,0.049003757536411285,0.10486182570457458,0.24116933345794678,0.1245737075805664
2000,0.08319395035505295,0.047938015311956406,0.24487058818340302,0.09045609831809998,0.23896843194961548,0,0.04586778208613396,0.16289639472961426,0.20304231345653534,0.118756964802742
2001,0.34289562702178955,0.10448145866394043,0.2107037752866745,0.22966212034225464,0.1506139636039734,0,0.14944635331630707,0.31807252764701843,0.46639490127563477,0.32179170846939087
2002,0.24784168601036072,0.13375112414360046,0.3438214361667633,0.12949182093143463,0.2507423162460327,0,0.06745399534702301,0.314681738615036,0.37960508465766907,0.4394947588443756
2003,0.3685932755470276,0.0981525406241417,0.37977978587150574,0.28400689363479614,0.45378151535987854,0,0.10114136338233948,0.3253557085990906,0.4615786671638489,0.49588772654533386
2004,0.33421626687049866,0.12910082936286926,0.31438690423965454,0.20043398439884186,0.2507613003253937,0,0.12317635864019394,0.25383174419403076,0.3185471296310425,0.2045237421989441
2005,0.27419084310531616,0.17477229237556458,0.42605313658714294,0.215276300907135,0.5412269234657288,0,0.10174795240163803,0.29877981543540955,0.4158608615398407,0.3239429295063019
2006,0.33071550726890564,0.18274693191051483,0.4322117269039154,0.41538164019584656,0.16828647255897522,0,0.1694496124982834,0.24082745611667633,0.422782838344574,0.3166660666465759
2007,0.21351909637451172,0.15334589779376984,0.3482520580291748,0.14070849120616913,0.4750714600086212,0,0.1486240029335022,0.2395639419555664,0.20505888760089874,0.2665479779243469
2008,0.2641547620296478,0.1356925368309021,0.2897960841655731,0.20852285623550415,0.14806592464447021,0,0.07113293558359146,0.19635134935379028,0.1933930665254593,0.2816794514656067
2009,0.2619651257991791,0.19830287992954254,0.24086274206638336,0.1573941707611084,0.25296878814697266,0,0.0825464054942131,0.306449294090271,0.48166295886039734,0.562288224697113
2010,0.30675065517425537,0.10869427770376205,0.5687466859817505,0.3264317214488983,0.2445358783006668,0,0.09586535394191742,0.21304284036159515,0.2697669565677643,0.15432247519493103
2011,0.3173040747642517,0.05598914250731468,0.3880672752857208,0.20278507471084595,0.1754557341337204,0,0.09999504685401917,0.17351539433002472,0.1948080062866211,0.06724978983402252
2012,0.45136401057243347,0.17230097949504852,0.43341538310050964,0.15969613194465637,0.16799485683441162,0,0.10686560720205307,0.3330496549606323,0.5132001042366028,0.479036808013916
2013,0.28694280982017517,0.22039556503295898,0.3907180726528168,0.5869922041893005,0.1591605246067047,0,0.12437112629413605,0.27130597829818726,0.3945278525352478,0.5471020936965942
2014,0.3582180440425873,0.20604516565799713,0.4725388288497925,0.22587409615516663,0.20227915048599243,0,0.0974012091755867,0.3326902985572815,0.27113792300224304,0.45296379923820496
2015,0.24976904690265656,0.14116673171520233,0.6885907649993896,0.43653953075408936,0.17654675245285034,-9999,0.07360117137432098,0.49767130613327026,0.2443399727344513,0.4133032262325287
2016,0.5087668895721436,0.18926234543323517,0.4133439064025879,0.8412893414497375,0.14315694570541382,0,0.09980419278144836,0.33042123913764954,0.3440988063812256,0.5413667559623718
2017,0.17135843634605408,0.13575801253318787,0.274129718542099,0.8043013215065002,0.2874682545661926,0,0.07267206162214279,0.38780325651168823,0.21384118497371674,0.41153663396835327
2018,0.245846226811409,0.25736358761787415,0.380632221698761,0.6224895119667053,0.19002807140350342,0,0.11626925319433212,0.3730437755584717,0.2610955238342285,0.35012730956077576
2019,0.28364795446395874,0.3525685966014862,0.44300368428230286,0.8388658761978149,0.1844351887702942,0,0.10322371125221252,0.6244685649871826,0.3179839253425598,0.44093215465545654
2020,0.168910413980484,0.4429146945476532,0.3421568274497986,0.41181206703186035,0.12790188193321228,0,0.1139325425028801,0.29879555106163025,0.36831045150756836,0.5658994913101196
2021,0.16960570216178894,0.461332231760025,0.37224167585372925,0.860870897769928,0.10755925625562668,0,0.06670310348272324,0.40198591351509094,0.22580067813396454,0.34743890166282654
2022,0.22099627554416656,0.4159259796142578,0.3105200231075287,0.5482105612754822,0.10304044187068939,0,0.0819002240896225,0.3389613628387451,0.27892667055130005,0.39389216899871826
2023,0,0.026733392849564552,0,0,0,0,0,0.06717142462730408
