year,CWTallKHA_03_,CWTallKHA_06_,CWTallKHA_09_,CWTallKHA_12_,CWTallKHA_14_,CWTallKHA_15_,CWTallKHA_16_,CWTallKHA_17_,CWTallKHA_19_,CWTallKHA_20_
1891,5.4152512550354,4.446058750152588,0,0,4.172518730163574,4.498584270477295,4.448347568511963,3.1856446266174316,3.884787082672119,5.5632171630859375
1892,6.033323287963867,4.894493579864502,0,0,4.946084499359131,5.430501937866211,5.145613193511963,3.819380760192871,-999,5.838900566101074
1893,5.217608451843262,4.427228927612305,0,0,3.797808885574341,4.901525020599365,4.94260311126709,3.868924140930176,4.389601707458496,5.081787586212158
1894,6.133110046386719,5.2201995849609375,0,0,4.0888261795043945,5.349010467529297,4.993218898773193,4.316650390625,4.608807563781738,5.523075580596924
1895,4.733236789703369,4.8915324211120605,0,0,3.8057498931884766,3.3839244842529297,4.371527671813965,3.790070056915283,4.780459403991699,5.292410373687744
1896,5.889273643493652,5.061244964599609,0,0,4.134507179260254,4.888423442840576,4.644898414611816,4.165212154388428,4.240346431732178,5.273331642150879
1897,6.672374248504639,5.460346698760986,0,0,4.331068992614746,5.497715473175049,3.8936760425567627,4.355694770812988,3.9841299057006836,6.056640148162842
1898,4.719203948974609,4.021780014038086,0,0,3.657804489135742,4.127023696899414,3.9013967514038086,3.816683053970337,3.882154703140259,4.2076497077941895
1899,4.649684429168701,4.483354568481445,0,0,3.721982479095459,3.308391809463501,3.4003634452819824,3.335158109664917,3.5430283546447754,3.826942205429077
1900,5.326996803283691,3.739182710647583,0,0,4.1419196128845215,3.67338490486145,4.18953275680542,3.5157785415649414,3.6494059562683105,4.46033239364624
1901,4.94196891784668,4.0668416023254395,0,0,3.8618478775024414,4.488591194152832,3.498155117034912,3.4140961170196533,3.5141634941101074,4.7010297775268555
1902,4.168306350708008,3.598257541656494,0,0,3.656238079071045,4.535443305969238,3.2312519550323486,3.2649567127227783,3.309723377227783,4.053911209106445
1903,4.353667259216309,4.153512477874756,0,0,4.005519866943359,4.762552738189697,3.897273063659668,3.8118715286254883,3.705108642578125,4.223498821258545
1904,4.851165294647217,4.734411239624023,0,0,3.8314261436462402,5.716257572174072,3.6084327697753906,3.9648218154907227,3.8410298824310303,4.055216312408447
1905,4.3172807693481445,3.760674476623535,0,5.34969425201416,3.957479238510132,4.619590759277344,3.610227346420288,3.4695920944213867,3.908675193786621,3.949418067932129
1906,4.203249454498291,3.7540123462677,0,3.8824830055236816,3.9518680572509766,4.158614158630371,3.191164255142212,3.2655389308929443,3.631049394607544,4.0805511474609375
1907,4.419765472412109,3.893033742904663,0,3.744077444076538,3.7876479625701904,4.064040660858154,3.2352688312530518,3.46390438079834,3.6434128284454346,4.259230613708496
1908,5.019376754760742,4.909313201904297,0,4.802778720855713,3.8167531490325928,5.240006446838379,3.181307077407837,4.015106678009033,3.7746856212615967,5.251741409301758
1909,4.546665191650391,3.117048740386963,0,3.4398579597473145,3.981903076171875,3.5274295806884766,3.1088197231292725,4.5189971923828125,3.5028417110443115,5.473577976226807
1910,5.247867584228516,5.333906173706055,0,3.7941720485687256,4.275660514831543,5.621830940246582,4.090167045593262,4.7149786949157715,4.341975212097168,5.448423862457275
1911,4.693388938903809,4.706790924072266,0,3.642366409301758,3.707489013671875,5.871873378753662,3.2985520362854004,4.724423885345459,3.388911485671997,4.382381439208984
1912,3.2971978187561035,2.808516502380371,0,2.274441719055176,3.21128249168396,2.5940325260162354,2.8441970348358154,3.461923360824585,3.368772029876709,3.3178417682647705
1913,3.9026498794555664,3.5629096031188965,0,2.6121578216552734,3.684922218322754,3.7084598541259766,3.271789073944092,3.5075571537017822,3.402618169784546,5.902213096618652
1914,5.655645370483398,4.865118026733398,0,3.8902628421783447,3.726996660232544,5.874497890472412,3.2575387954711914,4.318979740142822,3.4685745239257812,5.917478084564209
1915,5.140530109405518,4.661320209503174,0,2.8290698528289795,4.844168663024902,4.374739646911621,2.7752273082733154,4.829687595367432,3.666198492050171,5.35627555847168
1916,4.787586688995361,4.374630451202393,0,4.323411464691162,3.9721903800964355,5.378626823425293,3.0889980792999268,5.034599781036377,3.6637492179870605,5.7219085693359375
1917,5.491116523742676,4.471777439117432,0,4.321115016937256,4.3397626876831055,6.035003662109375,2.785562515258789,5.318224906921387,3.970978260040283,5.781160831451416
1918,5.024669647216797,4.398806095123291,0,4.506099224090576,3.702911376953125,4.851988792419434,3.7362148761749268,4.89264440536499,3.9893147945404053,5.0065693855285645
1919,5.348688125610352,4.127668380737305,0,4.137212753295898,4.244222640991211,5.369441986083984,3.1840643882751465,4.760536193847656,3.2250115871429443,5.886727809906006
1920,5.218188285827637,4.286571025848389,0,5.505866527557373,3.9959652423858643,4.838101863861084,3.1398086547851562,4.986399173736572,3.513059139251709,5.34901237487793
1921,4.599707126617432,4.352916717529297,0,4.644295692443848,4.340128421783447,5.729870796203613,3.536123752593994,5.188316345214844,3.4607276916503906,4.962912082672119
1922,5.858834266662598,4.653717517852783,0,5.538572311401367,4.646110534667969,5.802699565887451,3.17147159576416,5.7490973472595215,3.5580689907073975,5.890341281890869
1923,5.131677627563477,4.612697601318359,0,4.78513240814209,4.209805965423584,4.945866107940674,2.8730263710021973,5.200642108917236,3.756458282470703,5.162981986999512
1924,5.187259674072266,4.852257251739502,0,5.063066482543945,4.274301528930664,4.840170383453369,3.9021193981170654,5.558132648468018,3.718904972076416,5.876217842102051
1925,4.326015472412109,4.4355974197387695,0,4.284546375274658,3.7044053077697754,4.500458240509033,4.191444396972656,4.496834754943848,3.4568445682525635,4.365864276885986
1926,4.774162769317627,4.641687870025635,0,4.7313456535339355,3.9175848960876465,4.560768127441406,3.8173375129699707,4.830506801605225,3.589784622192383,5.218878269195557
1927,4.2443108558654785,4.121181011199951,0,4.139165878295898,3.3450217247009277,3.811171293258667,4.009139537811279,4.525874137878418,3.46966814994812,4.0005598068237305
1928,5.47389554977417,5.048619747161865,0,4.44041109085083,4.321467876434326,4.658071041107178,3.6256821155548096,4.898412704467773,4.217423915863037,5.076952934265137
1929,4.689057350158691,5.052943229675293,0,3.7720258235931396,3.7735748291015625,4.703588485717773,3.663501024246216,4.8570027351379395,4.062039852142334,5.664679050445557
1930,4.352481842041016,4.929117202758789,0,4.965403079986572,3.9044675827026367,4.254615306854248,4.113399505615234,4.994307041168213,4.4046783447265625,4.879944801330566
1931,3.784480571746826,4.003900051116943,0,2.809581756591797,3.223853349685669,2.697545289993286,3.2241475582122803,4.281989574432373,2.990914821624756,3.893573045730591
1932,-999,5.499241828918457,0,5.295280933380127,5.077308177947998,2.5542831420898438,4.438692569732666,5.773383140563965,3.6973233222961426,4.519039630889893
1933,-999,5.208315849304199,0,5.123584270477295,4.130903244018555,-999,4.4358978271484375,5.317983627319336,3.835280179977417,5.379591464996338
1934,-999,5.095560550689697,0,4.739734172821045,4.262252330780029,-999,4.557336807250977,5.701488971710205,4.363532543182373,4.998276710510254
1935,-999,5.517004013061523,0,4.131228923797607,4.449034214019775,-999,4.868381500244141,5.963849067687988,4.637387275695801,5.919737815856934
1936,-999,5.431476593017578,0,3.7996819019317627,4.286273956298828,4.958266258239746,4.83481502532959,5.632888317108154,4.884751319885254,5.499353408813477
1937,2.7586758136749268,4.544491291046143,0,3.7287797927856445,4.366687297821045,4.597623348236084,4.660797595977783,5.065657138824463,3.810509443283081,5.133703708648682
1938,4.439915180206299,5.41159200668335,0,4.993271350860596,5.205517292022705,5.248759746551514,4.666501998901367,5.572970390319824,4.993394374847412,4.792466640472412
1939,5.6057562828063965,5.77057409286499,0,5.082170009613037,5.038722038269043,5.5185933113098145,4.874685287475586,5.7042622566223145,5.577221393585205,5.679150581359863
1940,4.737462043762207,5.74001407623291,0,5.578587532043457,4.154960632324219,4.409312725067139,4.549167633056641,5.254398345947266,6.008424758911133,5.639537811279297
1941,6.108522415161133,5.256552696228027,5.866575241088867,4.93854284286499,4.073415279388428,5.371553421020508,5.129612445831299,6.098733425140381,4.96864128112793,6.11961555480957
1942,4.672300338745117,5.738334655761719,5.751574516296387,5.489988803863525,4.915420055389404,5.119284629821777,5.248807430267334,4.10341215133667,5.664374828338623,5.977996826171875
1943,5.109339237213135,5.28050422668457,5.42020320892334,5.420991897583008,4.486987113952637,5.15077543258667,5.056022644042969,4.485829830169678,4.6531853675842285,5.144699573516846
1944,4.20508337020874,4.661761283874512,4.257046699523926,4.471428871154785,3.8682126998901367,4.080576419830322,4.511048793792725,4.152480125427246,4.016210079193115,4.252470970153809
1945,4.806143760681152,5.195103168487549,4.489915370941162,5.53765344619751,3.830664873123169,4.688786029815674,4.715669631958008,4.625378608703613,4.745110511779785,4.6520185470581055
1946,5.098187446594238,5.246353626251221,4.448699951171875,5.624270915985107,4.236547946929932,4.892645835876465,5.0691680908203125,4.503384113311768,5.124711513519287,5.649672031402588
1947,4.178036212921143,3.9549405574798584,4.577022075653076,5.2650651931762695,4.454790115356445,5.056285381317139,5.918584823608398,3.538252830505371,4.128372669219971,3.2535276412963867
1948,5.525539875030518,4.995217800140381,4.1493449211120605,5.7219672203063965,5.0985026359558105,5.462246894836426,5.297140598297119,4.692380905151367,5.715721130371094,3.9913511276245117
1949,4.262490272521973,4.160187721252441,4.582101821899414,5.552244186401367,4.523458957672119,4.533851623535156,4.6633429527282715,3.9857840538024902,4.763030052185059,3.266711473464966
1950,4.992466926574707,4.050260066986084,4.173238754272461,5.445049285888672,4.126936912536621,4.848856449127197,4.255835056304932,4.060025691986084,4.200545787811279,3.3763766288757324
1951,5.115785121917725,4.649144649505615,4.1426239013671875,5.692804336547852,4.2245683670043945,4.422621726989746,3.978907823562622,3.931307315826416,4.403342247009277,3.951631784439087
1952,4.657553672790527,4.532034397125244,3.9366343021392822,4.957282066345215,3.903625011444092,3.986309051513672,3.8640148639678955,3.900449275970459,4.081502437591553,3.6142590045928955
1953,6.231832981109619,5.1003947257995605,4.055992603302002,5.95320987701416,5.625489711761475,5.282593250274658,4.87130069732666,5.200418949127197,5.802847862243652,4.297722816467285
1954,4.802984714508057,4.255367755889893,4.882625102996826,4.4408416748046875,3.49053692817688,4.316926002502441,3.922481060028076,3.756829023361206,4.872007846832275,3.22035813331604
1955,4.402707099914551,3.390218496322632,3.8784408569335938,3.4305546283721924,3.3855338096618652,0,3.632843255996704,3.0526137351989746,4.683260440826416,2.8247649669647217
1956,5.000277042388916,3.900866746902466,4.205191135406494,5.753376483917236,3.929610013961792,0,4.512589454650879,3.8917174339294434,5.651801109313965,3.2737624645233154
1957,5.330424785614014,4.633327960968018,3.970341444015503,6.049832344055176,4.264930725097656,0,4.396423816680908,4.184779644012451,6.102446556091309,3.9046528339385986
1958,5.022234916687012,4.1264967918396,5.004791259765625,5.194417953491211,3.4508183002471924,0,3.243762493133545,3.8189809322357178,4.611001014709473,3.1663565635681152
1959,5.586580276489258,4.219923973083496,4.2562479972839355,5.486094951629639,3.5856709480285645,0,4.040531158447266,4.640239715576172,4.112866401672363,4.335778713226318
1960,4.929088115692139,4.248659133911133,5.203827381134033,4.5792646408081055,4.288978099822998,0,4.010732173919678,4.072458267211914,3.9970719814300537,3.9399075508117676
1961,4.682032585144043,4.027900695800781,4.226589202880859,4.371277332305908,4.162848472595215,0,3.7368264198303223,3.9215586185455322,4.141421794891357,3.5286426544189453
1962,5.035485744476318,4.2574920654296875,3.881734848022461,4.655357360839844,4.145293235778809,0,3.8312160968780518,3.8308937549591064,3.938194513320923,3.6720328330993652
1963,3.999983310699463,4.041749954223633,4.684215545654297,4.055273056030273,4.300184726715088,0,4.406395435333252,3.9112517833709717,3.8890180587768555,3.655352830886841
1964,4.786284446716309,3.7289528846740723,4.330260276794434,3.8810439109802246,4.472208499908447,0,3.9653005599975586,4.183128356933594,3.584711790084839,3.9351158142089844
1965,4.274110317230225,3.681687355041504,4.821502208709717,3.055837392807007,4.627191543579102,0,3.871903896331787,4.7593584060668945,4.746124744415283,4.259362697601318
1966,4.954554080963135,4.513726234436035,5.0987114906311035,3.8032352924346924,5.069878101348877,0,4.474498271942139,4.152647018432617,4.420305252075195,4.640285968780518
1967,5.19143009185791,3.8591771125793457,4.445891857147217,3.5347766876220703,3.967087984085083,0,4.114816188812256,4.459602355957031,4.60677433013916,4.502333164215088
1968,4.453944206237793,3.550706148147583,4.3607330322265625,3.1519951820373535,3.6940693855285645,0,3.475843906402588,3.775484323501587,3.818101167678833,3.6527819633483887
1969,4.73253870010376,3.85255765914917,4.2240891456604,3.405989646911621,4.000718593597412,0,4.082442760467529,4.103701591491699,4.736999034881592,4.604826927185059
1970,4.895025730133057,3.7424206733703613,4.502190113067627,3.568325996398926,4.353859901428223,0,3.904837131500244,4.5889410972595215,4.494049549102783,4.506984710693359
1971,3.6240367889404297,3.988597869873047,3.948880672454834,3.3235905170440674,4.6939287185668945,0,3.5892131328582764,4.286491394042969,3.675945997238159,3.534803867340088
1972,4.328019142150879,3.731091260910034,4.501191139221191,3.153456211090088,3.7216880321502686,0,3.3372609615325928,3.8078150749206543,3.6689300537109375,3.481039524078369
1973,3.8311028480529785,3.777409791946411,4.286596298217773,3.0476346015930176,4.115354537963867,0,3.2910029888153076,3.3803720474243164,3.6819868087768555,3.491239070892334
1974,3.5722033977508545,3.505131483078003,4.09183406829834,2.9614343643188477,3.514963388442993,0,3.0115838050842285,3.7219691276550293,3.333815813064575,3.4253079891204834
1975,3.6390440464019775,3.4606032371520996,4.043190956115723,3.2754788398742676,3.6596269607543945,0,3.2515265941619873,3.7392032146453857,3.8893117904663086,3.60825777053833
1976,4.58831262588501,3.689711093902588,4.3689422607421875,3.365739583969116,3.8719637393951416,0,3.013275384902954,3.9623920917510986,4.021332740783691,4.024399280548096
1977,3.3603150844573975,3.3149490356445312,3.4745523929595947,3.1240663528442383,3.568118095397949,0,2.9017715454101562,3.596722364425659,3.3629159927368164,3.2066707611083984
1978,4.140480041503906,3.8262076377868652,4.266753196716309,2.9036037921905518,3.330923557281494,0,3.0176572799682617,3.9657864570617676,4.4470343589782715,3.6149673461914062
1979,4.903539180755615,3.4769229888916016,4.032847881317139,2.905670166015625,3.533500909805298,0,3.2393877506256104,3.804642677307129,3.8822073936462402,4.071707248687744
1980,3.8911240100860596,4.214648246765137,3.809572219848633,3.4248247146606445,3.9454801082611084,0,3.15767765045166,2.91387939453125,4.32712459564209,3.5737130641937256
1981,4.26589822769165,3.589144706726074,3.867748498916626,3.3090062141418457,3.6716854572296143,0,3.1834068298339844,3.5850589275360107,4.238553047180176,4.283627986907959
1982,4.752084255218506,3.607372283935547,4.22097110748291,3.0828757286071777,3.9551970958709717,0,3.3350422382354736,3.9192161560058594,4.067447662353516,4.552053451538086
1983,4.95297908782959,3.7974071502685547,3.9283533096313477,3.3233044147491455,3.9703524112701416,0,3.04138445854187,3.8922412395477295,4.25946569442749,4.689295291900635
1984,5.885507583618164,3.86494779586792,4.818384647369385,3.61865234375,4.146610736846924,0,3.4506804943084717,4.473159313201904,5.4778618812561035,4.714704513549805
1985,3.5078201293945312,3.559976100921631,3.3723182678222656,3.0197181701660156,3.420487403869629,0,2.7431435585021973,3.290908098220825,2.920985460281372,3.322317123413086
1986,5.480638027191162,4.104550838470459,4.3383307456970215,3.6907670497894287,4.067887306213379,0,3.671189785003662,4.168726921081543,4.415734767913818,4.4749274253845215
1987,4.603945732116699,4.092010498046875,4.1578240394592285,3.180471181869507,4.409959316253662,0,3.6439812183380127,4.018531799316406,4.008499622344971,4.279612064361572
1988,4.488653182983398,3.8429176807403564,3.4054934978485107,3.159867525100708,3.9583852291107178,0,3.3182637691497803,3.8192403316497803,3.8011982440948486,4.284971714019775
1989,2.8421835899353027,4.055185317993164,2.656846284866333,2.440391778945923,4.182545185089111,0,4.562507152557373,2.3378210067749023,2.4412500858306885,2.547046184539795
1990,5.558272838592529,3.8577919006347656,3.4769203662872314,3.161648988723755,3.7930562496185303,0,3.255638360977173,3.666510581970215,3.92252516746521,4.693401336669922
1991,4.778209209442139,3.824937105178833,3.8641624450683594,3.2873172760009766,3.944424629211426,0,3.657940149307251,4.074220657348633,4.851877212524414,4.081934928894043
1992,4.32289981842041,3.845557689666748,3.685723066329956,3.152421236038208,3.661267042160034,0,3.769394636154175,4.059879302978516,4.98841667175293,3.9638988971710205
1993,3.342252731323242,2.9500629901885986,2.7096009254455566,3.0298750400543213,3.356403112411499,0,3.000840663909912,3.226393222808838,3.4373815059661865,2.8738009929656982
1994,4.367769241333008,3.4336862564086914,3.710523843765259,3.0897624492645264,3.690523624420166,0,3.3610641956329346,3.5084097385406494,3.9708845615386963,3.5651488304138184
1995,4.0530686378479,3.872861385345459,3.5487442016601562,3.41697359085083,3.9240429401397705,0,3.8091378211975098,4.234814643859863,3.946998119354248,3.8920962810516357
1996,4.736518859863281,4.029385089874268,3.4900546073913574,3.2472715377807617,3.827732563018799,0,3.381504774093628,4.167840003967285,4.355555534362793,3.980512857437134
1997,4.036675930023193,4.254465579986572,4.05398416519165,3.430652141571045,4.413865089416504,0,4.111245155334473,4.679797649383545,4.804411888122559,4.280034065246582
1998,3.7605767250061035,3.874502420425415,3.5263710021972656,3.4785397052764893,3.7880682945251465,0,3.257807731628418,3.5076348781585693,3.9900197982788086,3.565351963043213
1999,3.1943085193634033,4.042340278625488,3.246426820755005,3.4239320755004883,4.022781848907471,0,2.798288106918335,3.013476610183716,3.761465549468994,3.5515334606170654
2000,2.9053592681884766,3.4662113189697266,3.2277419567108154,3.1730988025665283,3.677675485610962,0,2.8698391914367676,3.0804834365844727,3.1130685806274414,2.8018736839294434
2001,3.6573808193206787,3.6158409118652344,3.3181700706481934,3.3298938274383545,3.43243408203125,0,3.1752989292144775,3.7025444507598877,4.073073863983154,3.6786348819732666
2002,3.971120595932007,3.8536815643310547,3.5482311248779297,3.231902599334717,3.8935251235961914,0,2.902254343032837,4.178107738494873,4.0187578201293945,4.284833908081055
2003,3.7824926376342773,3.6775684356689453,3.6305766105651855,3.571316719055176,4.337410926818848,0,3.3527402877807617,4.003572940826416,4.148240566253662,4.413608074188232
2004,4.87035608291626,4.185319900512695,4.056445121765137,3.540233612060547,4.312377452850342,0,3.7373952865600586,4.25400972366333,3.912595748901367,4.0055460929870605
2005,3.3182754516601562,4.2469916343688965,4.122265815734863,3.5050151348114014,3.978949785232544,0,3.4051005840301514,4.096491813659668,4.16145658493042,4.068131446838379
2006,4.154659271240234,4.210565090179443,3.7866711616516113,3.504739761352539,3.6696183681488037,0,3.4346678256988525,3.7947378158569336,4.115123271942139,4.0207133293151855
2007,3.757802963256836,4.180827617645264,3.791306972503662,3.1960458755493164,4.762331008911133,0,3.6268420219421387,4.053973197937012,3.6892056465148926,4.014349937438965
2008,3.8273401260375977,3.8947536945343018,3.4457762241363525,3.4277806282043457,3.4250190258026123,0,3.22249174118042,3.8298869132995605,3.7008705139160156,3.743591547012329
2009,3.84531831741333,3.8853323459625244,3.821958541870117,3.4016592502593994,3.680647850036621,0,3.1418087482452393,4.148922443389893,4.517760753631592,4.37406063079834
2010,4.259537220001221,3.6997287273406982,3.5995965003967285,3.1130149364471436,3.770495653152466,0,3.218080759048462,3.6569786071777344,3.695390462875366,3.558549404144287
2011,3.7547576427459717,3.2763850688934326,3.3355178833007812,3.1774635314941406,4.066637992858887,0,3.2661008834838867,3.6121387481689453,3.4030354022979736,3.103215456008911
2012,4.750835418701172,3.908756971359253,3.79547381401062,3.42645525932312,3.5164401531219482,0,3.0449888706207275,4.227134704589844,4.466039657592773,4.3197712898254395
2013,4.417039394378662,4.2552900314331055,4.141445159912109,3.5955281257629395,3.4515037536621094,0,3.4180736541748047,4.217304706573486,4.294161319732666,4.028349876403809
2014,4.211467742919922,3.908395528793335,4.349466800689697,3.362659215927124,3.701993942260742,0,3.415515899658203,4.032884120941162,3.9861249923706055,4.46110725402832
2015,3.434485673904419,3.8364315032958984,4.570981025695801,3.3203537464141846,3.7828176021575928,-9999,3.161571502685547,4.281159400939941,3.3820815086364746,3.7392027378082275
2016,4.256801128387451,4.3097734451293945,4.216904163360596,3.4984564781188965,3.7267208099365234,0,3.5037529468536377,4.249112129211426,4.2119293212890625,4.761163711547852
2017,3.419229030609131,3.5731914043426514,3.8432748317718506,3.453918695449829,3.722475290298462,0,3.0628128051757812,4.336193561553955,3.8259294033050537,4.202805042266846
2018,4.150612831115723,3.964141845703125,4.148444652557373,3.2943503856658936,3.7896039485931396,0,3.447117805480957,4.527057647705078,4.050475597381592,4.576033115386963
2019,4.073482513427734,4.278752326965332,4.345640182495117,3.6070573329925537,3.9408304691314697,0,3.5671193599700928,5.235052585601807,4.151803493499756,4.6249799728393555
2020,3.4484593868255615,4.344376087188721,3.746823310852051,3.116844892501831,3.6998443603515625,0,3.588341236114502,3.8630709648132324,4.648475646972656,3.7210798263549805
2021,3.8972361087799072,4.078152179718018,4.200440883636475,3.451058864593506,3.5856382846832275,0,3.1534342765808105,4.584029674530029,3.824923276901245,3.900526285171509
2022,3.9066102504730225,4.294897556304932,3.9788129329681396,3.4017248153686523,3.8166842460632324,0,3.4550750255584717,4.338438034057617,4.225279808044434,4.127470970153809
2023,0,3.0484306812286377,0,0,0,0,0,2.6417412757873535
