year,rTSRKHA_03_,rTSRKHA_06_,rTSRKHA_09_,rTSRKHA_12_,rTSRKHA_14_,rTSRKHA_15_,rTSRKHA_16_,rTSRKHA_17_,rTSRKHA_19_,rTSRKHA_20_
1883,1.7515100240707397,1.618573784828186,1.633016586303711,0.7781606912612915,1.131373405456543,1.3614952564239502,1.06623113155365,0.9977757930755615,0.407392293214798,2.1495349407196045
1884,1.207146167755127,0.8376619815826416,0.8119086623191833,0.5382763743400574,1.5867253541946411,0.7340238094329834,0.890512228012085,0.7443413734436035,0.5455101132392883,1.0805280208587646
1885,1.1190537214279175,0.7423723340034485,1.2764614820480347,0,1.5790126323699951,0.6621600985527039,0.897909939289093,0.7129584550857544,0.8105393052101135,0.9081082940101624
1886,1.861627459526062,1.028761863708496,1.050775170326233,0,0.9041004776954651,0.9350448250770569,1.211727499961853,0.953123152256012,0.5986953377723694,1.6471140384674072
1887,1.7355681657791138,1.393842101097107,0.6394308805465698,0,0.9808586239814758,1.849649429321289,1.1499258279800415,1.2741897106170654,0.42873233556747437,2.1533913612365723
1888,2.03186297416687,1.5974167585372925,0.7533811926841736,0,0.7888332605361938,1.970162272453308,1.0577024221420288,1.2353419065475464,0.516430139541626,2.77101469039917
1889,2.018275499343872,1.4605932235717773,0,0,1.4860084056854248,1.0565986633300781,1.647807002067566,0.887785792350769,0.6640464067459106,2.426690101623535
1890,2.2309813499450684,1.5100897550582886,0,0,0.9356724619865417,1.7158986330032349,1.2337119579315186,0.8106347322463989,0.4156401753425598,2.117549419403076
1891,2.1340858936309814,1.6405214071273804,0,0,0.9760105609893799,1.4185000658035278,1.1241400241851807,0.7529210448265076,0.3605740964412689,2.173057794570923
1892,2.4248433113098145,1.8133405447006226,0,0,1.480460524559021,1.7436556816101074,1.5425182580947876,0.975375235080719,-999,2.426215410232544
1893,2.303103446960449,2.1411828994750977,0,0,0.7164371609687805,1.7105731964111328,1.3683435916900635,1.1061969995498657,0.47033771872520447,2.476064443588257
1894,2.9513325691223145,2.6818530559539795,0,0,0.9271642565727234,1.746544361114502,1.3326737880706787,1.354501724243164,0.8096665740013123,2.7814443111419678
1895,2.011521100997925,2.5020599365234375,0,0,0.814357578754425,1.4996449947357178,1.0786128044128418,1.2371832132339478,1.0929219722747803,3.192335605621338
1896,2.668290138244629,2.4925849437713623,0,0,0.8357139825820923,1.6938103437423706,1.120795488357544,1.2410768270492554,0.5464749336242676,2.3768928050994873
1897,3.061753749847412,3.0182337760925293,0,0,0.7798405885696411,1.7648348808288574,0.7714592814445496,1.254135251045227,0.48041093349456787,3.2342753410339355
1898,2.2566096782684326,1.7123850584030151,0,0,0.9175553321838379,1.2906179428100586,0.9762401580810547,1.119083285331726,0.6466087102890015,1.6891369819641113
1899,2.2196567058563232,2.185803174972534,0,0,0.869684100151062,1.2699426412582397,0.831170916557312,0.8954067826271057,0.5786447525024414,1.764220118522644
1900,2.269263505935669,1.5193202495574951,0,0,1.01250159740448,0.933070719242096,1.261635422706604,1.1017823219299316,0.6829514503479004,2.076507329940796
1901,2.3168129920959473,1.7487729787826538,0,0,0.878166913986206,1.494049310684204,0.9414951801300049,0.9444493055343628,0.48105233907699585,2.1019327640533447
1902,1.699456810951233,1.3206610679626465,0,0,0.6509483456611633,1.1845852136611938,0.708548367023468,0.8032917380332947,0.45542412996292114,1.556372046470642
1903,1.384455919265747,1.9463484287261963,0,0,0.8941406011581421,1.4199225902557373,1.0708049535751343,1.2580301761627197,0.5067411661148071,2.5739028453826904
1904,2.2211437225341797,2.7257137298583984,0,0,0.9474305510520935,2.136272668838501,0.9842451810836792,1.6062418222427368,0.4555029273033142,2.378688097000122
1905,1.391122579574585,1.610349416732788,0,1.7613332271575928,0.9534542560577393,1.4130337238311768,1.033473253250122,1.0482484102249146,0.6130332946777344,1.7366037368774414
1906,1.8552476167678833,1.673429250717163,0,1.093410611152649,0.8672379851341248,1.5552444458007812,0.7964718341827393,1.0048714876174927,0.45843741297721863,2.080749034881592
1907,2.0142440795898438,1.8012694120407104,0,1.0062352418899536,0.7323164939880371,1.129757046699524,0.8171823024749756,0.9582148790359497,0.4116680324077606,1.9243531227111816
1908,2.0190060138702393,2.6887552738189697,0,1.6185393333435059,0.5001811981201172,1.8801348209381104,0.5867538452148438,1.3187708854675293,0.46525245904922485,2.565220832824707
1909,2.1259050369262695,1.593445897102356,0,1.1866710186004639,0.9104268550872803,1.5171325206756592,0.8521239757537842,1.523701548576355,0.5005114078521729,3.402845859527588
1910,2.069748640060425,3.1181039810180664,0,1.5767990350723267,0.8143813014030457,1.6749342679977417,1.2699772119522095,1.4554921388626099,0.5967466831207275,3.1332833766937256
1911,2.0184919834136963,2.851189136505127,0,1.15542471408844,0.692258358001709,2.2416975498199463,0.9789867997169495,1.7668814659118652,0.5384878516197205,2.7272398471832275
1912,1.2396690845489502,0.9604867696762085,0,0.6755534410476685,0.5664339065551758,0.7805953025817871,0.7368084788322449,0.9175353646278381,0.608881413936615,1.1493645906448364
1913,1.6091457605361938,1.278610348701477,0,0.7406560778617859,0.864223062992096,1.3794687986373901,0.849109947681427,0.8590763807296753,0.5058856010437012,3.1397082805633545
1914,2.261765718460083,2.6291539669036865,0,1.1609307527542114,0.5826564431190491,1.9654974937438965,0.40098103880882263,1.1572970151901245,0.388811320066452,3.194730758666992
1915,2.0234735012054443,2.4632904529571533,0,0.954382061958313,2.100900888442993,1.7537227869033813,0.3592986464500427,1.384046196937561,0.44495782256126404,2.5549747943878174
1916,1.9762077331542969,0.5376039743423462,0,1.3759677410125732,1.3148937225341797,1.8156791925430298,0.4567165970802307,1.2117125988006592,0.4265984296798706,2.695178747177124
1917,2.6529271602630615,1.2234011888504028,0,1.507951021194458,1.4625734090805054,2.2161550521850586,0.3836372196674347,1.4904440641403198,0.5534030199050903,3.2052345275878906
1918,1.9211761951446533,0.836933970451355,0,1.4053294658660889,0.9642504453659058,1.3565729856491089,0.6602493524551392,0.9952609539031982,0.5524309277534485,2.1564724445343018
1919,2.483623743057251,1.138209342956543,0,1.3750550746917725,1.4359592199325562,1.9335232973098755,0.4146616458892822,1.111651062965393,0.406501442193985,3.6519272327423096
1920,2.102233648300171,0.7825033068656921,0,1.9386928081512451,1.1361501216888428,1.5644828081130981,0.38393867015838623,1.0126224756240845,0.4086465537548065,2.543621778488159
1921,2.5099663734436035,1.2673996686935425,0,1.5400124788284302,1.4049413204193115,1.9241364002227783,0.5504561066627502,1.4767253398895264,0.5250486731529236,3.247870922088623
1922,2.6170833110809326,1.3639713525772095,0,2.102031707763672,1.4182568788528442,2.0656139850616455,0.5079616904258728,1.456700325012207,0.46625831723213196,3.454828977584839
1923,1.9201600551605225,1.2667659521102905,0,1.4124630689620972,1.3205760717391968,1.5936750173568726,0.398002952337265,1.3076173067092896,0.5001896619796753,2.4132606983184814
1924,2.1019632816314697,1.858582854270935,0,1.9700102806091309,1.1860140562057495,1.6793663501739502,0.4846409261226654,1.4966250658035278,0.4543985426425934,3.4213502407073975
1925,1.6611777544021606,1.509589672088623,0,1.2067075967788696,1.068190574645996,1.3556376695632935,0.4968808889389038,0.9442269206047058,0.436019629240036,2.0362629890441895
1926,1.8843262195587158,2.0463690757751465,0,1.6827729940414429,1.0988731384277344,1.4413574934005737,0.5218706727027893,1.134087324142456,0.44366762042045593,2.9096157550811768
1927,1.6505024433135986,1.4471080303192139,0,1.1612210273742676,1.0290415287017822,1.1126556396484375,0.9924665093421936,1.0342625379562378,0.7701178193092346,1.7794705629348755
1928,2.184659957885742,2.057584524154663,0,1.4057649374008179,1.3977404832839966,1.3710248470306396,0.4984692633152008,1.1027343273162842,0.6567242741584778,2.627357244491577
1929,1.7861989736557007,2.169764757156372,0,1.4049568176269531,1.2285680770874023,1.546849012374878,0.5462026596069336,1.4081263542175293,0.7349269390106201,3.713444709777832
1930,1.2459385395050049,1.6607327461242676,0,1.6531102657318115,1.1896132230758667,1.0354070663452148,0.7767261266708374,1.0947222709655762,0.863196611404419,2.078226327896118
1931,1.5690935850143433,1.3592853546142578,0,1.071451187133789,1.1210708618164062,0.9302022457122803,0.8465680480003357,1.2283871173858643,0.5792792439460754,2.1418936252593994
1932,-999,2.3534927368164062,0,2.1266887187957764,1.914261817932129,0.27476024627685547,1.3144357204437256,1.734723448753357,0.5605982542037964,2.871771812438965
1933,-999,2.197645902633667,0,1.6490721702575684,1.4630928039550781,-999,1.2647480964660645,1.2017580270767212,0.6190378069877625,3.0625970363616943
1934,-999,2.1196553707122803,0,1.5119948387145996,1.4587551355361938,-999,1.5560332536697388,1.5233311653137207,0.8065403699874878,2.879005193710327
1935,-999,2.5442774295806885,0,1.3614113330841064,1.4420137405395508,-999,1.564138650894165,1.480968952178955,0.8844698667526245,3.97540283203125
1936,-999,2.2739920616149902,0,1.2644727230072021,1.0767338275909424,1.6664098501205444,1.410061240196228,1.3897861242294312,0.9985108375549316,3.224721670150757
1937,0.5394220352172852,1.6347190141677856,0,1.2198938131332397,1.550973892211914,1.5262352228164673,1.6065841913223267,1.0884599685668945,0.7015339732170105,3.3938493728637695
1938,1.561339259147644,2.053741455078125,0,1.7805308103561401,1.6443408727645874,1.536708116531372,1.3727374076843262,1.3744949102401733,1.4382269382476807,2.842212200164795
1939,2.712641716003418,2.3909335136413574,0,1.8528351783752441,1.7168201208114624,1.5544164180755615,1.4113448858261108,1.3085075616836548,1.5452250242233276,3.5261735916137695
1940,1.694342017173767,2.2987961769104004,0,1.9219993352890015,1.2357078790664673,1.21262526512146,1.198258638381958,1.1590595245361328,1.6264399290084839,2.5919651985168457
1941,2.5721466541290283,1.8165252208709717,1.048841118812561,1.7423666715621948,0.9279239773750305,1.87832510471344,1.7832543849945068,2.3313324451446533,1.4282788038253784,2.74292254447937
1942,1.7115287780761719,2.349860906600952,1.6325790882110596,1.9315216541290283,1.5929715633392334,1.7907507419586182,1.4907422065734863,0.9978516697883606,1.537556767463684,2.336397409439087
1943,1.9880398511886597,2.085982084274292,1.36922025680542,2.3121156692504883,1.346699833869934,1.6494481563568115,1.2828001976013184,0.9725497364997864,1.3247865438461304,1.6601142883300781
1944,1.3741923570632935,1.6848139762878418,2.0956811904907227,1.7766749858856201,0.9392714500427246,0.9890944361686707,1.1092127561569214,0.9088260531425476,1.2198362350463867,1.3383135795593262
1945,1.74410879611969,2.0059521198272705,1.1738603115081787,2.557257652282715,0.7110130190849304,1.4503114223480225,1.3070894479751587,1.111395001411438,1.609561562538147,1.522887110710144
1946,2.1918838024139404,2.306907892227173,0.9273438453674316,2.509474277496338,1.1761473417282104,1.2604387998580933,1.3506850004196167,1.160699486732483,1.3913137912750244,2.3410515785217285
1947,2.1562860012054443,1.6123476028442383,3.2924413681030273,2.4326634407043457,2.464634895324707,1.9192008972167969,2.583062171936035,1.5575839281082153,1.5525351762771606,1.2775590419769287
1948,2.788299560546875,2.3636474609375,0.7983354926109314,2.687330484390259,1.8529871702194214,1.7184301614761353,1.7755451202392578,1.1119951009750366,2.0219273567199707,1.8713773488998413
1949,2.268298625946045,1.8548383712768555,2.057180643081665,2.605541229248047,1.892787218093872,1.1420903205871582,1.3489716053009033,1.2265692949295044,1.4682687520980835,1.5212641954421997
1950,2.313892364501953,1.3966761827468872,1.2174887657165527,2.184093952178955,1.3089474439620972,1.4742138385772705,1.1928783655166626,1.0162842273712158,1.4414050579071045,1.1406433582305908
1951,2.254074811935425,1.6499762535095215,1.758671522140503,2.363938331604004,1.22136652469635,1.2013635635375977,0.9902014136314392,0.9880240559577942,1.4202566146850586,1.6502625942230225
1952,2.0772500038146973,1.706926941871643,1.1270219087600708,2.0923869609832764,1.1154563426971436,1.1701749563217163,0.9180848002433777,1.0175575017929077,1.4118525981903076,1.3184354305267334
1953,3.0225470066070557,2.222473621368408,0.8396029472351074,3.100001335144043,2.1374783515930176,1.6870487928390503,1.5196399688720703,1.631137728691101,2.38424015045166,2.263611316680908
1954,2.1086299419403076,1.4892958402633667,1.6222310066223145,2.1036086082458496,0.8970731496810913,1.4253181219100952,1.1219878196716309,0.9753989577293396,1.8673232793807983,0.8859277367591858
1955,2.1328976154327393,0.7881292104721069,0.9675184488296509,1.4842861890792847,0.7588097453117371,0,0.9599708318710327,0.8273310661315918,1.6243228912353516,0.700652003288269
1956,2.6880741119384766,1.2669280767440796,1.6096296310424805,3.045719623565674,1.3949904441833496,0,1.597971796989441,1.2243164777755737,1.7376278638839722,1.495444416999817
1957,2.1958110332489014,1.7889816761016846,0.9434455037117004,3.0161571502685547,1.1604712009429932,0,1.505672574043274,1.1601998805999756,2.1592471599578857,1.7677347660064697
1958,2.0285606384277344,1.2362375259399414,2.230417013168335,2.410046100616455,0.9855083227157593,0,0.7646821141242981,1.0639009475708008,1.2630658149719238,1.105657935142517
1959,2.476547956466675,1.2339982986450195,1.1296294927597046,2.8973655700683594,0.6320855021476746,0,1.1453601121902466,1.4079583883285522,0.9221245050430298,2.4473440647125244
1960,1.8175568580627441,1.1877607107162476,1.6377133131027222,1.9835491180419922,1.1735152006149292,0,1.0903213024139404,0.9661444425582886,0.5432223081588745,1.6314823627471924
1961,1.792733073234558,1.0670745372772217,1.2898892164230347,1.8120144605636597,1.2643181085586548,0,1.0669121742248535,0.8813439607620239,0.5123825073242188,1.2059165239334106
1962,2.131796360015869,1.3016222715377808,1.2972378730773926,2.137446880340576,1.166243314743042,0,1.2363382577896118,0.9214767217636108,0.474460244178772,1.2935810089111328
1963,1.673110842704773,1.3694617748260498,2.1258373260498047,2.113147258758545,1.4231573343276978,0,1.5786396265029907,1.0641756057739258,1.6009876728057861,1.455689549446106
1964,1.9996416568756104,0.9931467175483704,1.468930721282959,1.7493752241134644,1.430458664894104,0,1.111586570739746,1.0665473937988281,1.1297824382781982,1.674385666847229
1965,1.9950069189071655,1.2136672735214233,1.7925875186920166,1.370402216911316,1.8314039707183838,0,1.4757713079452515,1.6253929138183594,1.9785230159759521,2.5191359519958496
1966,2.023010730743408,1.3926172256469727,1.9794951677322388,1.8520017862319946,2.008924722671509,0,1.4837766885757446,1.0645365715026855,1.4106101989746094,2.286604166030884
1967,2.4543204307556152,1.0616360902786255,1.8688849210739136,1.9883273839950562,0.9500751495361328,0,1.353955864906311,1.2869396209716797,1.5214859247207642,2.6714305877685547
1968,1.8984285593032837,0.8547644019126892,2.0628631114959717,1.0405898094177246,0.9667720198631287,0,1.1050392389297485,1.002867579460144,1.5120861530303955,1.5001996755599976
1969,1.8435086011886597,1.050334095954895,1.6249791383743286,1.0814878940582275,0.707852303981781,0,1.3004180192947388,1.319730281829834,1.6705011129379272,2.8214521408081055
1970,2.331033945083618,1.009603500366211,2.0350165367126465,1.6340827941894531,1.3281017541885376,0,1.0915031433105469,1.2321990728378296,1.6106497049331665,2.0808064937591553
1971,1.4762167930603027,1.740596055984497,2.1189706325531006,1.8964035511016846,2.286564588546753,0,1.7056961059570312,1.9068410396575928,1.4742636680603027,1.7511885166168213
1972,1.5621120929718018,2.355806589126587,1.8805482387542725,1.6882736682891846,0.9070968627929688,0,1.0498838424682617,1.0678064823150635,1.2666597366333008,1.3370399475097656
1973,1.4181814193725586,0.8762254118919373,1.8778047561645508,1.0930982828140259,2.0449867248535156,0,1.330474853515625,1.1946773529052734,1.161180019378662,1.4802348613739014
1974,1.5665638446807861,1.293321132659912,1.7827844619750977,1.0891015529632568,2.1683835983276367,0,1.3146685361862183,1.490557312965393,1.2927179336547852,1.6245614290237427
1975,1.2455341815948486,0.8148031830787659,1.691272497177124,1.0509589910507202,0.9209853410720825,0,0.973181426525116,1.0845136642456055,1.436337947845459,1.4780620336532593
1976,1.9214541912078857,1.0344747304916382,1.9855248928070068,1.2599797248840332,1.0749549865722656,0,0.7711833715438843,0.9789947867393494,1.4803578853607178,1.6435829401016235
1977,1.2606781721115112,1.0925204753875732,1.5850943326950073,1.0461708307266235,1.824721097946167,0,0.9431514739990234,1.5214991569519043,1.0198495388031006,1.0284661054611206
1978,1.706730842590332,1.2495014667510986,1.747960090637207,1.0402336120605469,0.8813757300376892,0,0.7972989082336426,1.5237061977386475,1.5915451049804688,1.5851001739501953
1979,2.0492148399353027,0.9508606195449829,1.6347424983978271,1.1271984577178955,0.8894287943840027,0,0.9575417637825012,1.0966755151748657,1.4356058835983276,1.9529573917388916
1980,1.8900094032287598,2.6495375633239746,1.7134093046188354,2.6267740726470947,2.2991390228271484,0,1.603210210800171,1.3216018676757812,1.683416485786438,1.4260281324386597
1981,1.7619777917861938,0.9255140423774719,1.5911130905151367,0.9839082956314087,1.0993521213531494,0,0.8412725925445557,1.1877148151397705,1.56930410861969,2.0239005088806152
1982,2.1320693492889404,1.0076544284820557,1.6813902854919434,0.8935347199440002,1.1511801481246948,0,0.8157187104225159,1.0646599531173706,1.3130115270614624,2.0958573818206787
1983,2.133493185043335,1.2490007877349854,1.5508636236190796,0.9650102853775024,1.1608154773712158,0,0.8345012068748474,1.1720188856124878,1.830199122428894,2.3790926933288574
1984,2.898907423019409,1.0263371467590332,2.2686996459960938,1.7505961656570435,1.4046117067337036,0,1.1086668968200684,1.3679254055023193,2.0089056491851807,2.603684663772583
1985,1.1345741748809814,0.9437405467033386,1.5222580432891846,0.9331136345863342,0.9628893136978149,0,0.7685756087303162,1.004037618637085,0.786681592464447,0.9262024164199829
1986,2.7872164249420166,1.4149975776672363,1.8272418975830078,1.7978135347366333,1.3136935234069824,0,1.3804867267608643,1.1944383382797241,1.6604124307632446,2.3695478439331055
1987,2.216200351715088,1.363041877746582,1.6035466194152832,1.3323594331741333,1.843963623046875,0,1.533119797706604,1.285276174545288,1.2470537424087524,1.5637116432189941
1988,1.8782835006713867,1.2332954406738281,1.3610517978668213,1.0223244428634644,1.1617145538330078,0,1.0036635398864746,1.0223907232284546,1.1572418212890625,1.694968819618225
1989,0.8977410793304443,2.1880922317504883,1.3918665647506714,0.7694841027259827,1.9776359796524048,0,3.6399152278900146,0.8965713381767273,0.6600388884544373,0.8076660633087158
1990,2.538848876953125,1.3857102394104004,1.2062443494796753,1.1937615871429443,0.9288608431816101,0,0.9943789839744568,1.0674599409103394,1.5675641298294067,2.0609073638916016
1991,2.3800253868103027,1.3283931016921997,1.5542724132537842,1.341303825378418,1.1901310682296753,0,1.3674432039260864,1.1034871339797974,1.5077111721038818,1.6862480640411377
1992,2.003349781036377,1.2885663509368896,1.5425277948379517,1.10060715675354,1.2245203256607056,0,1.5122509002685547,1.3106025457382202,1.7893680334091187,1.7498281002044678
1993,1.1443603038787842,0.6418322324752808,0.8723263144493103,0.9936858415603638,0.998110830783844,0,0.8551555275917053,0.8071303367614746,0.9604023098945618,0.821658730506897
1994,1.615590214729309,1.0236854553222656,1.6190755367279053,1.1900482177734375,1.1649616956710815,0,1.1565358638763428,1.0087189674377441,1.6386955976486206,1.4010177850723267
1995,1.9419978857040405,1.398239016532898,1.3482911586761475,1.575461506843567,1.3538662195205688,0,1.4864977598190308,1.5510013103485107,1.8888270854949951,1.8326103687286377
1996,1.7379359006881714,1.3669401407241821,1.2081774473190308,1.0255975723266602,0.9606471061706543,0,1.0010806322097778,1.3829405307769775,1.901019811630249,1.7677013874053955
1997,2.15075945854187,1.6702265739440918,1.8725337982177734,1.5242071151733398,3.271646499633789,0,1.793999433517456,1.4611035585403442,1.6944761276245117,2.0957441329956055
1998,1.339333176612854,1.2478996515274048,1.5179078578948975,1.3717156648635864,0.8680587410926819,0,0.9926702380180359,1.220438003540039,1.676322102546692,1.54181969165802
1999,1.0060418844223022,1.5472548007965088,1.476667881011963,1.0844615697860718,1.5588352680206299,0,1.5848677158355713,1.1110955476760864,1.3885942697525024,1.4243777990341187
2000,0.7525825500488281,0.8688475489616394,1.1302903890609741,0.97818922996521,1.037197232246399,0,0.8492098450660706,1.054306149482727,0.9681363105773926,0.8389061689376831
2001,1.1133464574813843,1.074008584022522,1.0249537229537964,0.9541110396385193,0.7605775594711304,0,0.9672088623046875,1.3601868152618408,1.7885534763336182,1.6490696668624878
2002,1.4784111976623535,1.378149390220642,1.4835727214813232,1.0218546390533447,0.9539762735366821,0,0.756757915019989,1.4507887363433838,1.920675277709961,2.2754461765289307
2003,1.4736531972885132,1.0526916980743408,1.306441068649292,1.0756356716156006,1.468066930770874,0,1.2439302206039429,1.4736974239349365,1.6385349035263062,1.9326515197753906
2004,2.4677436351776123,1.5966441631317139,1.6616753339767456,1.3696037530899048,1.600101113319397,0,1.5859653949737549,1.3524984121322632,1.2998405694961548,1.3350169658660889
2005,1.2308045625686646,1.7140398025512695,1.700547218322754,1.627038598060608,1.6645312309265137,0,1.374184250831604,2.0593669414520264,1.7350938320159912,1.9057201147079468
2006,1.5875184535980225,1.5957541465759277,1.5328744649887085,1.530132532119751,1.1508898735046387,0,1.1319711208343506,1.4264508485794067,1.6731504201889038,1.6993399858474731
2007,1.912278175354004,1.5004770755767822,1.6607646942138672,0.9706516265869141,2.550830125808716,0,1.5374901294708252,1.373376488685608,1.1832292079925537,1.5076518058776855
2008,1.3222057819366455,1.2610843181610107,1.0762715339660645,1.1747747659683228,0.7949774861335754,0,0.8759697675704956,1.3633238077163696,1.1041301488876343,1.4123691320419312
2009,1.3569691181182861,1.412277340888977,1.739375114440918,1.0829744338989258,0.769497811794281,0,1.0460162162780762,1.6598920822143555,2.141573905944824,1.9973485469818115
2010,1.799468755722046,1.2103729248046875,1.5737618207931519,0.8249123692512512,0.9058234691619873,0,1.1101309061050415,1.3546831607818604,1.4770190715789795,1.2566086053848267
2011,1.3006651401519775,0.9798080325126648,1.4089789390563965,1.0034527778625488,1.4021528959274292,0,1.4940415620803833,1.38094162940979,1.244410514831543,0.9163738489151001
2012,2.092801094055176,1.339978575706482,1.3490866422653198,1.015764832496643,0.7520243525505066,0,0.9135714769363403,1.5896967649459839,1.9622268676757812,1.9561524391174316
2013,1.6138709783554077,1.6311876773834229,1.4819494485855103,1.2425193786621094,0.6899150013923645,0,1.0887060165405273,1.5391737222671509,2.0729758739471436,1.919525384902954
2014,1.4027843475341797,1.4527592658996582,1.7642457485198975,1.0069626569747925,0.8788919448852539,0,1.044018030166626,1.5933659076690674,1.4384859800338745,2.0128111839294434
2015,1.1361886262893677,1.5053218603134155,1.6729803085327148,0.9331654906272888,0.9839558005332947,-9999,0.8705729842185974,1.7317827939987183,1.1740400791168213,1.4548041820526123
2016,1.6766458749771118,1.7657402753829956,1.585599422454834,1.0676947832107544,0.740813136100769,0,1.3085161447525024,1.9372721910476685,1.7017135620117188,2.51548171043396
2017,0.9886851906776428,1.229749321937561,1.3875808715820312,1.3360267877578735,0.9241580367088318,0,1.2058779001235962,1.8790509700775146,1.8016576766967773,1.984838604927063
2018,1.436525821685791,1.5607653856277466,1.691992163658142,1.1358822584152222,0.6664868593215942,0,1.1520047187805176,1.7576088905334473,1.3526338338851929,1.9575388431549072
2019,1.4129916429519653,1.7199472188949585,1.7609014511108398,1.8822739124298096,0.6832929849624634,0,1.1006640195846558,1.8529350757598877,1.7102675437927246,2.0491299629211426
2020,1.072131872177124,2.0241732597351074,1.3661901950836182,1.2549693584442139,1.1344163417816162,0,1.6515580415725708,1.3423110246658325,2.020968437194824,1.664456844329834
2021,1.193152666091919,1.3730828762054443,1.4510332345962524,1.1963449716567993,0.6223146915435791,0,0.9061975479125977,1.5731381177902222,1.3433732986450195,1.4962748289108276
2022,1.1728549003601074,1.4790898561477661,1.501604437828064,1.1723469495773315,0.5729823708534241,0,0.9490941166877747,1.3528741598129272,1.3873966932296753,1.7611603736877441
2023,0,0.25428101420402527,0,0,0,0,0,0.5075581073760986
