year,RAKHA_03_,RAKHA_06_,RAKHA_09_,RAKHA_12_,RAKHA_14_,RAKHA_15_,RAKHA_16_,RAKHA_17_,RAKHA_19_,RAKHA_20_
1948,1.9566583138810927,1.1120990643290156,0.7007033611222226,2.1175340921801933,1.6413503938158414,2.340067406252132,2.2035642798237376,3.0887299256751533,1.8280712124795286,0.6609189259091863
1949,0.6202095785350394,0.3437216508304317,0.1834473815206934,1.5848902512193206,0.6323188409780442,1.811805565152227,1.235561847091276,0.9775009177498077,1.1255802867942464,0.33005926369976635
1950,1.061673402067342,0.6543185716387399,0.23493705059107128,1.8115005742900792,0.7795857150982215,1.4092014912133237,1.111426768646595,1.5965265692279758,0.6541701273802403,0.5425509812558715
1951,0.9764628843383463,0.8717296109479094,0.26228086887302027,2.493388929180796,1.489220012473936,1.79600285187324,1.3594063988512772,1.448334373127608,1.0708973184570425,0.5433166096529902
1952,1.1174140970602906,0.8884031607901761,0.47574078220694105,1.660505988749847,0.7288650918360418,0.9403696831387975,1.0916167002055346,1.4797850918805153,0.736910978245163,0.5702649963233313
1953,1.6541097741632456,1.1480253965816445,0.6839382763179742,2.480347958295951,1.7832983022749573,2.26806022156147,2.021903674583612,2.714100084601924,1.7718275812490987,0.6599913956264203
1954,0.9266364286849296,0.8454110218469282,0.30270207097744617,0.7399946786547957,0.5802987535936523,0.9258930633135094,1.016491886029911,1.6291320006948666,0.8180351359633562,0.33213802892106514
1955,1.0212606596417686,0.5048703742890552,0.5849571842844625,0.5617676139766274,0.6346050498909506,0,1.5006770464624282,1.9477829175827566,1.3187639525141037,0.27190706708010737
1956,0.815094610967094,0.4828355848560193,0.4822635194545626,1.4885736666910674,0.49870999163744045,0,1.2144850444779536,1.29944514302656,1.5540039709313618,0.3815901783487874
1957,0.8933539287426129,0.6298298377989369,0.6618775721544381,1.362994101061588,0.6842219533792075,0,1.2579762459162964,1.3324345174735441,1.817820961421802,0.4137836199092675
1958,0.8205209657810855,0.45489555369816514,0.5707507118387269,1.2469418549943327,0.5602055895524245,0,0.6599492497715715,0.8842890879943326,2.318361550996002,0.30126369521445895
1959,0.8085884008842754,0.7699925966109333,0.6033039152633535,1.025142520259763,0.6485731952964642,0,1.3925059526323622,1.5546828238309303,1.911033052707353,0.4982421435387323
1960,1.1325544208358451,0.47711389235531954,0.5528821960431429,1.0103009028492664,1.037678190727533,0,0.9078865030901682,1.9132190252147439,1.8027375396683993,0.4698846526697338
1961,0.926251384086271,0.4989607277792061,0.3959055620046428,0.9870432641664877,0.7357861036910691,0,0.9409038474797313,2.0900204329027616,1.5583825816834604,0.28792641972927413
1962,0.9861373873604151,0.7092344913640289,0.20380106266644304,0.9388448634975504,0.7535277517244481,0,0.7242409350686074,1.6015739443467112,0.856146374202595,0.36694667033725636
1963,0.42974654444221017,0.39587150995093623,0.2315449057978185,0.6672853530339466,0.4226094809162504,0,0.5537764932771694,1.217442085164123,1.9008987630033118,0.2345347837202496
1964,0.886090502358428,0.6535312303980305,0.5217889880343591,0.6056041848275129,0.8992536596240086,0,1.0744205060633192,1.8133891961290232,1.2424192283741746,0.48598258826785923
1965,0.570199657154788,0.4585150072540358,0.5935437682033466,0.2503813495515459,0.5444901396317903,0,0.47213191819692213,1.373946054968684,1.1916115727254493,0.35050051836739726
1966,0.8684104216741417,0.7830623250639519,0.5651463015595937,0.4671133566537833,0.8908064102318747,0,0.9267561273306768,1.732200095504055,1.4872530332657021,0.6820035422132236
1967,0.9920390878051251,0.8573695179517102,0.7651981578657825,0.4178964396436413,0.999052221264094,0,1.4892084572247768,2.009789183586392,2.14021943577535,0.6367273774435347
1968,0.8394220634716447,0.43588488168076367,0.4850710281586288,0.30053836732702166,0.4685739862145937,0,0.8989992819364687,1.3084559936499858,1.0234691688803252,0.42335970697268976
1969,0.6753297354638192,0.4605546764406796,0.6672562399277382,0.25712619899728395,1.0690613850625112,0,1.3115968621801102,1.424192335266028,1.9633165531630965,0.5444499564247707
1970,0.7424002389321771,0.34112346827427587,0.6202893565180574,0.3499289917074009,1.1226295994066646,0,1.0707616373390607,1.650244799481797,1.4939352998133728,0.614098227316191
1971,0.342833424634307,0.09899383749657886,0.19025159528975166,0.07198442448267883,0.38255082817146047,0,0.36947335707579043,0.7712866811449715,0.45896025271169094,0.12511806955660632
1972,1.0733734886947133,0.09028929258882101,0.4501886079552406,0.027392664936087385,0.6953008445317295,0,0.855472498087309,1.8617184551987975,1.2441301095003325,0.34899091105955904
1973,0.5016004127389095,0.31589037822868704,0.33878644753286835,0.2649294436011047,0.17622602173680946,0,0.4302054595286364,0.6588347969339026,0.7178389881214571,0.11762497036181685
1974,0.1592640918901651,0.2412113028661338,0.2912954614098595,0.15224178785298648,0.039888918965331754,0,0.021714733669497832,0.4453139788983833,0.20593705291338438,0.09903815150195783
1975,0.4591305311814011,0.5512188175397341,0.38469354958401425,0.3581592729328378,0.5889325003669938,0,0.7288835801815168,1.1113343539985578,0.6377963541745544,0.40616767770701756
1976,0.8235184493835277,0.4474479281685291,0.6974339011284201,0.26995834133057883,0.6578004749824231,0,0.7665052684468918,1.601594097052626,0.820889217682435,0.5023214454714235
1977,0.3075321397495827,0.23173419782153815,0.16622991306823565,0.08757019466389693,0.09584109554489828,0,0.32334405040226954,0.8318463478456835,0.3537272006850003,0.16130539947489808
1978,0.6171865174887756,0.3969620246601693,0.45693294590529376,0.26879889730658135,0.5199787508902318,0,0.6496073768884401,1.3148006921067434,0.8086694952601476,0.42525494013688103
1979,1.1223079969619363,0.5230035547926519,0.7544402497943281,0.24641339464668022,0.6936678634528874,0,1.0037570835750955,2.055720276414391,1.3958253152351716,0.7310645412870116
1980,0.20219091222543284,0.07287622763757895,0.23143114090916583,0.06420312981960308,0.07899597124855973,0,0.02408793138883425,0.18823268666395165,0.2643132869977194,0.21895709480661196
1981,0.5748809615303259,0.6493483203538517,0.29427618752274043,0.3772791856816866,0.4203387571366477,0,0.6760408758544543,1.0690107451218012,0.7632139691035036,0.5835131742775417
1982,0.6255070812787551,0.5087733868463715,0.4998795106060925,0.21067555611358557,0.5739021641654318,0,0.7255778587468882,1.4893185439882473,0.8565485534516881,0.5419554206570041
1983,0.7434814890057453,0.5481551068384363,0.5444478377502691,0.2588908985723606,0.48401034390138875,0,0.4363205695350558,1.4730831429868374,0.7538030815517232,0.6048186991310729
1984,1.1372405512760366,1.0269814838239597,0.8485150960154186,0.3020733037438106,0.7958376641535523,0,0.8650570939471578,2.377335789725592,1.779694770662772,0.6459804651622107
1985,0.5069281828681227,0.2846732805966212,0.09696000455055298,0.1360648171545762,0.15830664333290656,0,0.1485190921696926,1.0848783852416801,0.3571408890859402,0.3197294810976672
1986,0.9105936306689699,0.6241972428769884,0.7105942741717826,0.3702367320708362,0.5786635571333392,0,0.5907641278183036,1.4734765202878464,1.0334892844509938,0.6135066410266745
1987,0.502703578365228,0.5125903117965294,0.5831504806625958,0.1196370141171883,0.3254019887311017,0,0.20194524262171853,0.9228189368410398,0.6573562606813113,0.5714173126545319
1988,0.8375918353200973,0.6433594817252839,0.44421040852914473,0.31503991950270915,0.5042492578224227,0,0.5390399029160449,1.7875720067693806,0.8179060131175646,0.6850300599224823
1989,0.17593163786919774,0.08984516107983609,0.05927941430923056,0.09388340366248826,0.025530092020247253,0,0.0028088506238503896,0.17485170392723148,0.40226026253037617,0.10195642052933351
1990,1.176071886979713,0.7153969026548594,0.6365844487016261,0.38247561400224583,0.7832393266873794,0,0.788027148107048,1.6250540391306885,0.9789491141340108,0.9110872968139461
1991,1.049088784138263,0.7460347625088701,0.6995359436798765,0.4260678909977855,0.7392751632629313,0,0.7554168701963277,1.9280315262524539,1.6351723771392273,0.7781037952817229
1992,0.6216482351789949,0.5012371247287888,0.48700261227810415,0.2751313419484376,0.3418902602548002,0,0.30812927265507994,1.344918818828745,1.3102615845332082,0.6328821015233217
1993,0.3652594325997569,0.39285541020878156,0.3359918150382555,0.13135520977283477,0.17739268140520892,0,0.3584094543534633,1.047465239404417,1.0015000656209168,0.26336306291184997
1994,0.9720740857334107,0.7652342110914816,0.6920408697155978,0.32889659253807224,0.557470027543701,0,0.7558448095926025,1.6513022465568383,1.2692915791070192,0.7564436567912338
1995,0.4967573645507457,0.5702463287885138,0.3512897639291168,0.14682867786761733,0.33116141887595063,0,0.3424421821853514,1.172684146589802,0.4695578687198605,0.4192118295534897
1996,0.9710997537113855,0.8494719246437654,0.48170986636328905,0.3693784469445376,0.5124339198630281,0,0.5639772007138504,1.723591682507191,0.8114747292435851,0.6146314051595425
1997,0.4154223201050655,0.7263667942937673,0.4342035928828949,0.1899174411001212,0.20505869552191314,0,0.41641095022535524,1.2596862457008484,0.7186656184533149,0.4918446876156537
1998,0.8245292348249933,0.7260658487775373,0.6298444242950438,0.3581103515860775,0.6252532990398407,0,0.5255261071690285,1.2396268340450405,0.89777483597355,0.5971462380392722
1999,0.4419070720204985,0.25027890251598706,0.26273209634491934,0.15925667266601806,0.18882412728592612,0,0.005902565568788987,0.4647234372898481,0.36802852446054146,0.4091122548312853
2000,0.42125567487933324,0.2983523180624985,0.23647689813674333,0.15574048570235277,0.32946711556903097,0,0.25001735534399927,0.44040742929327337,0.3594446077012208,0.3580219265883926
2001,0.8049903215205774,0.7108343119279965,0.5287292433086748,0.4487633293314275,0.6541822332882532,0,0.7439944277006276,1.0820830073383405,0.9075614355478905,0.859531474377377
2002,0.9296848115107252,0.6424299904328592,0.41047997481349796,0.2933495875897023,0.700933460118776,0,0.5395858171495007,1.5650150562954508,0.7779812073166994,0.7192175999887382
2003,0.6895290080961018,0.5562452829172457,0.4589438500911456,0.2557360313675048,0.7032865418851912,0,0.3654958629760898,1.1497488622494672,0.955004264366849,0.6652815062280553
2004,0.8105775273472773,0.4975966817579973,0.5526622659667311,0.3167812610074492,0.5503995424771659,0,0.1940495758828149,1.0980381833644088,1.0260479576977275,0.6948137787268962
2005,0.44994152230415807,0.30708383325421096,0.5018641591742181,0.23066362681160513,0.29278110528899504,0,0.21870396570361095,0.5948211164610484,0.636390993419738,0.5074988445986293
2006,0.7454698388735324,0.3023557175979761,0.45205067149994704,0.4061876605754975,0.3031401804151983,0,0.38035201535062413,0.720912874681062,0.5467318224808793,0.6244363843223084
2007,0.6411211626183331,0.4550045282837516,0.4753379498904593,0.2665439480949061,0.13179632741437786,0,0.2018565071259104,0.8430396067165873,0.48175802326193207,0.6258308454587223
2008,0.6373767179711081,0.4954964880928969,0.4330066890772031,0.3254606558074755,0.33177568829938764,0,0.4193807672173335,1.0566791010492693,0.4877817959379769,0.5099490781265388
2009,0.9791782892588117,0.5079303639187316,0.6577343497823875,0.3722485938586857,0.4839724384689248,0,0.3715758905864561,1.2292023110114059,0.7619716517122015,0.6868767020149562
2010,0.6910186366956594,0.39997504158385766,0.44149785903340444,0.2721072830624536,0.2687234871584252,0,0.3577722012294231,0.7623986268939547,0.5229285413751228,0.46046673675067495
2011,0.5689598788322883,0.29359000681699854,0.3278193660761133,0.2602478324046871,0.13550009132909224,0,0.09553757570782295,0.80857963746206,0.41758090202516485,0.2616029690619399
2012,1.0218685225370905,0.7288749602239903,0.7956231373321856,0.4469622819587755,0.5651745016427583,0,0.48662509363019524,1.269492728887272,1.0103963976846302,0.7457447197084264
2013,0.8158358019429954,0.6715592913139403,0.7983221545544694,0.38140349727960654,0.39931429458781054,0,0.41491552167752843,0.9248996002252028,0.7513526967192519,0.549276923972073
2014,0.9659762281888931,0.5744462964212715,0.7327129361066937,0.37990959373161104,0.4319089706013557,0,0.3403231385167942,0.9077903803132159,0.7445428550272055,0.6712115405040748
2015,0.5840667239498174,0.4402742185684332,49.165021050430134,0.29106273348833156,0.26841528768895273,8.066878331365189,0.300310305342947,0.7714378179713322,0.6129650890702436,0.5207221057391251
2016,0.6591453144253023,0.45413623088711574,0.7979193794208896,0.3215941167666614,0.3666790280301768,0,0.20122349558252495,0.7853396521211522,0.6653158724823243,0.6408362896350752
2017,0.5574808217785403,0.3109479982308585,0.6840461488641836,0.2831562254551869,0.24721150472068132,0,0.06737043717480162,0.7416236422691895,0.612712790421881,0.5145564402730116
2018,0.7768805635714671,0.5896347463903453,0.9213879850168638,0.4040944316380717,0.5990121523784069,0,0.5696570302020803,1.1395561254036721,1.1119074870678958,0.6939641046312772
2019,0.8485365723324634,0.6200417510968208,1.0953295848681392,0.5192908133897731,0.6363388765710027,0,0.4469110432320491,1.6415109604400158,1.3234536029863193,0.733704001423817
2020,0.5996383573818491,0.726800310674065,0.4934519382679099,0.31807729912473803,0.29056692149815433,0,0.09214604373929092,0.9310948580790921,0.8718961814910244,0.4311202905677902
2021,0.8302517606089452,0.75602832069859,0.8839677645805892,0.3615064745513905,0.4855990391900775,0,0.2634746054476551,1.1648673708523916,1.0582537061080615,0.5719550466748728
2022,0.7176261572601703,0.9681131039583875,0.6187844994871767,0.38525530493045324,0.4597359520464721,0,0.16974702704762024,1.0776182412750046,0.8710899185697514,0.5019161452171801
2023,0,0.5286971334422361,0,0,0,0,0,0.7240951097582524
