year,DhKHA_03_,DhKHA_06_,DhKHA_09_,DhKHA_12_,DhKHA_14_,DhKHA_15_,DhKHA_16_,DhKHA_17_,DhKHA_19_,DhKHA_20_
1782,29.58936309814453,30.362957000732422,30.969228744506836,24.411006927490234,27.918088912963867,29.14291763305664,24.216054916381836,0,0,28.23893928527832
1783,30.723859786987305,31.94805335998535,32.92282485961914,27.62749671936035,30.147274017333984,30.387365341186523,27.621503829956055,0,0,27.967529296875
1784,30.293622970581055,31.340702056884766,31.362974166870117,27.633325576782227,28.133960723876953,30.01511573791504,22.073867797851562,0,0,27.650466918945312
1785,26.292633056640625,30.575193405151367,28.89961814880371,25.83470344543457,28.6497859954834,29.790300369262695,22.8828067779541,0,0,26.661396026611328
1786,26.520923614501953,29.21784210205078,26.031625747680664,28.26544189453125,27.918237686157227,29.175724029541016,26.42218017578125,0,0,24.347890853881836
1787,28.1082820892334,31.17573356628418,33.646270751953125,28.2379093170166,27.759628295898438,31.84490203857422,26.38077735900879,0,0,27.55605697631836
1788,28.557218551635742,32.0460205078125,32.78718185424805,28.857614517211914,27.04734992980957,33.244449615478516,27.85633659362793,0,0,28.717262268066406
1789,28.73982810974121,30.640539169311523,33.02920150756836,29.18303871154785,28.010560989379883,32.54265594482422,24.22549819946289,0,0,28.05769157409668
1790,28.64104652404785,29.316741943359375,34.23308563232422,28.567747116088867,0,26.321096420288086,25.313783645629883,0,0,27.641830444335938
1791,26.560897827148438,29.015201568603516,33.13175964355469,25.222322463989258,0,28.1396484375,23.33327865600586,0,0,25.94145965576172
1792,25.796953201293945,28.196720123291016,32.177860260009766,25.59792137145996,0,25.42906951904297,24.947589874267578,0,20.832651138305664,26.642505645751953
1793,27.92335319519043,31.765239715576172,33.769775390625,27.71856689453125,0,28.154220581054688,26.636329650878906,0,22.602027893066406,27.722267150878906
1794,28.87758445739746,32.32684326171875,34.190433502197266,30.23517608642578,28.737276077270508,27.878707885742188,25.935184478759766,0,23.50157928466797,27.474027633666992
1795,27.239320755004883,30.423381805419922,29.816856384277344,27.249507904052734,24.834077835083008,29.34624671936035,27.078664779663086,0,24.81009292602539,24.97345542907715
1796,27.707775115966797,30.724178314208984,32.077762603759766,31.395795822143555,29.488325119018555,29.400537490844727,28.159801483154297,0,25.198490142822266,26.541152954101562
1797,28.0874080657959,30.344568252563477,31.619373321533203,31.190683364868164,28.79057502746582,28.75554847717285,26.7485294342041,0,25.213071823120117,26.829483032226562
1798,27.39333724975586,28.50993537902832,29.65540885925293,31.511028289794922,28.670536041259766,25.132366180419922,23.565580368041992,0,23.525070190429688,26.75905418395996
1799,27.752531051635742,31.072080612182617,33.90537643432617,32.038204193115234,30.16230583190918,29.23639678955078,33.59341812133789,0,25.68497657775879,30.379974365234375
1800,26.614439010620117,30.220247268676758,29.064895629882812,30.78284454345703,22.817407608032227,26.75434684753418,0,0,21.589906692504883,27.828319549560547
1801,27.10573959350586,30.71769905090332,30.048900604248047,30.156892776489258,30.142322540283203,29.02601432800293,0,0,21.990154266357422,26.65890121459961
1802,27.40587615966797,31.533369064331055,32.032901763916016,31.93719482421875,31.91715431213379,30.097610473632812,0,0,25.225351333618164,29.086210250854492
1803,27.597917556762695,31.523027420043945,28.46390151977539,29.924455642700195,26.333568572998047,29.736963272094727,0,0,23.6446590423584,27.62080192565918
1804,25.842844009399414,31.488122940063477,31.60307502746582,30.539575576782227,25.941774368286133,29.973655700683594,0,0,24.149494171142578,27.602184295654297
1805,28.546077728271484,32.16981887817383,31.29095458984375,32.36210250854492,28.974035263061523,35.402854919433594,0,0,25.213069915771484,28.838245391845703
1806,26.729894638061523,32.58395767211914,32.411460876464844,34.04237365722656,29.320919036865234,29.7103328704834,0,0,25.336057662963867,28.792118072509766
1807,23.724971771240234,25.933509826660156,23.584678649902344,32.972930908203125,27.185813903808594,27.571453094482422,0,0,25.927730560302734,26.7139949798584
1808,25.862184524536133,33.0078239440918,33.838382720947266,32.654388427734375,28.13882064819336,30.72979164123535,0,0,27.474157333374023,26.391809463500977
