year,DradKHA_03_,DradKHA_06_,DradKHA_09_,DradKHA_12_,DradKHA_14_,DradKHA_15_,DradKHA_16_,DradKHA_17_,DradKHA_19_,DradKHA_20_
1900,14.258432388305664,14.244586944580078,0,0,23.121253967285156,22.22979164123535,16.81114387512207,17.44666290283203,23.018136978149414,13.627717018127441
1901,14.644649505615234,19.294845581054688,0,0,24.4627742767334,21.513898849487305,24.80660057067871,25.01028823852539,28.683382034301758,18.716529846191406
1902,15.643961906433105,16.130231857299805,0,0,27.515966415405273,22.449752807617188,28.24156379699707,24.532453536987305,31.07604217529297,19.080209732055664
1903,18.033370971679688,13.828765869140625,0,0,24.672874450683594,18.28759765625,21.60194969177246,21.559452056884766,29.703168869018555,13.15213680267334
1904,14.566710472106934,15.414688110351562,0,0,21.651897430419922,16.33500099182129,24.040790557861328,20.234407424926758,35.260101318359375,13.342857360839844
1905,17.30577850341797,13.915571212768555,0,16.127885818481445,22.330846786499023,16.723712921142578,20.673938751220703,20.22274398803711,30.124969482421875,14.552098274230957
1906,16.200803756713867,18.275772094726562,0,22.74176025390625,25.798675537109375,20.111431121826172,26.210723876953125,24.152009963989258,32.58235549926758,16.189258575439453
1907,19.907470703125,17.00165557861328,0,24.649158477783203,27.64834213256836,26.07893943786621,26.59105110168457,26.607736587524414,35.305419921875,15.316183090209961
1908,17.47736167907715,20.132884979248047,0,18.503942489624023,34.50968551635742,18.264911651611328,28.160078048706055,22.509063720703125,33.122440338134766,16.06678009033203
1909,16.401281356811523,14.612525939941406,0,22.138385772705078,27.301712036132812,17.771713256835938,23.75411605834961,20.77366065979004,30.317689895629883,14.556158065795898
1910,14.607669830322266,15.345605850219727,0,15.734604835510254,30.39255714416504,18.937274932861328,22.540773391723633,21.648914337158203,31.946317672729492,12.720005989074707
1911,17.207727432250977,17.324119567871094,0,24.84556770324707,29.164024353027344,17.05765724182129,26.895076751708984,22.79010581970215,29.74247169494629,13.234283447265625
1912,15.900691032409668,18.189851760864258,0,18.987812042236328,23.898775100708008,17.914344787597656,20.19289207458496,22.339771270751953,24.895246505737305,16.6015682220459
1913,15.425060272216797,20.666664123535156,0,21.031089782714844,23.101713180541992,22.927453994750977,26.739437103271484,26.378501892089844,29.80459976196289,13.93777847290039
1914,14.959019660949707,21.728914260864258,0,23.527544021606445,35.048091888427734,18.080663681030273,36.015953063964844,26.74118995666504,37.395389556884766,13.971733093261719
1915,15.54000186920166,23.526042938232422,0,19.60358238220215,19.137903213500977,21.617761611938477,35.2934684753418,25.287153244018555,34.36429977416992,17.28775405883789
1916,16.52686309814453,34.74790954589844,0,21.85751724243164,22.65538787841797,19.322904586791992,32.22243881225586,26.83311653137207,35.206626892089844,15.83678913116455
1917,14.178156852722168,26.881351470947266,0,22.547786712646484,23.042715072631836,15.81761360168457,33.261199951171875,22.753498077392578,32.95446014404297,15.50517463684082
1918,16.16792106628418,29.869911193847656,0,21.69268798828125,27.084808349609375,21.3113956451416,31.539915084838867,26.65811538696289,31.968141555786133,15.470829963684082
1919,14.712493896484375,27.40106964111328,0,23.6715145111084,24.82423210144043,18.730066299438477,35.222923278808594,27.34787940979004,36.13508987426758,13.543110847473145
1920,17.596195220947266,29.533533096313477,0,19.73320198059082,25.676599502563477,21.77350616455078,36.15163803100586,29.442039489746094,35.793399810791016,17.52045440673828
1921,14.509435653686523,25.522249221801758,0,21.23703956604004,21.02350616455078,14.515562057495117,32.9902229309082,21.66631317138672,30.51567268371582,10.856019973754883
1922,14.11236572265625,25.7679443359375,0,16.098676681518555,23.688518524169922,15.736879348754883,29.167078018188477,23.811872482299805,34.482540130615234,12.914355278015137
1923,18.68419075012207,27.6718692779541,0,21.249738693237305,25.63416290283203,20.737871170043945,32.94342041015625,27.16238021850586,33.77499771118164,19.396289825439453
1924,17.310632705688477,22.270891189575195,0,17.191503524780273,23.65985870361328,19.799985885620117,35.6564826965332,23.47262954711914,36.839107513427734,13.259773254394531
1925,17.106494903564453,21.08040428161621,0,21.165618896484375,25.126543045043945,21.15733528137207,36.773311614990234,29.05419921875,34.116092681884766,13.274032592773438
1926,17.571327209472656,20.874242782592773,0,17.768388748168945,23.02298355102539,20.034116744995117,32.644622802734375,26.50909423828125,34.52200698852539,14.469303131103516
1927,16.96712875366211,19.911008834838867,0,20.613603591918945,21.71169662475586,21.701637268066406,25.8492488861084,27.468101501464844,27.868183135986328,14.571105003356934
1928,17.12957000732422,19.98514175415039,0,17.976638793945312,23.628793716430664,23.6900634765625,39.82609939575195,26.44418716430664,33.26036834716797,13.803139686584473
1929,19.616676330566406,21.357284545898438,0,19.543075561523438,20.25020408630371,19.436241149902344,36.57402420043945,22.89788246154785,30.151531219482422,14.519176483154297
1930,19.558507919311523,18.529050827026367,0,17.676145553588867,20.174062728881836,22.068241119384766,32.67017364501953,25.08397102355957,27.859088897705078,13.546062469482422
1931,20.650009155273438,22.22123908996582,0,18.055540084838867,19.14837074279785,18.25550079345703,23.104970932006836,22.07097053527832,28.17604637145996,13.447197914123535
1932,0,20.008262634277344,0,17.61089515686035,18.80284309387207,41.05174255371094,27.549903869628906,22.97355842590332,32.59834289550781,13.897004127502441
1933,0,21.7645320892334,0,18.64457893371582,21.297969818115234,0,29.943296432495117,29.601306915283203,33.6741828918457,14.440791130065918
1934,0,19.783504486083984,0,20.883548736572266,21.12433624267578,0,25.410951614379883,22.391399383544922,29.902278900146484,13.853544235229492
1935,0,19.511852264404297,0,20.497669219970703,23.418258666992188,0,24.877981185913086,24.357202529907227,31.506254196166992,10.760685920715332
1936,0,20.828536987304688,0,21.032085418701172,22.213438034057617,21.136489868164062,23.424243927001953,22.97643280029297,27.861515045166016,12.405122756958008
1937,25.128612518310547,24.217914581298828,0,23.05694580078125,17.490995407104492,24.985427856445312,26.156578063964844,29.471939086914062,30.741493225097656,13.624853134155273
1938,15.68942928314209,19.836708068847656,0,18.034948348999023,19.514572143554688,22.27840805053711,26.411869049072266,23.631206512451172,20.604473114013672,13.148467063903809
1939,13.535504341125488,21.903160095214844,0,19.530729293823242,18.860877990722656,22.711753845214844,27.695472717285156,27.976764678955078,22.79334831237793,15.514349937438965
1940,16.6192626953125,21.028676986694336,0,17.439538955688477,23.4704647064209,25.734209060668945,31.281095504760742,26.822301864624023,24.037996292114258,14.939638137817383
1941,13.245087623596191,25.30883026123047,25.0535888671875,17.69582176208496,25.552438735961914,21.77097511291504,27.804155349731445,12.23190689086914,23.78252410888672,17.78374481201172
1942,15.957924842834473,19.983600616455078,21.418701171875,16.633209228515625,20.249591827392578,20.803852081298828,28.926177978515625,27.471147537231445,20.038169860839844,14.493597984313965
1943,15.119860649108887,22.85952377319336,21.54187774658203,13.929734230041504,23.129867553710938,23.288482666015625,29.197376251220703,28.284027099609375,22.287038803100586,23.442989349365234
1944,15.023661613464355,19.479263305664062,14.681034088134766,15.495766639709473,24.06431770324707,22.836971282958984,25.94240379333496,28.52874183654785,17.9235782623291,17.656635284423828
1945,15.309757232666016,22.292789459228516,24.515968322753906,13.076263427734375,28.028072357177734,26.103368759155273,30.206329345703125,28.213451385498047,21.028146743774414,26.066143035888672
1946,12.418359756469727,20.612558364868164,23.700166702270508,13.018763542175293,22.318775177001953,23.302011489868164,25.23320198059082,26.42768096923828,19.680212020874023,15.844756126403809
1947,11.535346031188965,18.874208450317383,8.94373607635498,12.850842475891113,9.153569221496582,12.461039543151855,12.61123275756836,17.411251068115234,17.763500213623047,14.283173561096191
1948,12.113668441772461,21.5147647857666,25.419557571411133,12.88758659362793,19.610294342041016,20.21148681640625,26.699251174926758,27.920238494873047,16.523822784423828,19.340627670288086
1949,11.979397773742676,16.394100189208984,12.706870079040527,11.513291358947754,14.066686630249023,19.798316955566406,21.629587173461914,19.530000686645508,15.742973327636719,15.78602409362793
1950,13.342329025268555,22.627029418945312,18.366901397705078,14.667377471923828,21.836475372314453,19.92872428894043,26.70707893371582,26.8421688079834,18.66974449157715,22.907567977905273
1951,12.112435340881348,21.120332717895508,17.17750358581543,14.07015323638916,22.902517318725586,22.731338500976562,29.36424446105957,27.507680892944336,19.80083465576172,19.169330596923828
1952,12.56528377532959,20.130168914794922,21.90648078918457,14.527130126953125,21.725114822387695,20.435909271240234,27.746858596801758,29.067781448364258,18.642635345458984,21.09223175048828
1953,11.278666496276855,21.427927017211914,22.691009521484375,11.040182113647461,18.406518936157227,20.42095375061035,25.008798599243164,24.004379272460938,15.490056037902832,21.894290924072266
1954,13.701545715332031,25.21106719970703,19.28731918334961,12.271879196166992,20.3192138671875,20.704063415527344,28.753326416015625,27.51327896118164,18.433629989624023,21.937320709228516
1955,15.581245422363281,24.13642120361328,21.927501678466797,14.364136695861816,21.090476989746094,0,31.737316131591797,29.160879135131836,19.204736709594727,20.838850021362305
1956,12.60849666595459,21.90505027770996,17.42203140258789,10.238313674926758,19.832107543945312,0,24.12565803527832,24.079988479614258,15.955716133117676,18.529748916625977
1957,18.32381248474121,22.462663650512695,22.49237060546875,10.57135009765625,23.919851303100586,0,27.606651306152344,25.420787811279297,15.125231742858887,19.85568618774414
1958,11.924161911010742,21.99032211303711,12.504183769226074,12.237645149230957,19.91646957397461,0,21.293590545654297,20.903568267822266,18.533977508544922,18.243350982666016
1959,15.287353515625,28.30523109436035,20.726837158203125,11.136887550354004,26.368793487548828,0,29.875551223754883,25.5544490814209,27.795799255371094,17.899063110351562
1960,19.91643524169922,28.485889434814453,18.560569763183594,16.51508140563965,26.938156127929688,0,31.704782485961914,32.121463775634766,33.06320571899414,23.715469360351562
1961,17.41021728515625,27.084123611450195,18.68630599975586,17.851512908935547,22.093196868896484,0,28.76082420349121,31.9012451171875,34.54835891723633,21.29616928100586
1962,17.981103897094727,28.817914962768555,16.871179580688477,16.09486961364746,23.565824508666992,0,28.745145797729492,31.509258270263672,33.46793746948242,22.85042381286621
1963,17.615028381347656,25.206233978271484,13.498988151550293,16.676668167114258,21.261709213256836,0,23.742895126342773,29.265430450439453,16.919191360473633,18.956008911132812
1964,15.196976661682129,26.981237411499023,16.888975143432617,16.73232078552246,23.09144401550293,0,28.445051193237305,26.792543411254883,22.98175048828125,20.593406677246094
1965,17.330551147460938,23.86678695678711,17.455936431884766,14.465226173400879,20.041837692260742,0,23.227577209472656,23.796876907348633,17.45879554748535,14.74217414855957
1966,17.65427017211914,28.310989379882812,18.313678741455078,18.663145065307617,19.403602600097656,0,26.68613624572754,30.524593353271484,21.535356521606445,20.737472534179688
1967,18.212203979492188,30.57529067993164,19.44005584716797,17.01814842224121,25.077312469482422,0,28.2816219329834,26.872787475585938,21.12708854675293,18.512638092041016
1968,18.84969139099121,27.848798751831055,17.824947357177734,19.996986389160156,21.09778594970703,0,27.933094024658203,30.0778751373291,19.13581657409668,19.561628341674805
1969,18.583492279052734,26.707773208618164,19.04140281677246,19.11180877685547,28.091327667236328,0,29.153833389282227,26.36532974243164,20.03388214111328,19.006898880004883
1970,16.623435974121094,25.77541160583496,15.39810848236084,19.311368942260742,18.68170738220215,0,21.13658332824707,22.86745262145996,18.893978118896484,20.441356658935547
1971,18.800785064697266,10.9195556640625,8.901334762573242,9.1177339553833,11.88718032836914,0,15.618575096130371,18.321725845336914,16.713483810424805,9.500164985656738
1972,20.893665313720703,6.054784774780273,18.94036102294922,12.024468421936035,22.812253952026367,0,29.142559051513672,33.23706817626953,21.070289611816406,20.558626174926758
1973,18.121782302856445,28.35875129699707,15.46030044555664,18.145530700683594,12.315459251403809,0,16.895919799804688,24.49567413330078,20.07027244567871,11.530869483947754
1974,10.738994598388672,18.971412658691406,14.382216453552246,15.288141250610352,6.5930023193359375,0,10.606792449951172,19.039932250976562,13.326197624206543,9.192916870117188
1975,18.405744552612305,28.624446868896484,18.5351505279541,19.02226448059082,23.84686279296875,0,28.542341232299805,31.5739803314209,19.931774139404297,21.23961067199707
1976,18.604293823242188,25.995817184448242,17.160762786865234,17.91537094116211,21.927549362182617,0,28.28399658203125,29.306346893310547,20.074234008789062,20.39289665222168
1977,16.66092300415039,19.996417999267578,11.393097877502441,14.504056930541992,10.021346092224121,0,21.54314422607422,21.647018432617188,19.256343841552734,15.673344612121582
1978,17.14765167236328,24.012935638427734,18.519025802612305,16.495908737182617,22.93398666381836,0,30.6878719329834,25.069997787475586,21.516647338867188,19.08662223815918
1979,18.996726989746094,27.56832504272461,19.591102600097656,16.80595588684082,23.43155860900879,0,27.324533462524414,25.63770866394043,20.354341506958008,22.04085350036621
1980,9.797202110290527,6.598999977111816,12.800103187561035,6.9891533851623535,8.594968795776367,0,8.485373497009277,9.54045295715332,12.480070114135742,13.56467056274414
1981,18.310829162597656,29.863279342651367,17.319684982299805,19.536014556884766,21.571941375732422,0,30.14736557006836,24.659751892089844,20.32339096069336,18.50189971923828
1982,16.0992488861084,28.039976119995117,18.571550369262695,19.561418533325195,23.139049530029297,0,29.3686580657959,25.12106704711914,20.850078582763672,17.621334075927734
1983,17.682861328125,25.458261489868164,19.776512145996094,20.84410285949707,21.88584327697754,0,27.030794143676758,24.691123962402344,18.04949378967285,19.79827117919922
1984,14.825592994689941,30.20733070373535,17.68830108642578,16.211410522460938,21.961841583251953,0,28.328968048095703,22.317798614501953,13.546525001525879,18.60930061340332
1985,21.811237335205078,21.880895614624023,11.603114128112793,18.74745750427246,17.79327964782715,0,19.44257164001465,26.617589950561523,21.3399715423584,23.65288734436035
1986,15.980390548706055,26.256851196289062,18.526880264282227,15.782456398010254,22.724853515625,0,23.887588500976562,24.48919105529785,17.776735305786133,20.057146072387695
1987,14.269640922546387,23.04365348815918,18.89527702331543,12.642552375793457,15.45844841003418,0,13.409295082092285,19.51875114440918,18.118560791015625,19.249019622802734
1988,19.922313690185547,26.70830535888672,20.425939559936523,19.945959091186523,22.17397689819336,0,27.046125411987305,26.940317153930664,21.183490753173828,21.191726684570312
1989,14.13298511505127,8.378539085388184,9.424866676330566,15.519495964050293,12.355488777160645,0,4.972744464874268,12.048050880432129,19.368207931518555,14.976798057556152
1990,17.62766456604004,21.253671646118164,20.553848266601562,18.333772659301758,24.807634353637695,0,28.48611831665039,23.234554290771484,19.778568267822266,20.30605697631836
1991,18.115013122558594,26.310447692871094,19.078401565551758,19.47830581665039,23.82415008544922,0,23.43854522705078,23.665786743164062,17.922988891601562,21.148189544677734
1992,21.132543563842773,25.218334197998047,19.42192840576172,20.042814254760742,20.517091751098633,0,17.487462997436523,21.071212768554688,16.07009506225586,22.478466033935547
1993,21.567319869995117,27.571624755859375,20.97510528564453,17.60974884033203,17.787607192993164,0,22.34762191772461,23.601806640625,20.5648193359375,22.101028442382812
1994,20.036434173583984,26.84099006652832,18.181413650512695,18.390268325805664,21.282920837402344,0,23.762258529663086,24.013023376464844,14.47569465637207,21.725297927856445
1995,19.842002868652344,26.409229278564453,18.835399627685547,13.703210830688477,20.187999725341797,0,20.497631072998047,19.765527725219727,14.773138999938965,20.104820251464844
1996,22.342435836791992,29.080350875854492,22.813705444335938,21.490798950195312,23.639646530151367,0,26.85702896118164,20.47275733947754,16.1337833404541,21.474637985229492
1997,17.59047508239746,24.045307159423828,19.47370719909668,14.798274040222168,9.101127624511719,0,18.03428077697754,17.729276657104492,14.841951370239258,18.728221893310547
1998,25.572296142578125,30.77323341369629,20.62887954711914,19.85894775390625,23.284469604492188,0,27.555931091308594,22.243770599365234,16.0665340423584,23.546411514282227
1999,24.515546798706055,20.427326202392578,16.05365753173828,18.712656021118164,16.407745361328125,0,15.665474891662598,19.692081451416016,16.6043643951416,20.935781478881836
2000,24.537675857543945,25.94584846496582,18.0902042388916,18.379043579101562,20.05254554748535,0,22.628442764282227,19.283220291137695,18.14306640625,22.082490921020508
2001,27.668411254882812,29.466209411621094,23.38007926940918,22.798839569091797,26.41083335876465,0,28.320432662963867,21.864356994628906,16.279325485229492,24.44980812072754
2002,25.123722076416016,25.21373176574707,21.00232696533203,19.563852310180664,24.191673278808594,0,25.010488510131836,19.772798538208008,16.981985092163086,22.688247680664062
2003,26.274747848510742,30.115455627441406,21.79578971862793,19.951335906982422,21.845718383789062,0,20.812685012817383,20.91266632080078,18.99351692199707,21.734464645385742
2004,19.846763610839844,24.37944793701172,18.713726043701172,19.179378509521484,18.631521224975586,0,12.329523086547852,18.0142765045166,19.768218994140625,21.359268188476562
2005,26.558250427246094,21.357128143310547,18.21393394470215,16.253589630126953,17.841527938842773,0,16.050161361694336,16.652240753173828,16.394094467163086,18.670957565307617
2006,26.823585510253906,20.745473861694336,21.657207489013672,20.405363082885742,22.216829299926758,0,22.71033477783203,21.28335189819336,17.378883361816406,20.967212677001953
2007,24.58167839050293,22.521770477294922,18.789152145385742,20.040348052978516,9.966704368591309,0,14.072583198547363,19.241132736206055,20.135242462158203,21.46645736694336
2008,26.25008773803711,27.949474334716797,22.590377807617188,20.463497161865234,24.06529426574707,0,25.32618522644043,20.8789119720459,20.63566017150879,23.388315200805664
2009,29.865644454956055,26.144020080566406,21.738374710083008,20.958871841430664,25.423444747924805,0,23.571020126342773,19.61212921142578,15.680230140686035,21.400955200195312
2010,25.990360260009766,26.66953468322754,21.73123550415039,22.55556869506836,23.0911865234375,0,22.542213439941406,21.092981338500977,18.497262954711914,24.29331398010254
2011,27.817096710205078,24.311321258544922,20.805679321289062,20.071016311645508,15.740219116210938,0,10.39349365234375,21.073307037353516,17.98731803894043,21.769914627075195
2012,24.337112426757812,27.18898582458496,21.069896697998047,22.12605094909668,24.104103088378906,0,23.52031898498535,21.518348693847656,17.798120498657227,19.6997013092041
2013,28.16797637939453,26.526809692382812,21.811553955078125,23.27619171142578,25.911571502685547,0,22.86625099182129,23.753082275390625,17.143081665039062,20.32982635498047
2014,29.758264541625977,26.434560775756836,21.08841896057129,22.08000946044922,25.479646682739258,0,22.78223991394043,21.566448211669922,19.659366607666016,21.02550506591797
2015,29.698747634887695,25.51191520690918,22.767393112182617,22.91461753845215,22.806203842163086,15.801177978515625,24.26630210876465,21.89548683166504,19.646242141723633,23.3127384185791
2016,27.065902709960938,20.715486526489258,21.829668045043945,21.37025260925293,23.550193786621094,0,15.313875198364258,20.413936614990234,19.131437301635742,19.386329650878906
2017,31.18802833557129,23.23211669921875,22.746654510498047,21.05570411682129,21.93287467956543,0,12.535483360290527,21.29132652282715,15.715670585632324,20.540664672851562
2018,27.557443618774414,23.23258399963379,20.676132202148438,20.76412010192871,24.554197311401367,0,22.916179656982422,20.190202713012695,19.009550094604492,19.039764404296875
2019,31.702192306518555,25.656295776367188,21.89650535583496,19.59193229675293,25.9830379486084,0,23.702150344848633,21.09134292602539,20.353300094604492,21.015811920166016
2020,32.31995391845703,22.515731811523438,19.194156646728516,21.53714942932129,24.2286319732666,0,9.95716667175293,23.240509033203125,16.160831451416016,19.340641021728516
2021,29.265625,25.248065948486328,21.094219207763672,20.70476722717285,25.95351791381836,0,20.6029109954834,21.477537155151367,21.545806884765625,19.69430160522461
2022,31.419790267944336,28.367935180664062,23.288734436035156,21.347827911376953,27.2784423828125,0,18.953691482543945,24.251182556152344,24.450584411621094,19.754940032958984
2023,0,45.950321197509766,0,0,0,0,0,27.199275970458984
