year,CWTbaKHA_03_,CWTbaKHA_06_,CWTbaKHA_09_,CWTbaKHA_12_,CWTbaKHA_14_,CWTbaKHA_15_,CWTbaKHA_16_,CWTbaKHA_17_,CWTbaKHA_19_,CWTbaKHA_20_
1890,4.89404821395874,3.2762975692749023,0,0,3.589550256729126,4.301529884338379,4.188968181610107,3.137906074523926,3.7540090084075928,4.744959831237793
1891,5.29597282409668,4.0125732421875,0,0,4.060845851898193,4.602715015411377,4.329085350036621,3.1556835174560547,3.7600393295288086,5.567601680755615
1892,5.923483371734619,4.704087734222412,0,0,4.863028526306152,5.455532073974609,4.9819793701171875,3.8591501712799072,-999,5.827721118927002
1893,5.053308486938477,3.997222900390625,0,0,3.666247844696045,4.689850807189941,4.826141834259033,3.7604587078094482,4.389601707458496,4.9131245613098145
1894,6.0556111335754395,4.951625823974609,0,0,3.883784532546997,5.252748489379883,4.85446310043335,4.263652324676514,4.082228183746338,5.391491889953613
1895,4.534073829650879,4.549612522125244,0,0,3.5698776245117188,3.052145004272461,4.190340042114258,3.6038575172424316,4.544215202331543,5.129613876342773
1896,5.902420997619629,4.774172306060791,0,0,3.9716103076934814,4.678989887237549,4.644207000732422,4.176185131072998,4.1620330810546875,5.132543087005615
1897,6.7847514152526855,5.210158824920654,0,0,4.207315444946289,5.414028167724609,3.733065605163574,4.400321960449219,3.869495391845703,5.957398414611816
1898,4.415345191955566,3.608875036239624,0,0,3.5409131050109863,3.8533425331115723,3.6923067569732666,3.754981756210327,3.5509142875671387,3.8510308265686035
1899,4.4159369468688965,4.154923915863037,0,0,3.5885798931121826,2.9368746280670166,3.1320507526397705,3.2076985836029053,3.216916799545288,3.521695375442505
1900,5.257025718688965,3.3659796714782715,0,0,3.9255051612854004,3.534176826477051,3.9630935192108154,3.385838508605957,3.160433530807495,3.95493745803833
1901,4.6790971755981445,3.72658109664917,0,0,3.675600528717041,4.377639293670654,3.356152296066284,3.3181889057159424,3.062527894973755,4.41988468170166
1902,3.845005989074707,3.1778855323791504,0,0,3.4176976680755615,4.536007404327393,3.0236968994140625,3.182321548461914,3.0799648761749268,3.75394344329834
1903,4.041459083557129,3.7435567378997803,0,0,3.748994827270508,4.653476238250732,3.6384947299957275,3.684457302093506,3.337238073348999,3.8759593963623047
1904,4.528115272521973,4.2657389640808105,0,0,3.5558125972747803,5.581937789916992,3.2456696033477783,3.7043776512145996,3.6685211658477783,3.430990219116211
1905,3.9126179218292236,3.392179489135742,0,5.07911491394043,3.7570548057556152,4.414025783538818,3.2958765029907227,3.327491283416748,3.6787941455841064,3.5093135833740234
1906,3.912266254425049,3.34523868560791,0,3.67197585105896,3.7514548301696777,3.922307014465332,2.867250919342041,3.110330581665039,3.3277482986450195,3.655561923980713
1907,4.309517860412598,3.4096364974975586,0,3.598597288131714,3.6952366828918457,4.071348667144775,2.9203405380249023,3.3080193996429443,3.266141414642334,3.9059669971466064
1908,4.883979797363281,4.661975860595703,0,4.64438533782959,3.703956365585327,5.166348934173584,2.8817269802093506,3.890486717224121,3.591867446899414,5.161824703216553
1909,4.248852729797363,2.690239191055298,0,3.2510600090026855,3.81225323677063,3.1941535472869873,2.7951221466064453,4.42930793762207,3.1431806087493896,5.300192356109619
1910,5.181380748748779,4.911074638366699,0,3.679839611053467,4.137780666351318,5.630927562713623,3.8471009731292725,4.669334888458252,3.765961170196533,5.150744438171387
1911,4.520982265472412,4.3801984786987305,0,3.381178617477417,3.5638647079467773,5.747596740722656,2.9695780277252197,4.538690567016602,3.106301784515381,3.8343989849090576
1912,2.84322452545166,2.2786381244659424,0,2.1628048419952393,2.873826026916504,2.401157855987549,2.708557367324829,3.229912519454956,3.4089977741241455,3.091266632080078
1913,3.576335906982422,3.0860798358917236,0,2.438326120376587,3.3355484008789062,3.434843063354492,2.873986005783081,3.3034565448760986,3.0901687145233154,5.840470314025879
1914,5.554782867431641,4.696602821350098,0,3.655167818069458,3.4821672439575195,5.820459365844727,2.9928765296936035,4.117389678955078,3.1893396377563477,5.898585319519043
1915,5.107748985290527,4.389920711517334,0,2.6326701641082764,4.772060871124268,4.102531433105469,2.602935552597046,4.64038610458374,3.311560869216919,5.200241565704346
1916,4.7099528312683105,3.8368215560913086,0,4.1552815437316895,3.7551867961883545,5.231080055236816,2.800529718399048,4.857841491699219,3.318145275115967,5.5867719650268555
1917,5.357800483703613,4.287312984466553,0,4.069297790527344,4.028254985809326,5.993828296661377,2.4811153411865234,5.108998775482178,3.2393534183502197,5.635652542114258
1918,4.816866397857666,4.034904479980469,0,4.235187530517578,3.576263666152954,4.8123779296875,3.493311882019043,4.7709832191467285,3.5422348976135254,4.825326442718506
1919,5.109724044799805,3.8929595947265625,0,3.977787494659424,3.9772377014160156,5.291543006896973,2.9659881591796875,4.506596565246582,2.9529335498809814,5.6038665771484375
1920,4.9622392654418945,4.0049896240234375,0,5.3778815269470215,3.8297040462493896,4.7387261390686035,2.9972870349884033,4.785057544708252,3.0563645362854004,5.2332963943481445
1921,4.3026041984558105,4.128281116485596,0,4.520174980163574,4.116981506347656,5.534804821014404,3.331934690475464,4.828620433807373,3.169166326522827,4.569015026092529
1922,5.78267765045166,4.434842586517334,0,5.368807315826416,4.430378437042236,5.731147289276123,2.9997141361236572,5.490816116333008,3.095073938369751,5.58591365814209
1923,4.916254043579102,4.386377811431885,0,4.728736400604248,3.966951847076416,4.848407745361328,2.708158016204834,4.91546106338501,3.3710169792175293,4.760371208190918
1924,5.059930801391602,4.687516689300537,0,4.860690116882324,4.170309543609619,4.717179775238037,3.9296152591705322,5.270661354064941,3.4505934715270996,5.680881023406982
1925,4.068994998931885,4.005008220672607,0,4.129300117492676,3.421022891998291,4.307167053222656,4.0037407875061035,4.236926078796387,3.148026704788208,3.8693888187408447
1926,4.39498233795166,4.415679454803467,0,4.510846138000488,3.773036003112793,4.439361095428467,3.9423892498016357,4.509517192840576,3.205024480819702,5.014608860015869
1927,3.944082260131836,3.7269153594970703,0,4.011635780334473,3.079622268676758,3.533586263656616,3.748439073562622,4.268014907836914,3.1428258419036865,3.536832809448242
1928,5.391156196594238,4.813773155212402,0,4.325204849243164,4.163997173309326,4.6278486251831055,3.5188941955566406,4.660159111022949,4.037890434265137,4.792120933532715
1929,4.368886470794678,4.838669300079346,0,3.531989574432373,3.609577178955078,4.6391143798828125,3.5592124462127686,4.398255825042725,3.709683895111084,5.570927619934082
1930,3.9602243900299072,4.650420188903809,0,4.7509660720825195,3.7376608848571777,4.128522872924805,3.9462053775787354,4.734928607940674,4.397562503814697,4.586470127105713
1931,3.092843770980835,3.499241352081299,0,2.3797287940979004,2.819312572479248,2.3267710208892822,2.759894609451294,3.8193464279174805,2.5219664573669434,3.403524875640869
1932,-999,5.409984588623047,0,5.1007161140441895,5.030171871185303,-999,4.059182167053223,5.513403415679932,3.3553614616394043,4.146119117736816
1933,-999,4.988637924194336,0,5.0886664390563965,3.9147138595581055,-999,4.125763893127441,5.100003242492676,3.6038594245910645,5.194625377655029
1934,-999,4.9941725730896,0,4.5497355461120605,4.120055675506592,-999,4.20734167098999,5.377285480499268,4.109134197235107,4.770561695098877
1935,-999,5.333305835723877,0,3.9177818298339844,4.148896217346191,-999,4.559196472167969,5.664332866668701,4.579732894897461,5.636316299438477
1936,-999,5.310594081878662,0,3.500028133392334,4.305591583251953,4.7537031173706055,4.5801897048950195,5.301758766174316,4.859241485595703,5.428895950317383
1937,3.3887317180633545,4.2800445556640625,0,3.614800214767456,4.1632399559021,4.355850696563721,4.358795166015625,4.834304332733154,3.5984301567077637,4.856198310852051
1938,4.035333156585693,5.207999229431152,0,4.791408061981201,5.307082653045654,5.113956928253174,4.393343925476074,5.351459980010986,4.6847243309021,4.501943588256836
1939,5.550104141235352,5.701162338256836,0,4.889866352081299,5.071793556213379,5.50106143951416,4.614808082580566,5.57322359085083,5.491034030914307,5.576718330383301
1940,4.606115818023682,5.658323287963867,0,5.466980934143066,4.0888872146606445,4.289834499359131,4.243239402770996,5.122384548187256,6.064171314239502,5.49596643447876
1941,6.167901039123535,5.1989426612854,5.6716179847717285,4.794243812561035,3.925286054611206,5.335992813110352,4.844653129577637,5.8099894523620605,4.869588851928711,6.074501037597656
1942,4.409017562866211,5.675325393676758,5.481695175170898,5.385898113250732,4.841317653656006,5.019837379455566,5.045581340789795,3.8422915935516357,5.805726528167725,5.942887306213379
1943,5.142454147338867,5.262460708618164,5.382137775421143,5.364760875701904,4.309299945831299,5.090086936950684,4.78508186340332,4.321787357330322,4.722662448883057,5.119900703430176
1944,3.9494383335113525,4.422676086425781,4.069804668426514,4.354240894317627,3.802480936050415,3.862291097640991,4.301153659820557,4.051870346069336,3.859254837036133,4.0142107009887695
1945,4.701435089111328,5.053869724273682,4.191998481750488,5.519209861755371,3.564598798751831,4.648237705230713,4.491789817810059,4.445584297180176,4.606189250946045,4.25562047958374
1946,4.87839412689209,5.168387413024902,4.129866123199463,5.512686729431152,4.17229700088501,4.76149845123291,4.8152689933776855,4.408377170562744,5.048169136047363,5.377654075622559
1947,3.805384635925293,3.6257662773132324,5.233986854553223,5.112476348876953,4.267105579376221,4.5927252769470215,5.54669713973999,3.1664013862609863,3.718012571334839,2.9008336067199707
1948,5.532042503356934,4.821706771850586,3.970886707305908,5.6370625495910645,5.086395263671875,5.426959037780762,5.0549092292785645,4.507059574127197,5.55584192276001,3.4597203731536865
1949,3.9548401832580566,3.813627243041992,3.966726064682007,5.435784339904785,4.298136234283447,4.446130752563477,4.471947193145752,3.8035621643066406,4.3829545974731445,2.918766975402832
1950,4.710148334503174,3.688588857650757,4.305053234100342,5.398723125457764,3.8571457862854004,4.732723236083984,4.014376640319824,4.015102386474609,3.799001693725586,3.1599881649017334
1951,4.853411674499512,4.280405521392822,4.314897537231445,5.693872451782227,4.060802936553955,4.3170247077941895,3.763152837753296,3.879621744155884,4.099936008453369,3.610537528991699
1952,4.332653045654297,4.175663471221924,3.565880537033081,4.874110221862793,3.6685283184051514,3.7700018882751465,3.639944553375244,3.7726223468780518,3.709991693496704,3.1998231410980225
1953,6.566431999206543,4.861778736114502,3.448554754257202,5.897258281707764,5.606081008911133,5.169017314910889,4.556884765625,5.117325305938721,5.530447959899902,4.049953937530518
1954,4.427401542663574,3.8767642974853516,4.599099636077881,4.187435626983643,3.2480711936950684,4.143934726715088,3.6714730262756348,3.611567497253418,4.480617523193359,2.923276424407959
1955,3.9472391605377197,2.946979284286499,3.463371753692627,3.2553794384002686,3.0334246158599854,0,3.326751470565796,2.7766096591949463,4.3681464195251465,2.583899736404419
1956,4.730438709259033,3.3863606452941895,4.055377006530762,5.690658092498779,3.559518575668335,0,4.211180210113525,3.670571804046631,5.416483402252197,2.9798648357391357
1957,5.356748104095459,4.247461795806885,3.3336520195007324,5.924804210662842,3.870094060897827,0,4.1100616455078125,4.06773567199707,6.07844877243042,3.5450544357299805
1958,4.624974727630615,3.670485019683838,4.574260711669922,5.007444381713867,3.264457941055298,0,2.9900410175323486,3.5844876766204834,4.415889739990234,2.9094388484954834
1959,5.37139892578125,3.8379204273223877,4.102331161499023,5.455644607543945,3.278848648071289,0,3.671734571456909,4.487056732177734,3.839660406112671,4.088425159454346
1960,4.668928623199463,4.1524763107299805,5.036811351776123,4.504124164581299,4.0760087966918945,0,3.864025831222534,3.9996795654296875,3.9464995861053467,3.6882588863372803
1961,4.369480609893799,3.8043036460876465,4.291434288024902,4.270925998687744,3.954935312271118,0,3.492259979248047,3.816950559616089,4.110929012298584,3.171444892883301
1962,4.821699142456055,4.003072261810303,3.9546422958374023,4.531562805175781,3.915517807006836,0,3.4268367290496826,3.758758544921875,3.9363839626312256,3.2402050495147705
1963,3.518921136856079,3.917984962463379,4.999415874481201,3.9716808795928955,4.130917072296143,0,4.207503318786621,3.8144073486328125,3.715711832046509,3.378998279571533
1964,4.342081546783447,3.4368698596954346,3.952854633331299,3.7570745944976807,4.311058521270752,0,3.648003101348877,4.0677642822265625,3.420707941055298,3.558619499206543
1965,3.8309671878814697,3.303126811981201,4.664525032043457,2.8130903244018555,4.358560562133789,0,3.4972550868988037,4.599417686462402,4.479730129241943,3.8033459186553955
1966,4.837706565856934,4.306992530822754,4.679143905639648,3.6008028984069824,4.908807754516602,0,4.189208030700684,4.074214458465576,4.213977336883545,4.4635796546936035
1967,4.876524925231934,3.5445351600646973,4.309444904327393,3.342811107635498,3.674975872039795,0,3.669024705886841,4.208413124084473,4.5435686111450195,4.244437217712402
1968,4.098395824432373,3.3480641841888428,4.149862289428711,2.9957213401794434,3.3782296180725098,0,3.169189691543579,3.5791447162628174,3.6207146644592285,3.4235999584198
1969,4.594684600830078,3.4481749534606934,3.752803325653076,3.3367462158203125,3.648160219192505,0,3.608949899673462,3.8429722785949707,4.561830997467041,4.4903459548950195
1970,4.54925537109375,3.4382669925689697,4.182756423950195,3.4156405925750732,4.191705226898193,0,3.6556625366210938,4.403646469116211,4.3673295974731445,4.255064010620117
1971,3.5042917728424072,3.923950672149658,3.4998867511749268,3.314483642578125,4.317654132843018,0,3.194645881652832,3.8963496685028076,3.2501063346862793,3.1118764877319336
1972,3.879565954208374,3.400101661682129,4.414299964904785,2.498638391494751,3.434946298599243,0,2.986391067504883,3.5807788372039795,3.453505754470825,3.0175557136535645
1973,3.4204375743865967,3.5063915252685547,3.705885171890259,3.013636350631714,4.02733850479126,0,2.882535934448242,2.999234199523926,3.3750619888305664,3.160828113555908
1974,2.9673657417297363,3.294764995574951,3.6247711181640625,2.988743782043457,2.9685628414154053,0,2.6491458415985107,3.4895365238189697,3.0410475730895996,2.7138328552246094
1975,3.094012975692749,3.1335830688476562,3.710019588470459,3.1287853717803955,3.1851346492767334,0,2.8710403442382812,3.425898313522339,3.5072996616363525,3.0796194076538086
1976,4.18282413482666,3.3283791542053223,4.278034687042236,3.171665668487549,3.5075531005859375,0,2.6555769443511963,3.7067463397979736,3.8074469566345215,3.6081597805023193
1977,2.9938247203826904,3.1235105991363525,3.0695672035217285,3.0877463817596436,3.2916181087493896,0,2.5334222316741943,3.2782347202301025,2.9357776641845703,2.791541337966919
1978,3.629432201385498,3.4541001319885254,3.858365535736084,2.676057815551758,2.85174298286438,0,2.60164475440979,3.545886754989624,4.122977256774902,3.1921660900115967
1979,4.60698938369751,3.1215593814849854,3.7285964488983154,2.730858325958252,3.111415386199951,0,2.7363996505737305,3.630749464035034,3.6366474628448486,3.8470988273620605
1980,3.450730323791504,3.557490348815918,3.5408236980438232,2.976763963699341,3.950216054916382,0,3.123537302017212,2.48608660697937,3.9855868816375732,3.2829229831695557
1981,3.7497317790985107,3.308680295944214,3.6768126487731934,3.0343830585479736,3.278254270553589,0,2.783555746078491,3.2337727546691895,4.03695821762085,3.977999448776245
1982,4.456768989562988,3.3533823490142822,3.9901163578033447,2.929766893386841,3.685793161392212,0,2.918633222579956,3.7654426097869873,3.7404019832611084,4.383721351623535
1983,4.640179634094238,3.4800972938537598,3.6290013790130615,3.2062900066375732,3.633044958114624,0,2.676809310913086,3.6767361164093018,3.90275502204895,4.5222487449646
1984,5.796505928039551,3.4602041244506836,4.717899799346924,3.367643356323242,3.7985968589782715,0,3.033277988433838,4.2709245681762695,5.05358362197876,4.420929431915283
1985,3.21394944190979,3.3400232791900635,4.110848426818848,2.967668294906616,3.2579948902130127,0,2.847824811935425,2.9356496334075928,2.5780081748962402,3.088111639022827
1986,5.301734447479248,3.6952590942382812,4.0937886238098145,3.324235439300537,3.6620092391967773,0,3.2788071632385254,4.023589134216309,4.062571048736572,4.169826030731201
1987,4.334525108337402,3.727077007293701,3.812901496887207,3.176215171813965,4.240413188934326,0,3.302854299545288,3.824240207672119,3.623810052871704,3.9502151012420654
1988,3.9994475841522217,3.5689198970794678,3.076411724090576,3.0656516551971436,3.5979723930358887,0,2.923192024230957,3.6166574954986572,3.439051628112793,4.214447498321533
1989,2.4446325302124023,3.741701126098633,2.3419506549835205,2.3718767166137695,3.609025716781616,0,3.4735934734344482,2.0558056831359863,2.1800742149353027,2.3454084396362305
1990,5.422276020050049,3.434833288192749,3.0067343711853027,2.9240238666534424,3.3206963539123535,0,2.8669235706329346,3.349133014678955,3.626422882080078,4.433013439178467
1991,4.423386573791504,3.5372109413146973,3.517343521118164,3.061307191848755,3.7735064029693604,0,3.1836180686950684,3.9250051975250244,4.626213073730469,3.6705820560455322
1992,3.9486615657806396,3.5642473697662354,3.34678316116333,3.136373281478882,3.4472336769104004,0,3.5651931762695312,3.8978867530822754,4.640410900115967,3.657134532928467
1993,2.9512345790863037,2.6711292266845703,2.4432685375213623,3.199498176574707,3.1840951442718506,0,2.7628157138824463,2.969575881958008,3.2253942489624023,2.4948811531066895
1994,3.9411849975585938,3.1512250900268555,3.501565933227539,2.7918167114257812,3.413597583770752,0,2.9999821186065674,3.364328622817993,3.5652334690093994,3.33134388923645
1995,3.6503944396972656,3.5908331871032715,3.0504982471466064,3.138793706893921,3.7919106483459473,0,3.459805727005005,3.9323318004608154,3.5480453968048096,3.56300950050354
1996,4.475775718688965,3.822422742843628,3.089120626449585,3.039146661758423,3.5780253410339355,0,2.9329521656036377,3.8050031661987305,3.8959500789642334,3.6659209728240967
1997,3.7258739471435547,3.8838918209075928,3.819809913635254,3.15311336517334,4.647361755371094,0,3.8281824588775635,4.417508125305176,4.473188877105713,3.957490921020508
1998,3.1755568981170654,3.579944133758545,3.1493446826934814,3.1957027912139893,3.3308186531066895,0,2.9163994789123535,3.205814838409424,3.530611038208008,3.2764480113983154
1999,2.9414215087890625,3.755466938018799,2.9890592098236084,3.1634833812713623,4.291971683502197,0,2.609755516052246,2.7715792655944824,3.3830394744873047,3.0949740409851074
2000,2.5593783855438232,3.1267008781433105,2.7141895294189453,3.1385695934295654,3.2250654697418213,0,2.5254788398742676,2.7028110027313232,2.736360549926758,2.3999240398406982
2001,3.1652441024780273,3.269770622253418,2.7259860038757324,3.0150983333587646,3.1151607036590576,0,2.7640693187713623,3.3081934452056885,3.7310872077941895,3.27958607673645
2002,3.572014808654785,3.500056266784668,3.4159393310546875,2.9774768352508545,3.4460818767547607,0,2.467836618423462,3.928347587585449,3.675431251525879,3.915614366531372
2003,3.4199252128601074,3.307366371154785,3.166712760925293,3.281581163406372,3.98624324798584,0,2.944814443588257,3.6740453243255615,3.879587411880493,4.032716274261475
2004,4.543821811676025,3.8997106552124023,3.6281802654266357,3.194265842437744,4.1697797775268555,0,3.3445847034454346,3.9895331859588623,3.7725229263305664,3.604853391647339
2005,2.9523983001708984,3.986457109451294,3.798191785812378,3.132214069366455,3.9984323978424072,0,3.139441728591919,3.622816324234009,3.8406870365142822,3.607173442840576
2006,3.7417585849761963,3.86562442779541,3.3562376499176025,3.297353506088257,3.3685741424560547,0,3.1729702949523926,3.446969509124756,3.8354954719543457,3.607548236846924
2007,3.568633556365967,3.93612003326416,3.4256205558776855,2.8564212322235107,4.615346431732178,0,3.456529378890991,3.7449395656585693,3.361067295074463,3.577866554260254
2008,3.3941450119018555,3.644695281982422,3.230825662612915,3.205611228942871,3.2933380603790283,0,2.859957456588745,3.5566246509552,3.3009636402130127,3.310943841934204
2009,3.3956074714660645,3.5221943855285645,3.5039138793945312,3.1971704959869385,3.0251917839050293,0,2.7144558429718018,3.8297009468078613,4.148674011230469,3.958500862121582
2010,3.7486894130706787,3.3528506755828857,3.253278970718384,3.230811834335327,3.941042423248291,0,3.022609233856201,3.269350051879883,3.3079540729522705,3.12804913520813
2011,3.3700382709503174,3.045128107070923,3.2064290046691895,3.2025651931762695,4.45060396194458,0,3.047808885574341,3.152526378631592,3.1766908168792725,2.602403163909912
2012,4.559695243835449,3.5448520183563232,3.3621222972869873,2.9914543628692627,2.9135520458221436,0,2.7399628162384033,4.026949882507324,4.075242042541504,3.879619836807251
2013,3.9860174655914307,3.928724527359009,3.693816661834717,3.3859214782714844,3.153031349182129,0,3.048445701599121,4.002406120300293,3.8629462718963623,3.6107394695281982
2014,3.7256195545196533,3.576420783996582,3.9440081119537354,3.2086174488067627,3.650231122970581,0,3.0401511192321777,3.800854444503784,3.5192320346832275,4.005092620849609
2015,3.114658832550049,3.567347288131714,4.351128578186035,3.2302072048187256,3.9562387466430664,-9999,2.9139859676361084,4.065565586090088,3.1001579761505127,3.31606125831604
2016,3.9121317863464355,4.014280796051025,3.8399622440338135,3.2208945751190186,3.197497844696045,0,3.2930006980895996,3.946467876434326,3.8788857460021973,4.5843892097473145
2017,3.129192590713501,3.40061616897583,3.3490097522735596,3.5121541023254395,3.1350393295288086,0,2.9914634227752686,4.079095840454102,3.4859986305236816,3.804170846939087
2018,3.8304710388183594,3.673719644546509,3.8336360454559326,2.8934366703033447,3.4003965854644775,0,3.060079574584961,4.374224662780762,3.8232531547546387,4.030676364898682
2019,3.8028626441955566,3.9023258686065674,4.092883110046387,3.3985633850097656,3.973487377166748,0,3.135749578475952,5.23994779586792,3.957089424133301,4.201811790466309
2020,3.124323844909668,3.9744958877563477,3.4726648330688477,2.9930830001831055,3.680922746658325,0,3.4804415702819824,3.54417085647583,4.400111675262451,3.237253427505493
2021,3.6732804775238037,3.6707139015197754,3.8898372650146484,3.4659571647644043,3.0586845874786377,0,2.900238513946533,4.416675567626953,3.6928658485412598,3.502293109893799
2022,3.640786647796631,3.9022958278656006,3.8345954418182373,3.230436325073242,3.2756009101867676,0,3.0538554191589355,4.219571113586426,4.090057373046875,3.7467894554138184
2023,0,2.6758267879486084,0,0,0,0,0,2.429649591445923
