year,RWDKHA_03_,RWDKHA_06_,RWDKHA_09_,RWDKHA_12_,RWDKHA_14_,RWDKHA_15_,RWDKHA_16_,RWDKHA_17_,RWDKHA_19_,RWDKHA_20_
1885,0.48185789585113525,0.48689013719558716,0.5430936217308044,0,0.7278704643249512,0.46890830993652344,0.4986254870891571,0.5168277621269226,0.6840255260467529,0.5402410626411438
1886,0.6983232498168945,0.6158673763275146,0.5243121385574341,0,0.5330173969268799,0.5646023154258728,0.6169891357421875,0.6056473851203918,0.41267696022987366,0.6878061890602112
1887,0.5892613530158997,0.6538086533546448,0.36241865158081055,0,0.5031676292419434,0.6833197474479675,0.5472164154052734,0.6371690630912781,0.4522285461425781,0.7576378583908081
1888,0.5571593046188354,0.8222558498382568,0.3879619240760803,0,0.4531565010547638,0.7286319136619568,0.5277389883995056,0.658751904964447,0.41856661438941956,0.8373678922653198
1889,0.6488259434700012,0.6434928178787231,0,0,0.614349365234375,0.6122136116027832,0.6544352173805237,0.5659869313240051,-999,0.7934252023696899
1890,0.6864680051803589,0.6918206810951233,0,0,0.5048491954803467,0.653489887714386,0.5655139088630676,0.5484663844108582,0.3531317710876465,0.7912093997001648
1891,0.6972312331199646,0.7170027494430542,0,0,0.5053915977478027,0.6997931599617004,0.5566190481185913,0.5716614127159119,0.4410317540168762,0.8056560754776001
1892,0.7562407851219177,0.7397181987762451,0,0,0.5492768883705139,0.7518433332443237,0.6605396270751953,0.6279981136322021,-999,0.8077334761619568
1893,0.7299172878265381,0.7486671805381775,0,0,0.4662439525127411,0.6891811490058899,0.5942602753639221,0.5963875651359558,-999,0.7895874977111816
1894,0.7005108594894409,0.8273060917854309,0,0,0.4691769480705261,0.7259941697120667,0.6102308034896851,0.6460050940513611,-999,0.8271313309669495
1895,0.5750445127487183,0.7664914727210999,0,0,0.4728515148162842,0.5799623727798462,0.5276809334754944,0.5930111408233643,-999,0.8243600130081177
1896,0.7199959754943848,0.8179916739463806,0,0,0.4747428894042969,0.7409025430679321,0.5679039359092712,0.6586926579475403,0.605093240737915,0.804797887802124
1897,0.8264772295951843,0.828431248664856,0,0,0.49190303683280945,0.7095519304275513,0.4736531674861908,0.6667324304580688,0.5817334055900574,0.7928067445755005
1898,0.6852931976318359,0.6998023390769958,0,0,0.5280122756958008,0.6660831570625305,0.6077295541763306,0.6380324959754944,-999,0.7448136210441589
1899,0.7522540092468262,0.771277129650116,0,0,0.4861024022102356,0.5660029649734497,0.45382946729660034,0.5466979146003723,0.4502587616443634,0.5665798783302307
1900,0.7485885620117188,0.6164928078651428,0,0,0.5071030259132385,0.5982512831687927,0.6342252492904663,0.6132683157920837,0.4904211461544037,0.703935980796814
1901,0.7395816445350647,0.7334488034248352,0,0,0.5159971117973328,0.6698291301727295,0.5211499929428101,0.5608052015304565,0.35080862045288086,0.7390170097351074
1902,0.6689806580543518,0.6444138288497925,0,0,0.4852602183818817,0.6328005790710449,0.5046297907829285,0.5595274567604065,0.43422892689704895,0.6741759777069092
1903,0.5567395091056824,0.7411582469940186,0,0,0.5408692359924316,0.7015054225921631,0.5327112674713135,0.6024052500724792,0.44129109382629395,0.7796456217765808
1904,0.7761664986610413,0.784676730632782,0,0,0.5206924080848694,0.7314982414245605,0.45134279131889343,0.6276352405548096,0.4847995340824127,0.7301709055900574
1905,0.6876131892204285,0.6672354936599731,0,0.7001352310180664,0.5841853022575378,0.6964703798294067,0.5345615148544312,0.5903409719467163,0.5654100775718689,0.6882804036140442
1906,0.5441694259643555,0.5913017392158508,0,0.5176857709884644,0.4631504714488983,0.5692683458328247,0.4578636586666107,0.5299119353294373,0.42656588554382324,0.671769917011261
1907,-999,0.6426706910133362,0,0.5295013189315796,0.508497953414917,0.554332435131073,0.49738001823425293,0.5148788690567017,0.34451186656951904,0.7402411699295044
1908,0.6959235668182373,0.6677215099334717,0,0.5914035439491272,0.4682082533836365,0.6992214918136597,0.4298405349254608,0.5731165409088135,0.46063336730003357,0.8375983238220215
1909,0.7043245434761047,0.5681537389755249,0,0.49740374088287354,0.46782925724983215,0.5336136817932129,0.4368689954280853,0.6094513535499573,0.4877162277698517,0.7695819139480591
1910,0.7160953879356384,0.8479131460189819,0,0.6044826507568359,0.47870558500289917,0.7223684787750244,0.6229185461997986,0.5859865546226501,0.5018728375434875,0.8069213032722473
1911,-999,0.7125434875488281,0,0.46174412965774536,0.45599037408828735,0.7259363532066345,0.5494999885559082,0.5559130311012268,0.44041162729263306,0.7584742307662964
1912,0.6391769647598267,0.4915038049221039,0,0.44734224677085876,0.5397252440452576,0.5106400847434998,0.48955467343330383,0.5329154133796692,0.5420595407485962,0.577302873134613
1913,0.750286340713501,0.535758912563324,0,0.5069987773895264,0.506841242313385,0.4513430595397949,0.42653197050094604,0.4902544617652893,0.3011142909526825,0.8109678626060486
1914,0.7681065201759338,0.7234906554222107,0,0.45847299695014954,0.41598278284072876,0.6767017841339111,0.4176023304462433,0.5298933982849121,0.5025606751441956,0.8130117058753967
1915,0.6983152031898499,0.5336438417434692,0,0.5143521428108215,0.4520971179008484,0.5056535005569458,0.36143168807029724,0.5531693696975708,0.4712859094142914,0.754274308681488
1916,0.8302610516548157,0.4029719829559326,0,0.5513899326324463,0.50020831823349,0.6858542561531067,0.34276774525642395,0.5692819356918335,0.4142211675643921,0.7997114658355713
1917,0.8157033920288086,0.4713200330734253,0,0.48695656657218933,0.5196090340614319,0.7651901245117188,0.3758713901042938,0.612991988658905,-999,0.7545797228813171
1918,0.7548481822013855,0.5396848320960999,0,0.5679166913032532,0.5513051748275757,0.6794312000274658,0.4152909815311432,0.6162530183792114,0.43502944707870483,0.7659627795219421
1919,0.8069874048233032,0.5402746200561523,0,0.5081591010093689,0.45466163754463196,0.7224206924438477,0.3366105556488037,0.5677802562713623,0.3185989260673523,0.8856437802314758
1920,0.8108713030815125,0.4563230872154236,0,0.5971354842185974,0.4395195543766022,0.6224833726882935,0.40737679600715637,0.5558606386184692,0.46858519315719604,0.816487193107605
1921,0.7252053022384644,0.49508675932884216,0,0.5725478529930115,0.54655921459198,0.7559530735015869,0.3699542284011841,0.6185175776481628,-999,0.8293441534042358
1922,0.7698439359664917,0.6134868264198303,0,0.6526279449462891,0.5397868752479553,0.7224016785621643,0.45877182483673096,0.6378833055496216,0.40053391456604004,0.8657698631286621
1923,0.7216511964797974,0.5469277501106262,0,0.5773106217384338,0.46575474739074707,0.6551558971405029,0.4020873010158539,0.5706905722618103,0.3836658000946045,0.7444818019866943
1924,0.8393730521202087,0.6113123893737793,0,0.5853041410446167,0.6184242367744446,0.6872069835662842,0.4181751310825348,0.6457329392433167,0.46841320395469666,0.8034480214118958
1925,0.7565709948539734,0.6454716920852661,0,0.5756107568740845,0.5798365473747253,0.6837234497070312,0.48946940898895264,0.5407509803771973,0.41241908073425293,0.7105484008789062
1926,0.6926546692848206,0.624992847442627,0,0.5985131859779358,0.5535783171653748,0.6688999533653259,0.4874238967895508,0.5782724022865295,0.4638839364051819,0.7995426654815674
1927,0.6623785495758057,0.6482962369918823,0,0.5775667428970337,0.5806012749671936,0.62692791223526,0.5057361721992493,0.5618690848350525,0.5469123125076294,0.7091220617294312
1928,0.7249191999435425,0.723103404045105,0,0.7103436589241028,0.6543936133384705,0.6646290421485901,0.3992065489292145,0.5940485596656799,0.3806913495063782,0.8045754432678223
1929,0.7308740019798279,0.6861727833747864,0,0.5176318883895874,0.6950839161872864,0.7118147015571594,0.4932766556739807,0.5955336689949036,0.5973545908927917,0.8299906253814697
1930,0.6473807692527771,0.702385425567627,0,0.7208055853843689,0.66249018907547,0.6389772295951843,0.5759214162826538,0.6302003860473633,0.6476039290428162,0.7657038569450378
1931,0.31796854734420776,0.5368322134017944,0,0.4027235507965088,0.5249356627464294,0.4412861466407776,0.4596855640411377,0.5893421769142151,0.33860349655151367,0.6679438948631287
1932,-999,0.6859010457992554,0,0.6393148899078369,0.7336816191673279,-999,0.5112563371658325,0.614707350730896,0.3373483419418335,0.7950030565261841
1933,-999,0.7252687811851501,0,0.7003986835479736,0.6387041211128235,-999,0.5278081893920898,0.5856979489326477,0.4318491816520691,0.8304199576377869
1934,-999,0.7575503587722778,0,0.5912995338439941,0.7191091775894165,-999,0.586751401424408,0.6453680992126465,0.5295976400375366,0.8112435340881348
1935,-999,0.7670973539352417,0,0.6078254580497742,0.621049702167511,-999,0.5736414790153503,0.593970537185669,0.6208759546279907,0.8900822997093201
1936,-999,0.7141709327697754,0,0.4508340656757355,0.6580883860588074,0.652696967124939,0.6090331673622131,0.5900511145591736,0.6214624047279358,0.8440989255905151
1937,-999,0.62415611743927,0,0.5007073879241943,0.6872270107269287,0.5132331252098083,0.5922030210494995,0.5421245098114014,0.47406575083732605,0.7910555005073547
1938,0.6334278583526611,0.7686802744865417,0,0.6501196622848511,0.7152307033538818,0.6618666648864746,0.5803455114364624,0.6166129112243652,0.70461106300354,0.7843000888824463
1939,0.8655773997306824,0.7135368585586548,0,0.6417040824890137,0.7574465870857239,0.7241016030311584,0.5871800184249878,0.5769900679588318,0.7115352153778076,0.8902059197425842
1940,0.7398814558982849,0.7600329518318176,0,0.6994941234588623,0.6265369653701782,0.5322628617286682,0.5162062644958496,0.5905612111091614,0.6979087591171265,0.8097124695777893
1941,0.7998253703117371,0.7133672833442688,0.5745871067047119,0.6136575937271118,0.5611199140548706,0.6770724654197693,0.5341371893882751,0.8420149087905884,0.5604549050331116,0.6740210056304932
1942,0.700958788394928,0.7182454466819763,0.6573820114135742,0.6460604667663574,0.674811601638794,0.6883079409599304,0.5609680414199829,0.43572020530700684,0.7032769918441772,0.7577812671661377
1943,0.7665660381317139,0.7189202904701233,0.7989312410354614,0.7625908255577087,0.5898854732513428,0.6267306804656982,0.5453540086746216,0.48252159357070923,0.6848926544189453,0.6451604962348938
1944,0.6778660416603088,0.711090087890625,0.7608197331428528,0.7317280173301697,0.6164708733558655,0.6233986616134644,0.5657930970191956,0.5297799110412598,0.6841052770614624,0.6740230321884155
1945,0.7227239012718201,0.7217990159988403,0.5995281934738159,0.7552959322929382,0.5360205769538879,0.5178382992744446,0.5050086975097656,0.4878862202167511,0.6676048636436462,0.4602518379688263
1946,0.7989400625228882,0.7626826167106628,-999,0.79273521900177,0.6604193449020386,0.6934340000152588,0.6229557394981384,0.5311707258224487,0.7435683012008667,0.7329055666923523
1947,0.5600913166999817,0.5575171113014221,-999,0.7692313194274902,0.7337786555290222,0.7148115634918213,0.7589078545570374,0.5138486623764038,0.5627756714820862,0.6084533929824829
1948,0.5905486941337585,0.7434055209159851,0.5947392582893372,0.7767020463943481,0.6968580484390259,0.728244960308075,0.5660167336463928,0.4871854782104492,0.7225888967514038,0.5868991613388062
1949,0.5511603355407715,0.5913788080215454,-999,0.8241692781448364,0.7302716970443726,0.6517592668533325,0.6431519985198975,0.5895867347717285,0.7082597613334656,0.6318985223770142
1950,0.8110378980636597,0.5766903162002563,-999,0.7680246829986572,0.6394957304000854,0.687512218952179,0.5443501472473145,0.5532346367835999,0.6232854127883911,0.5824357271194458
1951,0.7790676355361938,0.666183590888977,-999,0.7831385731697083,0.6510610580444336,0.6609287261962891,0.5024896264076233,0.5473900437355042,0.6851272583007812,0.6675882935523987
1952,0.7585626244544983,0.6780400276184082,0.5627442598342896,0.7490375638008118,0.5431117415428162,0.6609469056129456,0.507847249507904,0.4963690936565399,0.6475702524185181,0.6338104605674744
1953,0.854323148727417,0.7432786822319031,0.4547428488731384,0.8347302675247192,0.7366558909416199,0.7264289855957031,0.4876145124435425,0.6329476237297058,0.7692511081695557,0.5301216840744019
1954,0.5495250225067139,0.5865262746810913,-999,0.7553731799125671,0.485976904630661,0.5755051374435425,0.47851642966270447,0.5178947448730469,0.7037109732627869,0.5478565692901611
1955,0.4846985340118408,0.4935203492641449,-999,0.6043182611465454,0.4277312457561493,0,0.424807608127594,0.4145679175853729,0.6741228103637695,0.5277186036109924
1956,0.6676077246665955,0.49119141697883606,-999,0.8524026870727539,0.48760804533958435,0,0.5465639233589172,0.5709285736083984,0.7467029094696045,0.6370722651481628
1957,0.6779054403305054,0.6508795619010925,-999,0.8231720328330994,0.5509973764419556,0,0.4741551876068115,0.575122594833374,0.8018413782119751,0.6900724768638611
1958,0.7470564842224121,0.5781585574150085,0.7460793256759644,0.7822798490524292,0.5719946026802063,0,0.5146716833114624,0.6064748167991638,0.6499847173690796,0.5487848520278931
1959,0.7593926787376404,0.4331297278404236,-999,0.7885029911994934,0.46138566732406616,0,0.43931156396865845,0.5553302764892578,0.48226600885391235,0.6343080401420593
1960,0.6833579540252686,0.5964264273643494,-999,0.737471878528595,0.570671558380127,0,0.47347983717918396,0.47132647037506104,0.4366746246814728,0.5910122394561768
1961,0.7003505229949951,0.5282955169677734,-999,0.7181256413459778,0.5765010118484497,0,0.5054073333740234,0.45634695887565613,0.45671799778938293,0.5737406611442566
1962,0.7779728770256042,0.4593377709388733,-999,0.6794228553771973,0.5210229158401489,0,0.43985849618911743,0.4694863259792328,0.5113931894302368,0.5920467376708984
1963,0.38536301255226135,0.5257877111434937,-999,0.5755208730697632,0.472935289144516,0,0.5895075798034668,0.4860665500164032,0.6732340455055237,0.6315470337867737
1964,0.6651456952095032,0.5031622648239136,0.5532397031784058,0.601078987121582,0.5726523399353027,0,0.4707690179347992,0.5404592752456665,0.6172131299972534,0.6486427187919617
1965,0.4082663059234619,0.49404671788215637,-999,0.6324738264083862,0.6014748215675354,0,0.4552217125892639,0.5855910778045654,0.659500241279602,0.5622216463088989
1966,0.7723250985145569,0.534218430519104,0.6340510845184326,0.6440259218215942,0.5958617925643921,0,0.5327280759811401,0.4922140836715698,0.6741541028022766,0.7145817875862122
1967,0.7483320832252502,0.4379435181617737,0.5987570285797119,0.6330571174621582,0.48342663049697876,0,0.4125749170780182,0.5219866037368774,0.6874868869781494,0.5457656979560852
1968,0.8014926910400391,0.5106237530708313,0.609058678150177,0.518100917339325,0.5068632364273071,0,0.4507625997066498,0.46319374442100525,0.680887758731842,0.6043882966041565
1969,0.6422483921051025,0.47115641832351685,0.5162356495857239,0.5488652586936951,0.46149635314941406,0,0.4068514108657837,0.450134813785553,0.6675079464912415,0.6483467817306519
1970,0.7110843658447266,0.5077237486839294,0.7295867204666138,0.6704146265983582,0.6551586389541626,0,0.5925158262252808,0.605491042137146,0.6777819991111755,0.6480861902236938
1971,0.5225945711135864,0.6160857081413269,0.67696213722229,0.7051690816879272,0.6347585916519165,0,0.5136839151382446,0.5701022744178772,0.5817803144454956,0.6879194378852844
1972,0.5109061598777771,0.7549285292625427,-999,0.7292209267616272,0.441706120967865,0,0.4095322787761688,0.4253363013267517,0.6182130575180054,0.5913603901863098
1973,0.5161101818084717,0.5096223950386047,0.6276273131370544,0.5515959858894348,0.7587522864341736,0,0.5988297462463379,0.4066758453845978,0.5646561980247498,0.6866567134857178
1974,0.6795489192008972,0.6869832873344421,0.6976926326751709,0.6071186065673828,0.8610660433769226,0,0.6139330863952637,0.58329176902771,0.6032322645187378,0.6278588771820068
1975,0.5568459033966064,0.3937564194202423,0.5924795269966125,0.5660083293914795,0.45784419775009155,0,0.38056138157844543,0.3889613747596741,0.53608638048172,0.5594028234481812
1976,0.6308210492134094,0.4991564154624939,0.6803755164146423,0.6317774057388306,0.49648523330688477,0,0.4050005376338959,0.411454439163208,0.6504281759262085,0.613782525062561
1977,0.5409179925918579,0.5921533703804016,0.6240007281303406,0.5879076719284058,0.771213948726654,0,0.5029047131538391,0.6317508816719055,0.5800169706344604,0.5907996296882629
1978,0.5896481275558472,0.4777439534664154,0.4212406277656555,0.5633450746536255,0.411528617143631,0,0.35408076643943787,0.5897100567817688,0.521716833114624,0.5916361808776855
1979,0.5916606187820435,0.427571177482605,0.7173029780387878,0.5794658064842224,0.4167076349258423,0,0.3786351680755615,0.6056397557258606,0.6094591617584229,0.546424925327301
1980,0.7280528545379639,0.7910799980163574,0.6673107147216797,0.7495999336242676,0.7780455946922302,0,0.6594414710998535,0.6012536883354187,0.6195326447486877,0.5809516310691833
1981,0.5690292119979858,0.4019860029220581,0.605330228805542,0.6393903493881226,0.46579617261886597,0,0.3678613305091858,0.603579580783844,0.5972185134887695,0.7278443574905396
1982,0.7143100500106812,0.43987682461738586,0.6057250499725342,0.5805769562721252,0.4244861602783203,0,0.3906078338623047,0.6372154355049133,0.6484349966049194,0.773632287979126
1983,0.7305097579956055,0.4274423122406006,0.42725929617881775,0.6267356276512146,0.4285796284675598,0,0.4132292568683624,0.5992375612258911,0.6517229080200195,0.7438033223152161
1984,0.8170866370201111,0.43901363015174866,0.7267771363258362,0.6953146457672119,0.4192093312740326,0,0.3518145978450775,0.607294499874115,0.7701980471611023,0.6942906975746155
1985,0.5028051733970642,0.5422388315200806,0.6715726256370544,0.492805153131485,0.6548627018928528,0,0.54233717918396,0.4825723171234131,0.45413443446159363,0.5520967841148376
1986,0.5563270449638367,0.5267739295959473,0.6065220236778259,0.7067134976387024,0.476391464471817,0,0.46521398425102234,0.6249744296073914,0.7127752900123596,0.6452030539512634
1987,0.7377481460571289,0.5394203066825867,0.6988087296485901,0.6279078722000122,0.6854817271232605,0,0.6886112689971924,0.636685848236084,0.6485854983329773,0.6954389810562134
1988,0.5847951173782349,0.4899659752845764,0.5603246688842773,0.5560265779495239,0.48632004857063293,0,0.46285393834114075,0.5717335343360901,0.566363513469696,0.7075852751731873
1989,0.5542067289352417,0.7259573340415955,0.6259627938270569,0.4745706617832184,0.8660992383956909,0,0.8389586210250854,0.5215888619422913,0.4743812084197998,0.48419246077537537
1990,0.6585545539855957,0.464322566986084,0.4230276644229889,0.6072180271148682,0.4582146406173706,0,0.3750864565372467,0.5485653877258301,0.494296669960022,0.6692725419998169
1991,0.6890242099761963,0.45261549949645996,0.6249827742576599,0.6782804131507874,0.43708932399749756,0,0.5007685422897339,0.6529945135116577,0.6956753730773926,0.5543542504310608
1992,0.48974496126174927,0.5229513049125671,0.6172372698783875,0.5701556205749512,0.5600111484527588,0,0.5655120015144348,0.666704535484314,0.7046605944633484,0.5782290697097778
1993,0.5458123087882996,0.44284912943840027,0.4845864474773407,0.5506770610809326,0.6312099099159241,0,0.5068491101264954,0.5444998741149902,0.5830801129341125,0.4898449778556824
1994,0.6116901636123657,0.4696796238422394,0.6370043158531189,0.5705620646476746,0.4230498969554901,0,0.4656723439693451,0.5727552771568298,0.7145359516143799,0.567936897277832
1995,0.5507156848907471,0.48820072412490845,0.5520477890968323,0.6378918290138245,0.5217549800872803,0,0.5161725282669067,0.6416417360305786,0.659098207950592,0.6245200037956238
1996,0.5285018682479858,0.5099897384643555,0.44765397906303406,0.44925907254219055,0.46194988489151,0,0.42914316058158875,0.620037853717804,0.7754189968109131,0.6791754364967346
1997,0.6863037943840027,0.5461191534996033,0.6065893173217773,0.6835910677909851,0.8411208391189575,0,0.604451596736908,0.7185776829719543,0.7584002614021301,0.6181380152702332
1998,0.4408327639102936,0.4722529649734497,0.46121782064437866,0.6415089964866638,0.3816545307636261,0,0.461345911026001,0.5407505631446838,0.6781174540519714,0.48827165365219116
1999,0.5144782066345215,0.7346148490905762,0.5499430298805237,0.5756570100784302,0.7871106266975403,0,0.762787938117981,0.5781970620155334,0.609147310256958,0.5292431712150574
2000,0.41686972975730896,0.5326886177062988,0.537274181842804,0.5665968060493469,0.5286576151847839,0,0.5130254626274109,0.5392739772796631,0.5639356970787048,0.4894375801086426
2001,0.33786407113075256,0.42611071467399597,0.48758336901664734,0.5666983723640442,0.49184414744377136,0,0.39405539631843567,0.541108250617981,0.6390564441680908,0.4830230176448822
2002,0.44962501525878906,0.4335334300994873,0.5774974226951599,0.5101752281188965,0.44942769408226013,0,0.37692543864250183,0.6169726848602295,0.5722586512565613,0.5117157697677612
2003,0.4221263825893402,0.4078597128391266,0.49765413999557495,0.6855566501617432,0.4176614582538605,0,0.6085372567176819,0.573567271232605,0.5645198822021484,0.6865234375
2004,0.7489683628082275,0.5942237973213196,0.6137750148773193,0.576257050037384,0.5833659768104553,0,0.6638709306716919,0.7042226791381836,0.575722336769104,0.5930636525154114
2005,0.4340055584907532,0.549461305141449,0.49307700991630554,0.7391571402549744,0.6774551272392273,0,0.5999853014945984,0.7180810570716858,0.5886996388435364,0.6007205247879028
2006,0.32690325379371643,0.6737546920776367,0.6292953491210938,0.6250584125518799,-999,0,0.5248650312423706,0.5947033166885376,0.7362993955612183,0.5961844325065613
2007,0.4656967222690582,0.6476902365684509,0.6089884042739868,0.6406146883964539,-999,0,0.6496606469154358,0.7096213698387146,0.6636497974395752,0.6075984835624695
2008,0.47442853450775146,0.55912184715271,0.5078993439674377,0.6694590449333191,0.5364742875099182,0,0.4840211272239685,0.6649476289749146,0.5679174661636353,0.5128971338272095
2009,0.3980724811553955,0.510164737701416,0.5756127834320068,0.5742100477218628,0.47997531294822693,0,0.47255581617355347,0.6938248872756958,0.6307732462882996,0.5220925211906433
2010,0.49695178866386414,0.49751871824264526,0.46463504433631897,0.5086578726768494,-999,0,0.5479871034622192,0.5999776721000671,0.6304672360420227,0.4269111752510071
2011,0.5114218592643738,0.49816253781318665,0.5405554175376892,0.5082027316093445,0.6724073886871338,0,0.6469399333000183,0.6439915299415588,0.5418025851249695,0.5106018781661987
2012,0.5167955160140991,0.5018275380134583,0.4967658221721649,0.5550525188446045,0.4313535988330841,0,0.4401228725910187,0.6913201808929443,0.567122220993042,0.6077435612678528
2013,0.5491878986358643,0.49396222829818726,0.5088502168655396,0.6024030447006226,-999,0,0.5452889204025269,0.5928720831871033,0.5508999824523926,0.6058667898178101
2014,0.4584364593029022,0.5523070693016052,0.46698877215385437,0.5605214834213257,0.3363148868083954,0,0.5350483059883118,0.648564875125885,0.6562134623527527,0.635683000087738
2015,0.3803614377975464,0.5925834774971008,0.6805543899536133,0.40554293990135193,-999,-9999,0.5299655199050903,0.6426864862442017,0.5616694688796997,0.5202891826629639
2016,0.4300653338432312,0.591874361038208,0.46939027309417725,0.4148784875869751,-999,0,0.6164257526397705,0.6960805058479309,0.5959395170211792,0.7420393228530884
2017,0.3769589960575104,0.550148069858551,0.498386025428772,0.7581092715263367,-999,0,0.5902886986732483,0.6588470339775085,0.7542417645454407,0.650587797164917
2018,0.5574885010719299,0.5658205151557922,0.55830979347229,0.4428434371948242,-999,0,0.4660018980503082,0.7328976988792419,0.6885649561882019,0.6532886028289795
2019,0.45403507351875305,0.5800833702087402,0.4864307641983032,0.7462038397789001,-999,0,0.4991132318973541,0.693885087966919,0.6030333042144775,0.6211631298065186
2020,0.3987814486026764,0.6766229271888733,0.5884051322937012,0.5754127502441406,-999,0,0.6879724264144897,0.5316787362098694,0.7693334221839905,0.5580398440361023
2021,0.4796678125858307,0.5302887558937073,0.5800244808197021,0.5404563546180725,0.49063819646835327,0,0.5456552505493164,0.6078457832336426,0.5535438060760498,0.6761465668678284
2022,0.42897269129753113,0.5883058905601501,0.4504231810569763,0.4274183213710785,-999,0,0.46118006110191345,0.5780811309814453,0.6098303198814392,0.5906095504760742
2023,0,-999,0,0,0,0,0,0.3458065688610077
