year,CWTleKHA_03_,CWTleKHA_06_,CWTleKHA_09_,CWTleKHA_12_,CWTleKHA_14_,CWTleKHA_15_,CWTleKHA_16_,CWTleKHA_17_,CWTleKHA_19_,CWTleKHA_20_
1892,6.3857526779174805,5.29189395904541,0,0,4.913758277893066,5.836825370788574,5.357198715209961,3.9354615211486816,-999,6.030594348907471
1893,5.417957305908203,5.061326026916504,0,0,3.8421599864959717,5.018104553222656,4.970629692077637,3.9958739280700684,-999,5.45733118057251
1894,5.87853479385376,5.919654369354248,0,0,3.934194326400757,5.576959133148193,5.045719623565674,4.407538890838623,5.035874366760254,5.93186092376709
1895,4.846165180206299,5.6237993240356445,0,0,3.971043586730957,3.790402412414551,4.4852495193481445,3.9539201259613037,4.511231899261475,5.668356418609619
1896,5.976214408874512,5.878870010375977,0,0,4.201100826263428,5.162832736968994,4.5778398513793945,4.309596538543701,4.353279113769531,5.660428047180176
1897,6.636973857879639,6.107361316680908,0,0,4.4209465980529785,5.712246894836426,3.9446067810058594,4.505855083465576,4.029275894165039,6.048339366912842
1898,5.10649299621582,4.6503424644470215,0,0,3.871088743209839,4.456028938293457,4.195999622344971,4.02014684677124,4.211859226226807,4.710514068603516
1899,4.817116737365723,5.168879985809326,0,0,3.9842443466186523,3.67720627784729,3.5110363960266113,3.5110554695129395,3.7055599689483643,4.264414310455322
1900,5.658603191375732,4.129501819610596,0,0,4.444119930267334,3.897458791732788,4.4202728271484375,3.799375534057617,3.887071132659912,4.987473964691162
1901,5.39993143081665,4.648754119873047,0,0,4.092638969421387,4.814676284790039,3.6366968154907227,3.6570091247558594,3.672696828842163,5.2307610511779785
1902,4.44173002243042,4.051497459411621,0,0,3.961799383163452,4.791366100311279,3.391014814376831,3.5175836086273193,3.490976572036743,4.432640075683594
1903,4.713667392730713,4.768351078033447,0,0,4.344725608825684,5.152613162994385,4.031912803649902,4.068359851837158,3.779005765914917,4.662656784057617
1904,5.459676265716553,5.436585426330566,0,0,4.09031867980957,5.887152671813965,3.527165651321411,4.3094258308410645,3.9464833736419678,4.593794345855713
1905,4.935478210449219,4.2184648513793945,0,5.573858261108398,4.2962493896484375,5.034071445465088,3.8693149089813232,3.731327533721924,4.126703262329102,4.379292964935303
1906,4.051575183868408,4.15349817276001,0,4.029714584350586,4.108157634735107,4.34834623336792,3.369086503982544,3.4055395126342773,3.820397138595581,4.364229202270508
1907,4.573390960693359,4.382146835327148,0,3.9712278842926025,4.004053592681885,4.166920185089111,3.512516498565674,3.6622912883758545,3.7738959789276123,4.590632915496826
1908,5.212028980255127,5.260263919830322,0,4.815219402313232,3.92244553565979,5.452618598937988,3.2946691513061523,4.146263122558594,3.890899419784546,5.398441791534424
1909,4.622821807861328,3.3695199489593506,0,3.5828239917755127,4.088424205780029,3.70623517036438,3.152679204940796,4.612306118011475,3.6602954864501953,5.644255638122559
1910,5.144037246704102,6.085080146789551,0,3.952460527420044,4.303493976593018,5.880989074707031,4.156054973602295,4.736926555633545,4.981327533721924,6.016357898712158
1911,4.768579006195068,5.160804748535156,0,3.7664597034454346,3.881446361541748,6.064636707305908,3.444456100463867,4.751060485839844,3.539066791534424,4.642162322998047
1912,3.6577916145324707,3.1541037559509277,0,2.4489173889160156,3.5629072189331055,2.895601749420166,3.01222562789917,3.757338285446167,3.6870036125183105,3.5298237800598145
1913,3.947489023208618,4.062436580657959,0,2.831777811050415,4.08837366104126,3.9714856147766113,3.4031755924224854,3.7550601959228516,3.3936257362365723,6.173309803009033
1914,5.544178009033203,5.216039180755615,0,3.727788209915161,3.8724286556243896,5.918875694274902,3.3447132110595703,4.447281360626221,3.508949041366577,6.158926486968994
1915,5.136551380157471,4.621165752410889,0,3.1029860973358154,4.420098304748535,4.4355340003967285,2.8789420127868652,4.903118133544922,3.830418586730957,5.637867450714111
1916,4.899872779846191,4.722087860107422,0,4.358245372772217,3.7936694622039795,5.502127170562744,3.211427927017212,5.135024547576904,3.7609176635742188,6.043851852416992
1917,5.757950782775879,4.500085830688477,0,4.2207512855529785,4.180392742156982,6.284280776977539,2.8873202800750732,5.543046474456787,3.9068191051483154,6.012443542480469
1918,5.466071128845215,4.630697250366211,0,4.634418487548828,3.802591562271118,5.07351016998291,3.6898162364959717,5.145218849182129,4.08941650390625,5.440797805786133
1919,5.481433868408203,4.3854827880859375,0,4.209549903869629,4.008133411407471,5.519967555999756,3.238415241241455,5.05543851852417,3.1469852924346924,6.327442646026611
1920,5.435116767883301,4.391057968139648,0,5.4492692947387695,3.968937397003174,4.907041549682617,3.24234938621521,5.235746383666992,3.7222323417663574,5.657707214355469
1921,5.069389343261719,4.562426567077637,0,4.59736442565918,4.518601894378662,5.976655006408691,3.6080336570739746,5.504554271697998,3.6258058547973633,5.625946998596191
1922,5.924599647521973,4.861652851104736,0,5.437002182006836,4.669844627380371,5.94475793838501,3.255446195602417,6.038384914398193,3.564004898071289,6.214938640594482
1923,5.069390773773193,4.803393840789795,0,4.652255535125732,4.004181385040283,4.965763568878174,2.9878861904144287,5.419920921325684,3.7205119132995605,5.429340839385986
1924,5.346308708190918,4.937901020050049,0,4.94972562789917,4.425516128540039,5.114906311035156,3.9681544303894043,5.874729156494141,3.790189027786255,6.1941046714782715
1925,4.654189109802246,4.908072471618652,0,4.500746250152588,3.9572246074676514,4.783732891082764,4.277422904968262,4.820834159851074,3.633760690689087,4.844923973083496
1926,4.94659948348999,5.014779567718506,0,4.783661365509033,4.087303161621094,4.870979309082031,3.8330841064453125,5.143362998962402,3.6675403118133545,5.598258018493652
1927,4.634661674499512,4.66544246673584,0,4.358672618865967,3.603907346725464,4.141391754150391,4.316924095153809,4.85716438293457,3.700458526611328,4.539239406585693
1928,5.787222385406494,5.491530895233154,0,4.769209861755371,4.506409168243408,4.923795223236084,3.7459590435028076,5.230648040771484,4.208794116973877,5.584383010864258
1929,4.973787784576416,5.342497825622559,0,3.971257448196411,4.08986759185791,4.916009426116943,3.8402886390686035,5.313336372375488,4.114193916320801,5.9615278244018555
1930,4.761643886566162,5.408181190490723,0,5.207911014556885,4.162905216217041,4.478250026702881,4.424339294433594,5.359043598175049,4.570813179016113,5.417696952819824
1931,4.34314489364624,4.380326271057129,0,3.0124292373657227,3.5060393810272217,2.883697271347046,3.7280571460723877,4.756587982177734,3.312102794647217,4.402105331420898
1932,-999,5.7163496017456055,0,5.383670806884766,5.15254020690918,2.0648112297058105,4.7319254875183105,5.910764694213867,3.707249641418457,4.933719635009766
1933,-999,5.6446852684021,0,5.273480415344238,4.221203327178955,-999,4.783275127410889,5.552121639251709,3.8861653804779053,5.845311641693115
1934,-999,5.492920875549316,0,4.745543003082275,4.62424898147583,-999,4.962680816650391,6.018777847290039,4.448422431945801,5.411219596862793
1935,-999,5.801707744598389,0,4.333311080932617,4.483911514282227,-999,5.194286346435547,5.954770565032959,4.509739398956299,6.4379167556762695
1936,-999,5.695562362670898,0,3.863772392272949,4.463159561157227,5.103713512420654,5.213444232940674,5.765634536743164,4.964566707611084,5.909867286682129
1937,-999,4.850036144256592,0,3.7269928455352783,4.557785511016846,4.530049800872803,4.947368621826172,5.225454330444336,3.798976421356201,5.739416599273682
1938,4.4800028800964355,5.8723297119140625,0,5.083219528198242,5.156354904174805,5.541719913482666,5.00374698638916,5.786183834075928,5.494720935821533,5.308488845825195
1939,5.486334800720215,6.0042009353637695,0,5.2478227615356445,5.156126499176025,5.775485515594482,5.186261177062988,5.669073581695557,5.801394939422607,5.987146854400635
1940,4.941038131713867,6.071814060211182,0,5.7185540199279785,4.187142848968506,4.476080894470215,4.8420634269714355,5.412187099456787,5.9925856590271,6.047245979309082
1941,5.981636047363281,5.150532245635986,5.984447479248047,4.798487663269043,4.064069747924805,5.244055271148682,5.2088823318481445,6.475533962249756,4.872243404388428,5.91916561126709
1942,4.748730659484863,6.036673545837402,5.828399658203125,5.375730514526367,5.066615581512451,5.391696929931641,5.394134521484375,4.071988582611084,5.628772258758545,6.311835765838623
1943,5.139866828918457,5.448221683502197,5.314098358154297,5.599074840545654,4.48365592956543,5.188234329223633,5.2250518798828125,4.485414505004883,4.790101051330566,5.174084186553955
1944,4.502892017364502,5.116302490234375,4.429244518280029,4.806210994720459,4.020466327667236,4.466660499572754,4.805355072021484,4.329399585723877,4.333326816558838,4.602622032165527
1945,4.429947376251221,5.57861852645874,4.449061870574951,5.720351219177246,3.8304572105407715,4.474373817443848,4.71321439743042,4.64413595199585,4.897009372711182,4.315328121185303
1946,5.53597354888916,5.49486780166626,4.555405139923096,5.8017401695251465,4.4400787353515625,5.379757404327393,5.428579330444336,4.63750696182251,5.569634437561035,6.043425559997559
1947,4.112433910369873,4.190303325653076,4.718719482421875,5.558194160461426,4.720958232879639,5.4987053871154785,6.38114070892334,3.8444836139678955,4.525052547454834,3.5029191970825195
1948,5.357196807861328,5.373165607452393,4.247042655944824,5.968461513519287,5.099206447601318,5.774399757385254,5.427380561828613,4.743622303009033,6.017641544342041,4.448173999786377
1949,4.379158020019531,4.722741603851318,4.696132183074951,5.879570484161377,4.918145656585693,4.808083534240723,5.000499248504639,4.273380279541016,5.222314834594727,3.7585153579711914
1950,5.473778247833252,4.623340606689453,4.176381587982178,5.690968036651611,4.348851680755615,5.188470840454102,4.5833964347839355,4.242661952972412,4.473792552947998,3.7860465049743652
1951,5.620875358581543,5.230496406555176,3.8347160816192627,5.898560047149658,4.539740085601807,4.71920108795166,4.267984390258789,4.125687599182129,4.818542957305908,4.34337043762207
1952,5.122284889221191,5.118439674377441,3.93599009513855,5.214962005615234,4.167846202850342,4.439685344696045,4.184950351715088,4.076762676239014,4.482477188110352,4.193455219268799
1953,6.34691858291626,5.549929141998291,4.300715446472168,6.194926738739014,5.611845016479492,5.476119041442871,4.820829391479492,5.336905479431152,6.156408786773682,4.3458356857299805
1954,4.9503889083862305,4.906045913696289,4.937994956970215,4.873569965362549,3.8562302589416504,4.430245399475098,4.162026405334473,4.009605407714844,5.15314245223999,3.6030259132385254
1955,4.62374210357666,3.9453094005584717,4.220061779022217,3.698145627975464,3.6324801445007324,0,3.803115129470825,3.2511658668518066,5.111159324645996,3.1369760036468506
1956,5.1348772048950195,4.355832576751709,4.18657112121582,6.101893424987793,4.12042760848999,0,4.763486862182617,4.248815059661865,6.0288286209106445,3.6884074211120605
1957,5.440766334533691,4.954192161560059,4.435574531555176,6.35463809967041,4.28058385848999,0,4.511006832122803,4.49104118347168,6.332494735717773,4.557530403137207
1958,5.529304504394531,4.705047130584717,5.478865146636963,5.48799991607666,3.8008813858032227,0,3.5374503135681152,4.144633769989014,4.726655960083008,3.4809868335723877
1959,5.9781174659729,4.431546688079834,4.402115345001221,5.749114036560059,3.7498507499694824,0,4.07085657119751,4.926019668579102,3.998396873474121,4.766583442687988
1960,5.259003639221191,4.704339027404785,5.550713062286377,4.810814380645752,4.3653106689453125,0,4.170062065124512,4.127389430999756,3.89695405960083,4.41748571395874
1961,5.064810276031494,4.403976917266846,4.386591911315918,4.6587815284729,4.434113502502441,0,4.0327863693237305,4.018247127532959,4.144048690795898,3.9877066612243652
1962,5.310784339904785,4.574182033538818,3.7532551288604736,4.84992790222168,4.203693866729736,0,4.11958122253418,3.9602811336517334,4.106024265289307,4.136913299560547
1963,4.473571300506592,4.131805896759033,4.524046421051025,4.159001350402832,4.416192054748535,0,4.593240261077881,4.050359725952148,4.081296443939209,3.9840149879455566
1964,5.312769412994385,4.103556156158447,4.414144039154053,4.106565475463867,4.6856160163879395,0,4.182324409484863,4.413259983062744,3.8223934173583984,4.4417948722839355
1965,4.343570232391357,4.103714942932129,5.075175762176514,3.421013116836548,4.494625568389893,0,4.204375743865967,5.035593509674072,4.75003719329834,4.638754367828369
1966,5.336880683898926,4.694541931152344,5.592360019683838,3.990561008453369,5.164358139038086,0,4.728172779083252,4.3302154541015625,4.60538911819458,4.9785943031311035
1967,5.366333961486816,4.153481960296631,4.369776725769043,3.7068073749542236,4.01994514465332,0,4.101335525512695,4.716017723083496,4.742676734924316,4.547463893890381
1968,4.926148414611816,3.8926615715026855,4.750575542449951,3.2741923332214355,3.903458833694458,0,3.7665042877197266,3.9470481872558594,4.0763163566589355,4.017523288726807
1969,4.788973331451416,4.214686393737793,4.345869541168213,3.480656385421753,4.113136291503906,0,4.1023268699646,4.177300930023193,4.900959014892578,4.801762104034424
1970,5.368669033050537,4.053023815155029,4.920256614685059,3.7551822662353516,4.6837544441223145,0,4.339576244354248,4.886211395263672,4.761730194091797,4.833388328552246
1971,3.505345582962036,3.8487939834594727,4.329406261444092,3.248138904571533,4.819624900817871,0,3.9317262172698975,4.655122756958008,4.065859794616699,3.978372812271118
1972,4.531708717346191,4.316291809082031,4.611445903778076,3.814391613006592,3.834693431854248,0,3.7276055812835693,3.9333386421203613,3.9207940101623535,4.076634883880615
1973,4.059708118438721,4.104487419128418,4.698892116546631,3.2080271244049072,4.284724235534668,0,3.7582144737243652,3.6300973892211914,3.965043783187866,3.9038708209991455
1974,4.054086685180664,3.7850914001464844,4.3413286209106445,2.9775888919830322,4.647533416748047,0,3.740154504776001,4.055440425872803,3.6612865924835205,3.8466856479644775
1975,4.136382102966309,3.792304754257202,4.4084553718566895,3.6142451763153076,4.144166469573975,0,3.6419084072113037,3.895676374435425,4.152272701263428,4.144207954406738
1976,4.994739532470703,4.105129718780518,4.598471641540527,3.7427732944488525,4.223158359527588,0,3.323164224624634,4.111867904663086,4.259613513946533,4.424708843231201
1977,3.7768449783325195,3.6429176330566406,3.6285550594329834,2.9826338291168213,3.8440377712249756,0,3.265977621078491,4.025686740875244,3.6740353107452393,3.453876495361328
1978,4.416400909423828,4.13773250579834,4.432503700256348,3.171738386154175,3.6114563941955566,0,3.3340728282928467,4.407393455505371,4.445385456085205,4.132260799407959
1979,4.945399284362793,3.81013560295105,4.105041027069092,3.1611580848693848,3.8094682693481445,0,3.52813720703125,4.192694187164307,4.019142150878906,4.291823387145996
1980,4.5149030685424805,4.962992191314697,4.205156326293945,3.7816660404205322,4.034806251525879,0,3.153233528137207,3.359083414077759,4.63544225692749,3.844433069229126
1981,4.807561874389648,3.854064702987671,4.057332992553711,3.6430134773254395,3.9352548122406006,0,3.495145320892334,4.035033226013184,4.356680870056152,4.683769226074219
1982,5.237042427062988,3.7516961097717285,4.243907928466797,3.363429069519043,4.003360271453857,0,3.7047953605651855,4.354213714599609,4.30307149887085,4.920803070068359
1983,5.323855876922607,4.149265289306641,4.006702899932861,3.3674652576446533,4.14337158203125,0,3.3696506023406982,4.324869155883789,4.367751121520996,5.074316024780273
1984,6.26934289932251,4.060708999633789,4.931257724761963,3.9583818912506104,4.111442565917969,0,3.4863460063934326,4.779438018798828,5.833989143371582,4.907505989074707
1985,3.731224536895752,3.938477039337158,3.1104001998901367,2.9853532314300537,3.4889779090881348,0,2.745288372039795,3.6555614471435547,3.2638368606567383,3.56217885017395
1986,5.746339321136475,4.501857280731201,4.688142776489258,4.271265029907227,4.252533435821533,0,4.057128429412842,4.488065719604492,4.750311374664307,4.932136535644531
1987,5.223795413970947,4.561093807220459,4.644576072692871,2.982722282409668,4.697357177734375,0,3.9786903858184814,4.429276466369629,4.497507572174072,4.687123775482178
1988,5.085026741027832,4.221260070800781,3.7537333965301514,3.4727976322174072,4.225855350494385,0,3.7304015159606934,4.231332302093506,4.2074503898620605,4.79560661315918
1989,3.303678274154663,4.153853893280029,2.7594456672668457,2.368840217590332,4.898370265960693,0,5.472277641296387,2.5013480186462402,2.670083522796631,2.3631675243377686
1990,6.032713890075684,4.172111511230469,3.7120039463043213,3.491514205932617,3.933537244796753,0,3.4715640544891357,4.003931522369385,4.14475154876709,5.1793341636657715
1991,5.336081027984619,4.060894966125488,4.2756242752075195,3.5855820178985596,4.103757858276367,0,4.093964099884033,4.527291297912598,5.1927900314331055,4.554652690887451
1992,4.651258945465088,4.164115905761719,4.024754047393799,3.340609550476074,4.00489616394043,0,4.053892612457275,4.44689416885376,5.4102325439453125,4.433358192443848
1993,3.8088862895965576,3.2756333351135254,2.8679535388946533,2.7678732872009277,3.616370916366577,0,3.3751697540283203,3.5384650230407715,3.6757564544677734,3.172273874282837
1994,4.8643035888671875,3.73246431350708,4.046968936920166,3.4241461753845215,3.9525346755981445,0,3.705698251724243,3.870845317840576,4.499812126159668,3.928128242492676
1995,4.247025012969971,4.281030654907227,3.8467917442321777,3.427253484725952,4.0939249992370605,0,4.298006534576416,4.6620965003967285,4.440394878387451,4.353311538696289
1996,4.927123069763184,4.383832931518555,3.6252048015594482,3.492079734802246,3.779552459716797,0,3.797274112701416,4.498540878295898,4.786810398101807,4.340522766113281
1997,4.461398124694824,4.6769843101501465,4.21362829208374,3.7042205333709717,4.367312908172607,0,4.5200676918029785,5.194048881530762,5.30322790145874,4.827263355255127
1998,4.0570478439331055,4.256423473358154,3.7704050540924072,3.869842529296875,3.8449249267578125,0,3.609217882156372,3.797318696975708,4.342570781707764,3.908895254135132
1999,3.4592983722686768,4.490512371063232,3.4790759086608887,3.4971022605895996,3.9707634449005127,0,3.5508015155792236,3.423969030380249,4.178624153137207,4.031983852386475
2000,3.1205601692199707,3.8755204677581787,3.6363964080810547,3.165680170059204,4.228558540344238,0,3.219007730484009,3.3292768001556396,3.4952828884124756,3.078887939453125
2001,3.5519797801971436,3.893592357635498,3.521449565887451,3.741118907928467,3.4842777252197266,0,3.495029926300049,3.953744411468506,4.330438137054443,3.9176061153411865
2002,4.051478385925293,4.257922649383545,3.8774678707122803,3.410830497741699,4.051087379455566,0,3.2951600551605225,4.487425327301025,3.9342145919799805,4.42228889465332
2003,3.9641246795654297,3.922879219055176,3.700615882873535,3.6910016536712646,4.136728286743164,0,3.930647373199463,4.299415111541748,4.240478515625,4.912533760070801
2004,5.452020168304443,4.526348114013672,4.582758903503418,3.804583787918091,4.528101444244385,0,4.301775932312012,4.679960250854492,4.028095245361328,4.453229904174805
2005,3.456073045730591,4.56528902053833,4.367685794830322,3.8694875240325928,4.125338554382324,0,3.8066630363464355,4.6513261795043945,4.491996765136719,4.548323631286621
2006,4.252247333526611,4.703379154205322,4.05808162689209,3.7309165000915527,3.7694873809814453,0,3.8998830318450928,4.184401512145996,4.359518051147461,4.47348165512085
2007,3.9391653537750244,4.609186172485352,4.2142791748046875,3.5386173725128174,4.911901950836182,0,3.899097204208374,4.5146074295043945,4.181913375854492,4.607481002807617
2008,4.199520111083984,4.199851036071777,3.76259183883667,3.66719388961792,3.4226555824279785,0,3.7128870487213135,4.285901069641113,4.035740375518799,4.014707088470459
2009,3.811535120010376,4.237201690673828,3.8897833824157715,3.476008653640747,3.81575083732605,0,3.554734230041504,4.571070671081543,4.940682411193848,4.6472954750061035
2010,4.501040458679199,4.048344135284424,3.7897114753723145,3.048069477081299,3.7865474224090576,0,3.6008074283599854,4.0093817710876465,4.051798343658447,3.9946601390838623
2011,3.986830711364746,3.555088996887207,3.5081353187561035,3.303800582885742,3.937915802001953,0,3.4281084537506104,4.02193546295166,3.657175064086914,3.538416624069214
2012,4.722701549530029,4.2590765953063965,3.7862584590911865,3.6024181842803955,3.5685720443725586,0,3.366136312484741,4.712278366088867,4.802381992340088,4.7142744064331055
2013,4.652917861938477,4.634334087371826,4.125019550323486,3.6986496448516846,3.459052562713623,0,3.921499013900757,4.426150321960449,4.617759704589844,4.451637268066406
2014,4.316779136657715,4.257019996643066,4.272534370422363,3.640880823135376,3.878037214279175,0,3.937396764755249,4.402036666870117,4.517750263214111,4.958790302276611
2015,3.559222936630249,4.267561435699463,4.758772850036621,3.3390605449676514,4.091733455657959,-9999,3.525921106338501,4.615070819854736,3.7557740211486816,4.106319427490234
2016,4.255196571350098,4.808340072631836,4.046345233917236,3.735460042953491,3.6731889247894287,0,3.8275527954101562,4.648128032684326,4.644768238067627,5.104396820068359
2017,3.7569825649261475,3.7694427967071533,3.978842258453369,3.229970693588257,3.710041046142578,0,3.1823530197143555,4.575913906097412,4.291861534118652,4.783060550689697
2018,4.4350128173828125,4.410645961761475,4.191342353820801,3.45121431350708,3.855581283569336,0,3.8399264812469482,5.0007548332214355,4.470203876495361,5.23170804977417
2019,3.9989054203033447,4.576178550720215,4.214014053344727,3.7328238487243652,3.8194591999053955,0,4.003190040588379,5.306515693664551,4.482322692871094,5.000516891479492
2020,3.4652276039123535,4.663488864898682,4.00172758102417,3.0799341201782227,3.644243001937866,0,3.708378791809082,3.910325527191162,5.092021465301514,4.213275909423828
2021,4.029392242431641,4.135034561157227,4.32221794128418,3.6077489852905273,3.588855028152466,0,3.539536476135254,4.8149733543396,4.063254356384277,4.470360279083252
2022,3.982074022293091,4.632748603820801,4.062682628631592,3.4500508308410645,4.175902366638184,0,3.3742916584014893,4.551600456237793,4.566551208496094,4.451330184936523
2023,0,3.4805502891540527,0,0,0,0,0,2.661729574203491
