year,Dh2KHA_03_,Dh2KHA_06_,Dh2KHA_09_,Dh2KHA_12_,Dh2KHA_14_,Dh2KHA_15_,Dh2KHA_16_,Dh2KHA_17_,Dh2KHA_19_,Dh2KHA_20_
1899,20.205902099609375,20.812339782714844,0,0,25.203237533569336,21.49014663696289,24.658260345458984,23.83230209350586,26.63890266418457,21.941877365112305
1900,19.170867919921875,20.445459365844727,0,0,25.123659133911133,24.009504318237305,19.417795181274414,19.581653594970703,23.74694061279297,20.198972702026367
1901,19.703548431396484,25.4840030670166,0,0,25.402175903320312,24.46023178100586,25.16840362548828,24.692459106445312,26.700206756591797,24.271400451660156
1902,20.899263381958008,22.705196380615234,0,0,26.696619033813477,24.491825103759766,25.604341506958008,24.762022018432617,26.94200897216797,24.716352462768555
1903,22.388504028320312,21.532211303710938,0,0,25.411659240722656,21.555593490600586,22.294654846191406,23.732200622558594,27.690181732177734,20.3948974609375
1904,20.93449592590332,22.901304244995117,0,0,23.370092391967773,20.521684646606445,24.833932876586914,23.302026748657227,28.641437530517578,20.901981353759766
1905,23.13882064819336,20.970855712890625,0,18.01949119567871,24.123268127441406,19.945634841918945,22.493526458740234,22.696300506591797,26.34689712524414,20.636842727661133
1906,22.332874298095703,23.768054962158203,0,22.848485946655273,25.62787437438965,22.86423683166504,25.721864700317383,25.509353637695312,27.634220123291016,22.18636703491211
1907,26.206890106201172,24.186115264892578,0,24.177120208740234,27.017995834350586,25.49935531616211,25.585533142089844,27.081226348876953,30.052297592163086,20.55504035949707
1908,22.53528594970703,26.036706924438477,0,20.97563362121582,28.829713821411133,22.367353439331055,26.18166160583496,24.722719192504883,27.854753494262695,20.616329193115234
1909,22.550334930419922,22.14974021911621,0,24.40085220336914,27.396940231323242,23.196096420288086,25.68745231628418,23.813602447509766,27.15648078918457,22.164709091186523
1910,19.444719314575195,23.550033569335938,0,19.433059692382812,28.80184555053711,22.31546401977539,24.606502532958984,24.12637710571289,27.04475212097168,20.203325271606445
1911,23.02628517150879,24.932270050048828,0,25.72247886657715,28.008487701416016,22.338096618652344,26.095291137695312,24.975231170654297,28.79886817932129,21.319631576538086
1912,20.521772384643555,24.52461814880371,0,22.63722801208496,25.744497299194336,22.353294372558594,23.212678909301758,24.890399932861328,26.25141143798828,21.322324752807617
1913,20.610183715820312,25.983617782592773,0,23.614057540893555,26.164175033569336,26.457670211791992,27.021852493286133,24.956666946411133,28.935302734375,19.205366134643555
1914,18.93041229248047,27.245101928710938,0,24.11185646057129,32.125335693359375,21.99574851989746,29.353099822998047,24.71666145324707,30.99298095703125,19.481216430664062
1915,20.574373245239258,28.00640296936035,0,22.706398010253906,25.063772201538086,25.213897705078125,29.31797218322754,24.603618621826172,30.615034103393555,22.876121520996094
1916,20.93456268310547,32.18204116821289,0,23.27163314819336,25.08066177368164,22.368896484375,28.328990936279297,24.613998413085938,29.650306701660156,20.89767074584961
1917,20.025556564331055,30.115007400512695,0,24.6003475189209,26.661170959472656,20.935453414916992,28.821208953857422,23.7141170501709,31.079538345336914,21.71030616760254
1918,20.77939796447754,31.41638946533203,0,24.41887855529785,27.667816162109375,23.617191314697266,29.049386978149414,23.497644424438477,30.171873092651367,20.48448371887207
1919,21.301603317260742,30.14560317993164,0,26.186555862426758,26.802757263183594,23.350004196166992,30.748023986816406,25.247474670410156,31.179691314697266,21.042163848876953
1920,22.35902214050293,31.020797729492188,0,22.987266540527344,27.644506454467773,24.65802001953125,30.127784729003906,26.410385131835938,31.525972366333008,22.248260498046875
1921,22.356977462768555,30.205074310302734,0,23.022275924682617,24.604217529296875,18.97298812866211,29.4122257232666,23.394590377807617,30.387950897216797,19.236610412597656
1922,20.0764217376709,29.10801887512207,0,19.30381202697754,26.680185317993164,19.896198272705078,26.496248245239258,24.126001358032227,31.27544403076172,19.89745330810547
1923,22.799427032470703,30.261566162109375,0,21.170167922973633,27.692115783691406,23.684823989868164,29.27536392211914,26.01508140563965,31.360074996948242,25.12332534790039
1924,21.824188232421875,27.35751724243164,0,20.135339736938477,25.616594314575195,23.031404495239258,30.93948745727539,23.38140296936035,31.357187271118164,20.788883209228516
1925,21.318946838378906,27.436376571655273,0,23.342653274536133,26.76085662841797,23.69451904296875,30.963882446289062,25.5991153717041,31.532711029052734,19.443849563598633
1926,23.337995529174805,27.480201721191406,0,21.290571212768555,24.2509708404541,23.138463973999023,28.78048324584961,24.66006088256836,30.868471145629883,20.352088928222656
1927,23.23894500732422,26.942922592163086,0,22.754932403564453,24.185651779174805,25.32120132446289,28.848234176635742,26.365108489990234,29.035232543945312,21.013769149780273
1928,22.477338790893555,26.4106388092041,0,20.847423553466797,25.300140380859375,25.903934478759766,33.00263214111328,25.509862899780273,30.98982810974121,20.051773071289062
1929,25.024749755859375,28.215438842773438,0,22.76974868774414,23.956796646118164,24.09400177001953,31.793344497680664,24.340505599975586,30.770450592041016,21.507238388061523
1930,24.92254638671875,24.99582290649414,0,21.922054290771484,22.767295837402344,24.0731258392334,30.694854736328125,24.3217716217041,28.099117279052734,19.47407341003418
1931,25.857059478759766,27.177730560302734,0,22.391754150390625,22.75666618347168,23.286712646484375,25.636802673339844,23.680879592895508,29.496562957763672,20.369247436523438
1932,0,25.583284378051758,0,22.423099517822266,21.721471786499023,22.765323638916016,26.968605041503906,23.956422805786133,31.10924530029297,22.170129776000977
1933,0,26.73539924621582,0,20.864646911621094,23.822690963745117,0,27.74220085144043,26.294954299926758,31.624813079833984,21.104198455810547
1934,0,25.152368545532227,0,22.702428817749023,24.345659255981445,0,26.936067581176758,23.542776107788086,29.425769805908203,20.250890731811523
1935,0,25.460418701171875,0,23.512056350708008,24.86319351196289,0,26.742860794067383,23.66367530822754,30.919164657592773,19.58230972290039
1936,0,26.246618270874023,0,23.387859344482422,23.806900024414062,25.97801971435547,25.54013442993164,23.065078735351562,27.921798706054688,19.882417678833008
1937,18.846637725830078,27.631235122680664,0,25.28337287902832,20.357866287231445,27.594038009643555,26.43790626525879,26.809650421142578,30.36576271057129,21.75546646118164
1938,20.939271926879883,25.031951904296875,0,21.86374855041504,20.497779846191406,25.803964614868164,25.9612979888916,24.093536376953125,25.687244415283203,20.44429588317871
1939,19.14908218383789,26.7265682220459,0,22.349111557006836,20.33313751220703,26.62999725341797,26.04215431213379,25.796594619750977,27.231279373168945,24.00952911376953
1940,19.65576171875,25.34978675842285,0,20.179519653320312,23.93793296813965,27.394983291625977,28.876014709472656,25.67134666442871,26.975038528442383,20.746522903442383
1941,16.854528427124023,28.34296226501465,23.469818115234375,20.1878662109375,24.593963623046875,26.335336685180664,27.665424346923828,13.33596420288086,25.181007385253906,23.287670135498047
1942,18.678119659423828,26.713991165161133,23.069658279418945,18.698623657226562,21.67708396911621,25.65913963317871,29.165658950805664,27.994848251342773,20.777366638183594,19.358495712280273
1943,18.396352767944336,29.081985473632812,23.14212417602539,16.34169578552246,23.509138107299805,26.335567474365234,27.935245513916016,26.931758880615234,22.055070877075195,26.526077270507812
1944,17.504840850830078,27.55998992919922,20.522335052490234,18.050443649291992,25.519182205200195,24.603479385375977,26.215124130249023,27.162410736083984,20.326786041259766,22.603458404541016
1945,17.263383865356445,28.409135818481445,25.00925064086914,16.060523986816406,26.977468490600586,27.230798721313477,27.991044998168945,27.948833465576172,21.8768253326416,27.74251365661621
1946,16.97895622253418,26.852981567382812,25.137592315673828,16.326793670654297,24.70292854309082,26.5213680267334,26.270877838134766,27.39472770690918,21.347240447998047,21.7442569732666
1947,16.400928497314453,26.78619384765625,14.121858596801758,16.706501007080078,14.032369613647461,17.894941329956055,18.51803207397461,24.43513298034668,21.711030960083008,19.498226165771484
1948,16.070302963256836,27.59697914123535,25.266977310180664,16.40106773376465,22.972257614135742,23.76453971862793,27.55058479309082,29.3138484954834,20.66086196899414,25.0584659576416
1949,17.20920753479004,25.450151443481445,18.439495086669922,15.808722496032715,19.69525718688965,22.484249114990234,24.003896713256836,24.298126220703125,19.350400924682617,21.829612731933594
1950,16.95328140258789,28.77288246154785,21.455322265625,17.53705406188965,24.967754364013672,22.714900970458984,26.417848587036133,28.049476623535156,21.532691955566406,26.183555603027344
1951,15.90799331665039,28.30782127380371,22.451379776000977,16.0889835357666,25.68808937072754,24.086641311645508,29.056324005126953,29.04408836364746,22.220354080200195,24.33928871154785
1952,16.59412956237793,27.69664764404297,25.22266960144043,17.148822784423828,24.94626808166504,23.357173919677734,27.90866470336914,30.35015296936035,22.529272079467773,25.660491943359375
1953,14.718575477600098,28.390769958496094,25.43351173400879,14.828392028808594,22.28849983215332,24.507518768310547,26.29334831237793,26.392175674438477,21.598020553588867,26.155603408813477
1954,17.692129135131836,30.288684844970703,21.950580596923828,16.544824600219727,23.24513053894043,24.507667541503906,28.596172332763672,29.644527435302734,23.608501434326172,25.93052101135254
1955,23.468860626220703,29.59457778930664,24.110822677612305,18.0208797454834,23.790037155151367,0,29.61598777770996,29.016216278076172,23.162946701049805,24.30959129333496
1956,18.656404495239258,27.629180908203125,22.30758285522461,14.316949844360352,24.257442474365234,0,27.22295570373535,27.000146865844727,19.79722785949707,24.089967727661133
1957,23.304418563842773,29.344797134399414,24.682846069335938,13.842942237854004,26.26095199584961,0,29.353458404541016,27.2146053314209,19.214168548583984,25.295454025268555
1958,17.939430236816406,28.689672470092773,17.425914764404297,15.165850639343262,23.759620666503906,0,25.20421600341797,25.195037841796875,21.321067810058594,23.698698043823242
1959,21.592350006103516,31.234376907348633,22.86384391784668,15.401738166809082,25.955415725708008,0,28.83701515197754,27.603347778320312,25.05156135559082,24.326444625854492
1960,23.92552375793457,31.39617919921875,21.797937393188477,18.638355255126953,26.06378746032715,0,29.46097755432129,31.083284378051758,28.71512222290039,27.26633644104004
1961,23.26959228515625,29.097835540771484,22.468027114868164,20.448122024536133,23.97823715209961,0,28.429561614990234,31.01188087463379,27.806211471557617,26.11751937866211
1962,23.249286651611328,29.93616485595703,21.90471649169922,19.091999053955078,24.9279842376709,0,28.248146057128906,30.581899642944336,29.208709716796875,26.593284606933594
1963,23.592653274536133,28.888671875,18.659481048583984,20.553691864013672,24.640695571899414,0,26.62034034729004,29.627689361572266,23.86003875732422,24.891326904296875
1964,21.63673973083496,29.924476623535156,21.4001407623291,20.28662109375,25.98732566833496,0,28.253995895385742,29.101720809936523,28.244062423706055,26.01926040649414
1965,25.02671241760254,28.64006996154785,21.839000701904297,19.24786949157715,24.60894012451172,0,26.655073165893555,26.687658309936523,25.248416900634766,22.461423873901367
1966,23.351533889770508,31.485492706298828,23.17131233215332,21.196407318115234,24.19072151184082,0,28.52223014831543,30.670988082885742,26.63908576965332,26.577890396118164
1967,24.76633071899414,31.721397399902344,23.571311950683594,20.73828125,25.401500701904297,0,28.4706974029541,29.876861572265625,25.742921829223633,24.556076049804688
1968,24.629514694213867,30.926952362060547,23.439725875854492,22.222557067871094,23.138507843017578,0,28.43183135986328,31.352928161621094,25.162370681762695,25.4716854095459
1969,23.423477172851562,29.735366821289062,24.585708618164062,21.615236282348633,26.332691192626953,0,28.932218551635742,29.30059051513672,25.373083114624023,24.984750747680664
1970,22.479488372802734,29.634370803833008,21.960603713989258,22.46632194519043,22.30377197265625,0,25.049394607543945,26.856290817260742,24.07626724243164,25.938722610473633
1971,23.37601661682129,15.354379653930664,12.740341186523438,13.526054382324219,17.565135955810547,0,22.390947341918945,25.143905639648438,22.328784942626953,14.171871185302734
1972,24.959749221801758,8.880541801452637,24.5112361907959,17.942060470581055,24.84807586669922,0,30.22760772705078,31.934741973876953,24.125831604003906,25.330402374267578
1973,23.736238479614258,29.880102157592773,21.904346466064453,21.395462036132812,18.599384307861328,0,23.459640502929688,28.719865798950195,22.559062957763672,17.526412963867188
1974,16.760700225830078,25.422260284423828,21.28030014038086,19.3931827545166,10.042654037475586,0,16.88325309753418,25.24016761779785,18.241544723510742,14.012848854064941
1975,23.503719329833984,30.851272583007812,24.251306533813477,22.142181396484375,26.240550994873047,0,29.835237503051758,33.199790954589844,24.211915969848633,26.227176666259766
1976,22.816091537475586,29.87083625793457,23.705963134765625,21.27776336669922,24.764894485473633,0,29.0032901763916,31.286518096923828,23.49628257751465,25.452863693237305
1977,22.52997589111328,26.818204879760742,16.934226989746094,18.122005462646484,14.379120826721191,0,26.14735221862793,26.758146286010742,22.724597930908203,20.921632766723633
1978,22.40312385559082,28.88515281677246,24.687715530395508,20.292247772216797,24.621726989746094,0,30.382017135620117,28.069734573364258,24.449323654174805,25.74603271484375
1979,23.378280639648438,30.040029525756836,24.236812591552734,20.771169662475586,24.299833297729492,0,28.747974395751953,27.24428367614746,24.361358642578125,26.740062713623047
1980,15.436016082763672,10.026485443115234,17.871416091918945,12.545439720153809,13.687891006469727,0,11.640103340148926,14.057096481323242,16.923175811767578,18.57777214050293
1981,24.692798614501953,31.564449310302734,23.68153190612793,21.951475143432617,24.174312591552734,0,30.053531646728516,28.205217361450195,24.769126892089844,24.780153274536133
1982,23.154172897338867,31.589122772216797,24.327367782592773,22.1507511138916,25.20475959777832,0,30.190921783447266,28.648300170898438,24.60894012451172,23.22042465209961
1983,24.575878143310547,30.491233825683594,24.806034088134766,22.570598602294922,24.411026000976562,0,29.548044204711914,28.442472457885742,24.35641098022461,25.94489860534668
1984,21.77545928955078,31.979978561401367,23.890674591064453,21.2348690032959,24.931591033935547,0,30.111265182495117,25.866788864135742,19.39479637145996,26.0011043548584
1985,26.65532112121582,27.140865325927734,15.67210865020752,22.439037322998047,21.799142837524414,0,24.174409866333008,27.907773971557617,26.312397003173828,26.946130752563477
1986,22.44125747680664,30.290544509887695,23.084333419799805,21.022449493408203,26.537948608398438,0,27.937423706054688,26.484302520751953,24.671998977661133,25.488439559936523
1987,21.753725051879883,27.897396087646484,24.03774070739746,17.674440383911133,20.887428283691406,0,18.637374877929688,24.674455642700195,24.370817184448242,24.692115783691406
1988,25.48687171936035,29.9134464263916,25.31364631652832,23.745710372924805,24.98213768005371,0,28.882265090942383,28.55608367919922,27.012840270996094,25.921972274780273
1989,20.047710418701172,12.307490348815918,14.147496223449707,19.577598571777344,17.268156051635742,0,7.011986255645752,17.14013671875,24.92179298400879,19.334836959838867
1990,24.23777198791504,26.833370208740234,24.37626838684082,22.56277084350586,25.895206451416016,0,29.191892623901367,24.917999267578125,26.302854537963867,24.817686080932617
1991,25.04756736755371,29.716773986816406,23.503725051879883,23.460275650024414,26.11928367614746,0,27.380489349365234,26.01247215270996,23.257936477661133,24.872034072875977
1992,26.531545639038086,29.5288143157959,23.82874870300293,23.341259002685547,24.203012466430664,0,22.564292907714844,25.193315505981445,21.727092742919922,27.826644897460938
1993,26.21294403076172,30.153602600097656,24.363296508789062,21.4273681640625,21.883136749267578,0,26.04381561279297,26.233360290527344,24.75588035583496,26.551069259643555
1994,25.64949607849121,29.97260093688965,23.497425079345703,22.05931854248047,25.383930206298828,0,26.196819305419922,26.51795768737793,21.875518798828125,26.508310317993164
1995,26.16480255126953,30.85137367248535,23.738872528076172,18.948747634887695,23.907419204711914,0,24.675241470336914,25.230070114135742,21.896955490112305,26.409284591674805
1996,26.948606491088867,32.04706573486328,25.95758819580078,24.444957733154297,24.686426162719727,0,27.340890884399414,25.674894332885742,23.147850036621094,26.79438591003418
1997,24.748727798461914,29.99480628967285,24.068248748779297,20.086759567260742,14.082640647888184,0,22.953235626220703,22.769224166870117,20.84056854248047,25.620986938476562
1998,28.886018753051758,33.119171142578125,24.11589241027832,24.290172576904297,24.779212951660156,0,28.144824981689453,24.540225982666016,21.755727767944336,28.499670028686523
1999,27.850082397460938,27.93429946899414,23.212005615234375,23.20393180847168,20.856090545654297,0,24.411155700683594,23.69922637939453,22.12566375732422,27.380834579467773
2000,27.953432083129883,30.45048713684082,23.695070266723633,22.38284683227539,23.332860946655273,0,26.694929122924805,23.490461349487305,22.955341339111328,27.23981475830078
2001,28.579195022583008,33.603843688964844,26.11175537109375,24.833250045776367,26.10010528564453,0,28.907686233520508,24.24445915222168,22.64398193359375,27.42952537536621
2002,27.95790672302246,31.4803466796875,25.738059997558594,23.29127311706543,25.715070724487305,0,27.170516967773438,23.254831314086914,23.02189064025879,27.207483291625977
2003,28.515762329101562,33.23532485961914,25.396198272705078,22.464447021484375,24.813520431518555,0,25.62595558166504,24.41401481628418,25.18633460998535,27.011621475219727
2004,25.4725399017334,30.459938049316406,23.911996841430664,22.526723861694336,23.528858184814453,0,18.035968780517578,22.843095779418945,24.277469635009766,26.13899803161621
2005,29.443557739257812,28.93970489501953,23.3975772857666,21.31517219543457,23.48784637451172,0,22.144439697265625,23.809032440185547,21.8082332611084,26.325767517089844
2006,30.208328247070312,28.179319381713867,26.10208511352539,23.205921173095703,25.298744201660156,0,26.792856216430664,25.801057815551758,23.618127822875977,26.768827438354492
2007,29.45294952392578,29.28191375732422,24.604984283447266,21.598846435546875,15.02674388885498,0,19.316343307495117,24.057723999023438,26.026416778564453,26.01593017578125
2008,29.573293685913086,31.692384719848633,25.617521286010742,22.37183380126953,25.78392791748047,0,28.954355239868164,24.15106201171875,26.22224998474121,27.75102424621582
2009,30.660036087036133,30.153810501098633,25.461084365844727,22.51262855529785,25.273717880249023,0,28.050273895263672,24.75466537475586,23.66707420349121,27.362228393554688
2010,29.706787109375,30.631134033203125,25.10762596130371,24.035856246948242,24.039363861083984,0,26.488452911376953,25.338376998901367,25.714155197143555,28.6108455657959
2011,30.421077728271484,28.810075759887695,25.388154983520508,23.358797073364258,19.609493255615234,0,15.601472854614258,24.67561912536621,23.532947540283203,26.995927810668945
2012,28.233495712280273,31.359779357910156,25.090429306030273,23.63589096069336,24.355228424072266,0,26.256940841674805,25.07496452331543,23.655353546142578,26.26195526123047
2013,29.049028396606445,30.62811279296875,24.279850006103516,24.317398071289062,26.52266502380371,0,26.88498306274414,26.270122528076172,24.7219295501709,26.148235321044922
2014,30.315874099731445,31.007822036743164,25.17093276977539,23.697479248046875,27.565717697143555,0,27.1311092376709,25.758747100830078,26.349008560180664,26.735790252685547
2015,30.634214401245117,31.058042526245117,26.949682235717773,24.764585494995117,25.407167434692383,20.577054977416992,28.865087509155273,25.960594177246094,25.181230545043945,27.999040603637695
2016,29.77086067199707,28.175704956054688,24.42859649658203,24.562929153442383,25.401817321777344,0,21.341794967651367,25.086227416992188,25.538681030273438,26.141769409179688
2017,31.597972869873047,29.374113082885742,25.295204162597656,23.699462890625,25.675395965576172,0,17.975236892700195,25.73882484436035,23.963382720947266,26.993831634521484
2018,30.44932746887207,29.537567138671875,23.956207275390625,23.607397079467773,26.019441604614258,0,26.730195999145508,24.656421661376953,24.610706329345703,26.142576217651367
2019,31.450851440429688,31.53162384033203,24.407644271850586,23.357135772705078,26.706727981567383,0,27.376407623291016,23.897632598876953,26.797883987426758,27.1464900970459
2020,32.55439758300781,28.853822708129883,23.915237426757812,24.26453971862793,26.462459564208984,0,13.845831871032715,24.723526000976562,23.639453887939453,27.54344940185547
2021,31.697851181030273,30.159442901611328,23.338560104370117,23.534597396850586,28.32108497619629,0,26.319595336914062,24.417146682739258,28.020105361938477,26.14960289001465
2022,33.09560012817383,31.79129409790039,25.38125228881836,24.6175594329834,28.397048950195312,0,22.975496292114258,26.457006454467773,30.019262313842773,27.145357131958008
2023,0,41.75605392456055,0,0,0,0,0,28.651805877685547
