year,Ks*KHA_03_,Ks*KHA_06_,Ks*KHA_09_,Ks*KHA_12_,Ks*KHA_14_,Ks*KHA_15_,Ks*KHA_16_,Ks*KHA_17_,Ks*KHA_19_,Ks*KHA_20_
1890,0.004626413994739702,0.004353175073857544,0,0,0.009712976480700436,0,0.007670098110044361,0.008063238776249058,0.010045750260132304,0.0036388341720511677
1891,0.005096360759203142,0.006357537557196738,0,0,0.010430748689995453,0,0.007692238221004052,0.006731105224005424,0.014441855366790182,0.002524164052639554
1892,0.0034137296002416696,0.005096000670505414,0,0,0.007802431252906185,0,0.006807738008433521,0.005563685580462357,0,0.002658251783333599
1893,0.0032539556058443055,0.006042570131862346,0,0,0.009979528883773922,0,0.0048549118646557775,0.005601279159659019,0.0038783643423669135,0.0031112106150736453
1894,0.002854352459012438,0.00559458810463673,0,0,0.009475978188685992,0,0.00494046181224517,0.0060903143840568535,0.00012796108239720568,0.0026909463163585557
1895,0.005025678595700057,0.008208911024275817,0,0,0.00824774551965199,0,0.006181603451154899,0.00674013954975571,0.0012976468216927132,0.002415757915578406
1896,0.003896515011602131,0.006555611713895442,0,0,0.009945760776826212,0,0.008773740731068005,0.007382204235216845,0.003625741939875865,0.004115600308090537
1897,0.0018115275854839192,0.00799400075111866,0,0,0.012198755354623534,0,0.009948346108525637,0.0055863369799484495,0.005395466299346824,0.002239669001221133
1898,0.003914822181890159,0.006210771827401189,0,0,0.006740756312769438,0,0.007152139381420315,0.006282043080307764,0.002187605063507303,0.0028117776839657
1899,0.002508000307724837,0.003941052015141745,0,0,0.009058665669867632,0,0.008113297143196592,0.00821677557155337,0.003733289383284887,0.004518742616036857
1900,0.002245320079319654,0.005132731023844501,0,0,0.009065298655757285,0,0.0036856486933772243,0.0055082923261741065,0.0028754698114781927,0.003515790987667947
1901,0.002526352913491045,0.007370559925242482,0,0,0.009817530838839903,0,0.008734834682494214,0.009439939025979267,0.0028519013435196706,0.005381885564699214
1902,0.0033953345153342565,0.005431492584451087,0,0,0.011683322762876749,0,0.008371067797164162,0.008916009458854495,0.002175751583366163,0.006208842338588703
1903,0.0020228147021490576,0.0055735632229992,0,0,0.00976649759106376,0,0.004882553865722011,0.008116916076614526,0.005663190725183532,0.0031853431490812614
1904,0.0019736792441422775,0.005547905659961619,0,0,0.006584248802512868,0,0.007086397931643495,0.007448510336753582,0.007346578226541262,0.003696848281516743
1905,0.002587095281228268,0.004766132798503267,0,0.003694956546684449,0.008132289153278701,0,0.0063861429396698645,0.007914010062544852,0.004735113914447546,0.00423220845152769
1906,0.0017379660920306,0.005070772211153828,0,0.008900447792368423,0.009307402987212101,0,0.0080515713959533,0.009574442391442305,0.005534944040678025,0.004364668577069486
1907,0.0029623982369765558,0.0051749212663015085,0,0.01022620862704313,0.011418257695512182,0,0.008215279340593549,0.011396987578771969,0.005243158716032357,0.003285946322206066
1908,0.0019407982341734435,0.007703032759118303,0,0.005570191406808595,0.012490494090028566,0,0.009081607568211154,0.00892797586848588,0.006224214375898508,0.0033313475445855265
1909,0.0024904059848491677,0.007079203734770519,0,0.010040788382649277,0.010221027963417223,0,0.006092301407238054,0.008351741433987613,0.0051802387185043595,0.0038181737954650474
1910,0.0017697855347606488,0.005748959472723584,0,0.005139728782866632,0.009634187522529147,0,0.004838789359414283,0.008467762396360134,0.0029185116943726552,0.0028318592912417073
1911,0.0023462962805077684,0.00724185567695015,0,0.010762377453354968,0.009423911380935308,0,0.005875739094197044,0.010100748017686664,0.007004513976104048,0.0035163417061072995
1912,0.003475441853863769,0.006687231866807909,0,0.009741277415579067,0.009755033368929905,0,0.0062113520624139445,0.012025093560145595,0.00728261155998876,0.003204960783714141
1913,0.0018350403470129666,0.0070249551832008384,0,0.010104220379088973,0.009340324767731084,0,0.007912440903815373,0.010918970479235235,0.00783654543870979,0.005925390870994967
1914,0.0009944299496814912,0.00845376414083234,0,0.007556518196368689,0.013577814667438315,0,0.00846261876242081,0.00992728449257763,0.008640011281525473,0.0024030495372775605
1915,0.0014513909245226898,0.00984388320354865,0,0.00876739462264532,0.006642025049106582,0,0.010219070435769657,0.009285257681180334,0.009254816077982578,0.004190638553770537
1916,0.001476863069730542,0.00580402744046604,0,0.00688077498770211,0.006431552984687484,0,0.0085516228150394,0.008724211470552365,0.007206072709955977,0.002894855484764735
1917,0.0013018047741225121,0.004573652026460824,0,0.008587011526756757,0.007835466963159827,0,0.009752737296513582,0.008194022195124852,0.008570483927088264,0.0032508351194480848
1918,0.001765877349783576,0.003725785007248157,0,0.009391534274413567,0.009391529122904554,0,0.008261741636913426,0.0076338774298190136,0.007252338011511853,0.002762704906722565
1919,0.0017288472604007456,0.0045505863176109815,0,0.010720116826333692,0.008263718107728904,0,0.011254588612815345,0.009779588928928652,0.01001411966194433,0.0027575224283244984
1920,0.0014343596929329825,0.005863705123452678,0,0.007033697935896632,0.00888377358002399,0,0.010959683771932356,0.010149129183695909,0.008875297034197321,0.0038541026193093884
1921,0.002509482002493052,0.00612275492377952,0,0.006958266336350558,0.006500175326557918,0,0.009174896412377273,0.007435796448404355,0.0065527881956356365,0.0028754051916993115
1922,0.0014547310600607332,0.0059742620459422415,0,0.003981012344311991,0.00827758758471919,0,0.0082139897675158,0.007572696835706892,0.008113002467660837,0.002474165475824456
1923,0.0021098718528336905,0.0069760262770839545,0,0.00561353853534446,0.008937948557648455,0,0.011175149668089433,0.009609896683868784,0.007216609869078027,0.005615121108829443
1924,0.0019198120288447717,0.006077866380681753,0,0.004876939422916706,0.007873433755538027,0,0.010103039396187627,0.007822735882494358,0.008781768586041981,0.002939040593640647
1925,0.0019835431031170123,0.006745393076473908,0,0.0084841407527534,0.008258099646076104,0,0.009984988121136112,0.010000047897989231,0.0074340237900752774,0.002345564293819436
1926,0.0027079239299605097,0.006923801544034029,0,0.0061793504595916635,0.007074787457616178,0,0.008842793436902979,0.009206736119637113,0.006993044136396252,0.0031839666591242702
1927,0.0034000409717950815,0.007551708630584641,0,0.008231694151666696,0.0065521620741758445,0,0.009049576627384091,0.011419990927810967,0.006299854240006178,0.003332879951529747
1928,0.001812794369641178,0.005920148096077171,0,0.005385958109897869,0.00721130484300438,0,0.01746539157691024,0.009979731519113721,0.006163598841267591,0.0033834100932257686
1929,0.003034451155348985,0.00715253723497435,0,0.007201610262044721,0.007014523041788738,0,0.015563130641471459,0.009121327505753426,0.006756174566617061,0.003571402623105495
1930,0.00307668731023639,0.0056356247903925905,0,0.006008604800415805,0.006209235355094501,0,0.013614436431097363,0.008933753981707525,0.0051633141512821236,0.0032640076983282856
1931,0.0045310828496017246,0.006073901305085157,0,0.008218969086172544,0.006513668647028016,0,0.010308911842608242,0.008436190849731073,0.009879797538931595,0.0037097568484211287
1932,0,0.004983571158873566,0,0.005731679934184772,0.0048273058973177935,0,0.01133612131788302,0.00780350838132461,0.00709065503659488,0.00405607754262611
1933,0,0.006287541211226643,0,0.004981366000408127,0.005673221428800844,0,0.011279709202934004,0.010003531234059424,0.007770505531482518,0.0033365038877473108
1934,0,0.005938709589036885,0,0.006593423560554604,0.006829372873843013,0,0.010913184204714361,0.0078032623613565446,0.006941266632069616,0.002673789875973091
1935,0,0.006608970958190313,0,0.007316902445043469,0.005767377927996554,0,0.01020020682581234,0.007093130506945111,0.007616423909827226,0.0028611187989399283
1936,0,0.007304091635307575,0,0.007022922345012166,0.007374748936633427,0,0.00936372378171007,0.00684228116967625,0.007881081361125364,0.0029104981712732834
1937,0.0002691735112057485,0.008311280094410123,0,0.009498021819347849,0.004433309557784809,0,0.010755488220263345,0.010345967370799186,0.01028912097507885,0.0030396476591998717
1938,0.001324303159214838,0.007044367901108717,0,0.0062687799249075546,0.004259973686635314,0,0.010278625519993121,0.008171606808669454,0.008703542977326032,0.0027563465865000376
1939,0.0009013435423368788,0.007431586357058284,0,0.006595384955350953,0.003650884812023337,0,0.009820577275656958,0.00935306438285464,0.009504398143700393,0.005008806246381877
1940,0.0010614680366339032,0.005834058726478095,0,0.0049078028815952865,0.005994548234583224,0,0.013077071634280903,0.009844599217383945,0.008270934207164763,0.0035586762797049625
1941,0.0006906491380930203,0.008107771869527816,0.003248093875300549,0.0047147918770189005,0.006012492440781957,0,0.011525591802071354,0.000375197540970652,0.0064905893472858205,0.0030216339191548054
1942,0.001152325092572554,0.007362094105144661,0.0027195641930422673,0.0036411238628911613,0.003960577494069179,0,0.013424367107216829,0.012790418194452514,0.004850811497834517,0.0030803622432796864
1943,0.0009642589013042672,0.00822391801283005,0.002208096109138387,0.002866388527686623,0.005328542746463301,0,0.011739331853884682,0.01142350380387046,0.0051935176401939195,0.009087049929429311
1944,0.0010670982231850107,0.008104424707197433,0.0029451016443442337,0.004195151227899817,0.007232700393747417,0,0.01147274264216623,0.013577680418128906,0.004179514829844512,0.005896689797261586
1945,0.0006058219744597521,0.00785801406285829,0.004097604362460959,0.0026170750795605213,0.007800132263935441,0,0.012169625220147497,0.01335076801123041,0.004026530280630076,0.010228626732561955
1946,0.0008262650129786686,0.007015218649421038,0.0037760768241308653,0.0025624488317036232,0.007121765921225585,0,0.011033443538482506,0.013135718412552497,0.003866689640767598,0.005383168767993961
1947,0.0011813165793196328,0.00959324450916972,0.00044747469604709914,0.0031439241151191935,0.0013925527741699296,0,0.003432308962263695,0.011376925360607552,0.0037956438328531072,0.004624038436220855
1948,0.0005481214144423701,0.006815905782568736,0.003219927285768707,0.0027856228166390257,0.005003826644055709,0,0.012189777519568089,0.014999246332666697,0.004310033781354872,0.009024250064420692
1949,0.0011649100334749087,0.007565777763772414,0.001401004147875118,0.0026369059308452916,0.0045077698035769186,0,0.009388332412752555,0.009986989443809238,0.003291620942926875,0.007658799782333686
1950,0.0009418961433938776,0.007895314197525849,0.002719452882420176,0.0036441270939418825,0.006701924181488981,0,0.012134949015098997,0.014569460154994848,0.0038895344768382543,0.011529303990070402
1951,0.0006990107289386902,0.008044164028607413,0.0026988673649202127,0.0027225330617765314,0.007719539550457624,0,0.015617306666959532,0.016321659228233417,0.0037353040748239223,0.009127141155946759
1952,0.0008313143709736022,0.007505573093251698,0.004105033831645547,0.00359911116797056,0.007792629916199318,0,0.014709035027660055,0.017657011739599205,0.0041836953327358956,0.01075852677386108
1953,0.0005206629762489097,0.008275995451243957,0.0027751063828263278,0.002236934592733249,0.004755082898571123,0,0.01053600090806527,0.011941204103642208,0.003921330575769663,0.009977632672247867
1954,0.0011396133975028046,0.009591052314347844,0.0017396359882281525,0.0029808700829787836,0.006022953631917611,0,0.014268774821050632,0.017825387267169868,0.004167457408881588,0.009391429642845653
1955,0.0039448282430741425,0.010904153169424597,0.002656860740078389,0.004111204298955306,0.006266911355253918,0,0.01578810978801789,0.01683500252855763,0.003744702166797184,0.009025479115072958
1956,0.0013385386988725126,0.009537176163333034,0.0023143696256521244,0.0018347308991332482,0.00661798634947182,0,0.012444076479409764,0.014146404642471458,0.0032485470804862093,0.009196096110215978
1957,0.00357452618605725,0.009585463403754674,0.0017723795278487607,0.0015735101020128838,0.00750323433418839,0,0.014339980758907892,0.013236595783406415,0.0020055418951041514,0.010917353218625806
1958,0.0022079081234793233,0.010532062782374702,0.0011932806541795867,0.002449107286423372,0.00733232811612549,0,0.011814167146636132,0.012367416443749401,0.0030469599722015355,0.009851435287337265
1959,0.002738146171719079,0.011048129046730757,0.0019731039045512875,0.002447144941584907,0.009208710494777474,0,0.013621848906072953,0.01329683228904724,0.0039047653059831617,0.009028832097154299
1960,0.0037518409438259868,0.011294372623400767,0.0014468517658607068,0.004050294397871823,0.007302529071362828,0,0.015275990739553382,0.01752537441024684,0.005174516752154888,0.01193217556499592
1961,0.004170720566890613,0.010897221021021669,0.0024429453526705366,0.005975311561190833,0.006027911035824881,0,0.015412022037839273,0.018063740052737233,0.004351465476258562,0.01263214832212583
1962,0.0038612356173668245,0.01087813124145735,0.002811738014320267,0.004737853472432013,0.006081738566231984,0,0.013594308012257535,0.017773674566859878,0.0056410987420771695,0.012727451037376278
1963,0.0048620146656221325,0.00947212293346541,0.0012945401262721003,0.005754221040775371,0.006559156320857679,0,0.010683629379333705,0.01643228823365728,0.005666683638181389,0.0093588857888925
1964,0.003276543219992625,0.01285042687191323,0.0026005119325534344,0.005803946303272788,0.007118722437897575,0,0.013622885877137277,0.016378102719049895,0.010570782441416187,0.01155910251747408
1965,0.00532376936472096,0.011320894296385423,0.0016052099231446929,0.005322466500306125,0.006220698623541745,0,0.010824869104883601,0.012720566033278228,0.006530142025074806,0.006583017111951894
1966,0.003824780093502451,0.013508860682436454,0.003659124332178069,0.0054694818228470336,0.00606695879307282,0,0.013731118004912266,0.017858038960299985,0.00814710181329745,0.01028029352594849
1967,0.005023247785866207,0.013313442417433883,0.0035407198055681377,0.0062348764633700015,0.0064555468076828715,0,0.013400549552465004,0.017123010072770086,0.007323730447971639,0.0080567586319518
1968,0.004175367331451558,0.013558774587276463,0.003892786390654346,0.005820586122482058,0.005499765627639509,0,0.014627818447105046,0.019727471353204965,0.007499749082234817,0.008860411226117918
1969,0.004903713203217928,0.011434245405445582,0.004185304606963212,0.005661168830898948,0.007333291555288532,0,0.013484687184508666,0.01587802015199969,0.007853672920184313,0.008858582740627638
1970,0.003984388703315149,0.012508543361918973,0.004150665516853039,0.006341815165720541,0.005405548260541561,0,0.011302043303301371,0.012881404241600716,0.00730181474700317,0.010219073281454997
1971,0.0048674306406098185,0.0015183097596809891,0.0008010643880675318,0.001627439638603248,0.0022485806476515366,0,0.0075869536141893665,0.011613609049035287,0.005986406725377732,0.0020360600085993917
1972,0.005688823817610805,0.00021899088921453825,0.003933908164922549,0.0033270377565635394,0.00580533437004974,0,0.017468999265068584,0.020125330461996143,0.006958474013520191,0.009299032790830488
1973,0.0048695060854668576,0.01395766555045998,0.004292340997282115,0.0058524924937641935,0.003741927377734398,0,0.009457743776657087,0.015487110818346675,0.006669832098678801,0.004224669649705906
1974,0.0027595556580522745,0.008928382670383117,0.004310615973550192,0.005422206691930311,0.00022193659705802156,0,0.002138587118394345,0.011031395282371423,0.003750893585995891,0.001813985349239111
1975,0.0048510647324960495,0.014550867949157328,0.0056038793917762555,0.006205389654408089,0.007419827356656309,0,0.016237714387276076,0.022297940900364417,0.007037544044114396,0.008594863968031182
1976,0.0031689739941495165,0.013375544979344296,0.0047816907073551535,0.005668222508818563,0.007222243369768674,0,0.016092059775941237,0.018425117360339183,0.006086531283458431,0.007541984190438116
1977,0.0054791126643789064,0.010282373518008264,0.002895073261541526,0.004063365703813678,0.001844839749115525,0,0.012718886595115088,0.011809160893941765,0.007234108076590225,0.005819420421446433
1978,0.003485709262507264,0.012070209568608489,0.005167315325108021,0.005523044986386756,0.006949203349171753,0,0.01667431921819821,0.011911049307728138,0.005759835704600625,0.008971904029060803
1979,0.004698976982254626,0.012730662887765013,0.00409302855723133,0.006707045122332507,0.006243772273644349,0,0.014691119020800222,0.01045693828148984,0.00581182191246811,0.009020843021422285
1980,0.0020073122678264353,0.0003142644280517405,0.0031011539445438044,0.0009598683734557065,0.0013772876372612375,0,0.0008484302581499487,0.0017746191189915606,0.0023478564434436266,0.003992457315925119
1981,0.0056007702923664,0.013528335205598645,0.006285588380900688,0.005723433119043323,0.007051811175752649,0,0.016971821975163785,0.011930868331683664,0.006048050896411436,0.0064441061604499925
1982,0.004412130371986521,0.014309629035424468,0.005215598031298684,0.0064935437778487785,0.006716260552442704,0,0.017026735550351633,0.011546577646370591,0.005833342393174903,0.005701469898656203
1983,0.004183797121758212,0.012631499610358273,0.005774444215357834,0.00596700269884261,0.005733379361600142,0,0.0157261464372417,0.012001910958868118,0.0052838173862476915,0.007652972546747222
1984,0.0038532001778021473,0.013399040749648256,0.004698727797199003,0.005277071330218439,0.00510882824398204,0,0.015324328531007117,0.009296538133208368,0.0029569214099294514,0.008161684370724153
1985,0.00758066460571134,0.00999756433032716,0.0022571495348268906,0.0068804019741526045,0.006629519042086904,0,0.010417635486531044,0.011090489592981166,0.008094535541626896,0.009004310575212742
1986,0.004482602808863092,0.013670669522515841,0.004564405323277007,0.004974007085357736,0.007883909669771245,0,0.013587741411999175,0.010308448512348398,0.005310439028702908,0.00792955602011217
1987,0.005948627167545923,0.011602201891356304,0.0062737946947635835,0.0037098872050262857,0.004879742054589018,0,0.003926754924119648,0.009659170536901022,0.006323222407476841,0.008371858134074196
1988,0.0060288402700855795,0.01365429920827587,0.007666086802050576,0.007646450305075245,0.006738170520546783,0,0.01651190222028802,0.012907691694855544,0.008669320575637556,0.008333662389860082
1989,0.005401222685522236,0.0007913683024754285,0.0019152230139613767,0.005938954373127597,0.0010610976833049885,0,0.00005907710215390141,0.004484911233426258,0.008129613091900563,0.005959238989200922
1990,0.004272245071951197,0.010337683748378526,0.006422924143253094,0.0068948314615505605,0.006080022338907187,0,0.015014403965376639,0.009289300610764113,0.007133351364143919,0.007586964849346661
1991,0.005917419155097714,0.014201047678474667,0.005831338060389685,0.007434932637053515,0.00767863202874965,0,0.014029583167077928,0.010986215626096715,0.00604954105116347,0.00780230634002386
1992,0.008377461649856994,0.014044456181623342,0.006233264573736611,0.007614026721084393,0.007181398476043188,0,0.007477222659456692,0.009196655570820741,0.004572309205116039,0.011904468357285963
1993,0.009555315381988934,0.01641315002930106,0.00850665763669959,0.006159805745427366,0.006054551512902613,0,0.013494172370647371,0.011636123970686365,0.0071553806257368315,0.01296447813486702
1994,0.009022338192683135,0.014821066631381937,0.0054107273722825006,0.006244530860818779,0.00735908833197483,0,0.012852336955205107,0.011410624579163278,0.005641513953283825,0.009831322569342394
1995,0.008598025272251507,0.0161308138981741,0.006844512262600677,0.003818034256332537,0.005721243311621798,0,0.009853780939838318,0.009751952924794357,0.004201221543524781,0.011176410643321213
1996,0.008549195381642718,0.016532578596107166,0.007191390159122385,0.007110850778296172,0.0049443573904981684,0,0.013306967960217166,0.009860532048451495,0.0046491315881226365,0.01023718303856488
1997,0.008573832839700441,0.014116377619483254,0.005471483205419079,0.004549233233889823,0.0008684981896293827,0,0.008174386348534918,0.007391154796041941,0.003711737204863509,0.009986794148371825
1998,0.008821186530987178,0.017812368804234962,0.00604817476393401,0.007842310475648338,0.004637369752637518,0,0.014741857132167129,0.007847376896217761,0.004442414846803566,0.011546859478585577
1999,0.011172241960794756,0.012255476693966018,0.007442201575786554,0.006922503265976626,0.004350339826791957,0,0.0016189152459662886,0.007374158377910227,0.004465550213050935,0.011303598488489452
2000,0.012730818066233425,0.015532752161103454,0.007174391039118585,0.00677176088556784,0.005938748105519688,0,0.014738193631076025,0.007104206432555759,0.004950554848086356,0.011680940567239936
2001,0.00913630583529472,0.019598917512926955,0.0067891822298584105,0.007875005580819543,0.005219135080882022,0,0.015160119619415371,0.006376292864818353,0.004608244751655372,0.009256470820889979
2002,0.008056434349715714,0.016320201958735774,0.007478901922231209,0.006050332703193207,0.004742150205671734,0,0.013337267074095018,0.005708878669135146,0.004274116404797944,0.009473776787773242
2003,0.010743066994216259,0.01917951312021313,0.0064027752816309515,0.0057655878271289,0.004052232586220403,0,0.011889708647829544,0.006422615880686612,0.005683713147608208,0.009529136451633594
2004,0.008092592069708164,0.015440284488273542,0.0056066665114816346,0.00531836364567536,0.004423791185378205,0,0.0041851698186878864,0.006481285370051426,0.00542342053743985,0.008410860537491167
2005,0.011934644533733796,0.013204466806693974,0.0055251066275178685,0.00498957058487321,0.004859271645175979,0,0.00795482274482738,0.0076227924347669965,0.004435165483750793,0.009391096766290729
2006,0.010300630378092137,0.013427028696719105,0.007423449290063988,0.005526938728631916,0.005023480840550443,0,0.012691832709534494,0.00842102100077182,0.004977412668052668,0.00938006866910146
2007,0.011067207256259193,0.015294387833277164,0.006086357996539922,0.005400808636320905,0.0010057892373699416,0,0.005097872360171625,0.007164322798014919,0.007289273538472203,0.00928329897422731
2008,0.01127552202952162,0.018051057233394476,0.006257326655602698,0.00553537167851688,0.00531205512151796,0,0.015613082576127283,0.0069793475638447785,0.006556482149765679,0.010512388422689355
2009,0.010164518823339552,0.015623113036495991,0.006519836580192689,0.005247156582052081,0.0042274217002273035,0,0.01527305470637968,0.007706848064429864,0.0049877860680312466,0.009780494253121923
2010,0.010536362221881588,0.016643205198430766,0.0059377062621774074,0.006756162133844871,0.004111957436051329,0,0.013494058097678037,0.0073465618667127594,0.007558347469319921,0.010956275421739759
2011,0.011919945293273834,0.014627216373380507,0.007989938944876018,0.006865134650601539,0.0030367164707146396,0,0.0025009538056774685,0.0068101736833400695,0.005792768209328605,0.010728519064818505
2012,0.009440574590022538,0.017252300311589107,0.0064844681952145435,0.006025368958844111,0.003979603679611337,0,0.012830425610110968,0.00811406568592734,0.0056787710292653375,0.008304478069159625
2013,0.010098998134221859,0.014399384794799373,0.00519925821520094,0.006256306840667013,0.0047197183496348214,0,0.013507701088720214,0.00771621751056717,0.006453795961856571,0.008069759740981782
2014,0.011405665529329551,0.015719241115720668,0.006013958119113151,0.0052321218227824986,0.005127807493488334,0,0.013547229679028116,0.00783732753357944,0.008169872882635468,0.007367942955711548
2015,0.012901635935259578,0.015980383670626958,0.0018548913156240538,0.0060797346766260614,0.004362423516988402,0,0.016569684560939605,0.0061955708477816635,0.006444769045522952,0.008865880483986548
2016,0.010677337144191942,0.012389629204155341,0.005445435705838379,0.005391762419169511,0.0030464038254397834,0,0.00703167645717865,0.006963271855456256,0.007895086985253813,0.0076554543623812725
2017,0.013901809371657347,0.013400191674194368,0.006156973527353708,0.005730426170462387,0.0026000364443466003,0,0.004175347527507326,0.006512491565523615,0.006057330063039511,0.007620102427657582
2018,0.012027211525454945,0.014246044905760997,0.006514309315877785,0.0057704130012361165,0.0026571366096174017,0,0.013816702773803636,0.00659626576898238,0.007074079606369534,0.007757917327175448
2019,0.012311068008194852,0.015151693424994032,0.0059109441174568875,0.004585618455557564,0.0023070159098801707,0,0.013049647973275054,0.005944363265393247,0.007560881488481916,0.008558548100159888
2020,0.013631971715095661,0.008676016540560348,0.006323343160046963,0.006474038003571874,0.0032868116290801067,0,0.0018836325694057284,0.006464975887086185,0.005497272473676107,0.009639399975359416
2021,0.013580688669770555,0.007938893354142761,0.005408078240196659,0.005303446340595657,0.0034055949134427516,0,0.013110984550209386,0.006203127958956463,0.00884447527224666,0.007810616390995855
2022,0.016583996454563557,0.007212189462535781,0.005873515220872844,0.005903194808137262,0.0027294983520108965,0,0.008906740533629427,0.007255529349047987,0.011121917838265747,0.008959300881714045
2023,0,0.010439349445112558,0,0,0,0,0,0.010816462158970079
