year,CWTriKHA_03_,CWTriKHA_06_,CWTriKHA_09_,CWTriKHA_12_,CWTriKHA_14_,CWTriKHA_15_,CWTriKHA_16_,CWTriKHA_17_,CWTriKHA_19_,CWTriKHA_20_
1892,6.272958755493164,5.380788326263428,0,0,4.908897876739502,5.788270950317383,5.3885817527771,3.960709810256958,-999,6.024576187133789
1893,5.418542861938477,5.203739643096924,0,0,3.776909351348877,5.006565093994141,5.036325931549072,3.987131118774414,-999,5.4067206382751465
1894,5.794414043426514,5.966371536254883,0,0,4.006170272827148,5.585554122924805,5.073116302490234,4.443308353424072,5.766201972961426,5.872381210327148
1895,4.870520114898682,5.578740119934082,0,0,3.9743478298187256,3.729154348373413,4.492152690887451,3.950307607650757,4.65523099899292,5.643641948699951
1896,5.886395454406738,5.897168159484863,0,0,4.170350074768066,5.167481899261475,4.626643657684326,4.331939220428467,4.291400909423828,5.660861968994141
1897,6.621695041656494,6.170379638671875,0,0,4.3195061683654785,5.699574947357178,3.959906816482544,4.5044989585876465,3.9769277572631836,6.045375347137451
1898,4.957714080810547,4.681888580322266,0,0,3.793048858642578,4.485930442810059,4.216195106506348,4.066044807434082,4.100578308105469,4.603612422943115
1899,4.82301664352417,5.094460487365723,0,0,3.997608184814453,3.6474318504333496,3.5148513317108154,3.496925115585327,3.6913015842437744,4.233458042144775
1900,5.597836971282959,4.199590682983398,0,0,4.431082248687744,3.9209060668945312,4.501132488250732,3.826019287109375,3.9635062217712402,5.15423583984375
1901,5.245785236358643,4.693453788757324,0,0,4.020936489105225,4.873998641967773,3.682859420776367,3.638411283493042,3.7438740730285645,5.1785078048706055
1902,4.49848747253418,4.044017791748047,0,0,3.905728578567505,4.706247329711914,3.4351134300231934,3.4952917098999023,3.4833009243011475,4.450963497161865
1903,4.692895889282227,4.753605842590332,0,0,4.327579975128174,5.129486560821533,4.120756149291992,4.062851428985596,3.892319679260254,4.5956878662109375
1904,5.450582504272461,5.431563854217529,0,0,4.039638042449951,5.868591785430908,3.531541585922241,4.297355651855469,3.978083372116089,4.615993022918701
1905,4.849361896514893,4.228606224060059,0,5.557788848876953,4.255369186401367,5.001134395599365,3.8600082397460938,3.711479425430298,4.121835231781006,4.1659932136535645
1906,4.641432285308838,4.294605255126953,0,4.054060935974121,4.13364839553833,4.416174411773682,3.3503074645996094,3.4805824756622314,3.647761344909668,4.317549228668213
1907,4.506336688995361,4.353126049041748,0,3.9586374759674072,3.9092020988464355,4.177216529846191,3.5805773735046387,3.6652233600616455,3.7916934490203857,4.6345343589782715
1908,5.142107963562012,5.236207485198975,0,4.824372291564941,3.862391948699951,5.47270393371582,3.35710072517395,4.129193305969238,3.857567548751831,5.328719139099121
1909,4.716288089752197,3.43050217628479,0,3.567958354949951,4.1389007568359375,3.810485363006592,3.2803823947906494,4.634345054626465,3.743950128555298,5.526641845703125
1910,5.130603790283203,6.119917392730713,0,4.009779930114746,4.2598795890808105,5.897695064544678,4.112086772918701,4.755935192108154,4.924375534057617,5.91840124130249
1911,4.965092182159424,5.1774210929870605,0,3.7993171215057373,3.803316831588745,6.050245761871338,3.491304636001587,4.797545909881592,3.7431206703186035,4.945681571960449
1912,3.720848560333252,3.1973307132720947,0,2.4493634700775146,3.6621322631835938,2.8668599128723145,2.9338743686676025,3.7504210472106934,3.4666383266448975,3.506178855895996
1913,4.273892879486084,4.09194803237915,0,2.8575124740600586,4.113757610321045,3.983051300048828,3.615307569503784,3.752984046936035,3.5224711894989014,6.093491077423096
1914,5.591054916381836,5.1723456382751465,0,3.7974069118499756,3.798121690750122,5.890211582183838,3.378324508666992,4.464662551879883,3.488372564315796,6.14734411239624
1915,4.946220397949219,4.694030284881592,0,3.057274341583252,4.24904203414917,4.526823997497559,2.8178658485412598,4.936959266662598,3.825244903564453,5.630466938018799
1916,4.9265851974487305,4.6965203285217285,0,4.375770568847656,3.854612350463867,5.499551296234131,3.1826694011688232,5.151814937591553,3.474915027618408,5.988527297973633
1917,5.7237114906311035,4.701315402984619,0,4.218784809112549,4.236014366149902,6.294493675231934,2.7940351963043213,5.524384498596191,4.083500862121582,5.801939487457275
1918,5.4754486083984375,4.444839000701904,0,4.649641990661621,3.778980016708374,5.115799427032471,3.7669789791107178,5.134560585021973,4.189475059509277,5.462411403656006
1919,5.477771282196045,4.282554626464844,0,4.17486572265625,4.067680358886719,5.554240703582764,3.2410709857940674,5.04911470413208,3.2551188468933105,6.322701454162598
1920,5.397034645080566,4.425246715545654,0,5.4453911781311035,4.0234456062316895,4.879788398742676,3.264129877090454,5.196720600128174,3.78037691116333,5.6710124015808105
1921,4.735891819000244,4.546653747558594,0,4.602499485015869,4.535466194152832,5.95388126373291,3.5517499446868896,5.502678394317627,3.5563805103302,5.560359001159668
1922,5.985357761383057,4.601729393005371,0,5.440812587738037,4.60990571975708,5.936981201171875,3.3324358463287354,5.984528541564941,3.7772228717803955,6.2512288093566895
1923,5.030667781829834,4.77216911315918,0,4.682736873626709,3.9240071773529053,4.944543838500977,3.016108751296997,5.394035816192627,3.8358383178710938,5.444900989532471
1924,5.400801658630371,5.007251262664795,0,4.979106426239014,4.4243316650390625,5.1209259033203125,3.926731824874878,5.821499347686768,3.798710823059082,6.205104827880859
1925,4.808243274688721,5.073522567749023,0,4.5179643630981445,4.054671287536621,4.811241626739502,4.2456135749816895,4.789455413818359,3.440086841583252,4.876681327819824
1926,4.836998462677002,5.03877592086792,0,4.820591449737549,4.057084560394287,4.859078884124756,3.8189759254455566,5.146033763885498,3.6688637733459473,5.616173267364502
1927,4.634250164031982,4.553394794464111,0,4.397038459777832,3.701706647872925,4.20786714553833,4.155075550079346,4.854695796966553,3.9077489376068115,4.381223201751709
1928,5.648928642272949,5.418965816497803,0,4.733456134796143,4.506018161773682,4.874576091766357,3.6917760372161865,5.2121734619140625,4.178238868713379,5.57731819152832
1929,5.0111541748046875,5.3802876472473145,0,3.8926429748535156,4.131937503814697,4.986311912536621,3.8641366958618164,5.329849720001221,4.112819671630859,5.988432884216309
1930,4.812248229980469,5.4385576248168945,0,5.304243087768555,4.144047260284424,4.498054027557373,4.40847110748291,5.345505714416504,4.608394145965576,5.375350475311279
1931,4.03550386428833,4.332157135009766,0,2.988546371459961,3.514049768447876,2.9571964740753174,3.704336166381836,4.750141620635986,3.1582400798797607,4.300155162811279
1932,-999,5.635585784912109,0,5.447102069854736,5.046249866485596,2.4927978515625,4.730985164642334,5.919484615325928,3.744828701019287,4.9408345222473145
1933,-999,5.600575923919678,0,5.3255462646484375,4.241767883300781,-999,4.708507537841797,5.508783340454102,3.836956739425659,5.732503414154053
1934,-999,5.477252006530762,0,4.782670021057129,4.496752738952637,-999,4.943236827850342,6.009557247161865,4.387714385986328,5.4366044998168945
1935,-999,5.717600345611572,0,4.318838596343994,4.501476764678955,-999,5.19017219543457,5.949650287628174,4.513969421386719,6.5004987716674805
1936,-999,5.6167521476745605,0,3.875822067260742,4.464893341064453,5.0249128341674805,5.18986701965332,5.7447710037231445,4.892035961151123,5.879997253417969
1937,2.128619909286499,4.775860786437988,0,3.748657464981079,4.573522567749023,4.485198020935059,4.959529876708984,5.194982528686523,3.908043146133423,5.70626974105835
1938,4.464043617248535,5.824606418609619,0,5.159508228302002,5.224603652954102,5.489281177520752,4.973090171813965,5.749436378479004,5.534957408905029,5.168796062469482
1939,5.574944972991943,5.956430435180664,0,5.253324508666992,5.177486896514893,5.754088878631592,5.1260504722595215,5.642609596252441,5.821050643920898,6.079204559326172
1940,4.8074469566345215,5.9863786697387695,0,5.7358856201171875,4.284241199493408,4.405370712280273,4.842296123504639,5.393912315368652,5.95664119720459,6.052590370178223
1941,5.98152494430542,5.177318572998047,5.82504415512085,4.839041233062744,4.08415412902832,5.30587911605835,5.185681343078613,6.511419773101807,4.866034984588623,5.890228271484375
1942,4.806793689727783,5.945974826812744,5.977546691894531,5.412998199462891,5.002373218536377,5.385660648345947,5.393389701843262,4.042635440826416,5.677547454833984,6.204215049743652
1943,5.251072406768799,5.476144790649414,5.361937999725342,5.599168300628662,4.451074600219727,5.199156761169434,5.258630275726318,4.46674108505249,4.861527919769287,5.135673522949219
1944,4.355358600616455,5.195201396942139,4.569553852081299,4.77589225769043,4.05946683883667,4.471708297729492,4.7943925857543945,4.323243618011475,4.309081077575684,4.5554304122924805
1945,4.486081123352051,5.443760871887207,4.298767566680908,5.708253860473633,3.935678243637085,4.403264045715332,4.704375267028809,4.588390827178955,4.836360454559326,4.233042240142822
1946,5.410858154296875,5.548758029937744,4.65838098526001,5.822758674621582,4.483041286468506,5.315466403961182,5.41555118560791,4.598647117614746,5.543558120727539,6.076394081115723
1947,4.286952972412109,4.157845973968506,4.540946006774902,5.567002296447754,4.808351039886475,5.54695463180542,6.367006778717041,3.8620145320892334,4.528850555419922,3.594287872314453
1948,5.39590311050415,5.1748857498168945,4.334990501403809,5.98253059387207,5.173906326293945,5.722807884216309,5.417149066925049,4.764660835266113,6.108140468597412,4.430360794067383
1949,4.345383644104004,4.569852828979492,4.710268497467041,5.8642191886901855,4.977054595947266,4.785281658172607,4.982938289642334,4.327157020568848,5.190025329589844,3.6414432525634766
1950,5.35153341293335,4.572994709014893,4.784603118896484,5.697175979614258,4.3858232498168945,5.206424713134766,4.553705215454102,4.252098083496094,4.489102840423584,3.6867997646331787
1951,5.628957748413086,5.241368770599365,4.140294075012207,5.889374256134033,4.577023506164551,4.763088226318359,4.222150802612305,4.118338584899902,4.815876483917236,4.395990371704102
1952,5.192268371582031,5.176258563995361,4.156863212585449,5.218766212463379,4.2373576164245605,4.393688678741455,4.176308631896973,4.138216972351074,4.483139991760254,4.1577959060668945
1953,6.124234676361084,5.443561553955078,4.232639789581299,6.181675910949707,5.6686577796936035,5.437698841094971,4.8090949058532715,5.312346458435059,6.211358070373535,4.3718671798706055
1954,5.0733842849731445,4.806190013885498,4.591836452484131,4.894051551818848,3.7068018913269043,4.4724602699279785,4.114952564239502,4.009335517883301,5.227149486541748,3.5374367237091064
1955,4.6010026931762695,3.9204070568084717,4.078762054443359,3.6298067569732666,3.6965181827545166,0,3.80389404296875,3.2280969619750977,5.141238212585449,3.0805697441101074
1956,5.274806499481201,4.4253315925598145,4.432416915893555,6.119478702545166,4.288319110870361,0,4.74240255355835,4.199038028717041,6.002702236175537,3.665788173675537
1957,5.428835868835449,5.061993598937988,4.289841651916504,6.318556308746338,4.439207077026367,0,4.451486110687256,4.520416259765625,6.304924011230469,4.5851287841796875
1958,5.496215343475342,4.6541266441345215,5.5075883865356445,5.494016170501709,3.759091377258301,0,3.5460033416748047,4.180968284606934,4.64838171005249,3.402958631515503
1959,5.8932719230651855,4.4684624671936035,4.224225997924805,5.748940944671631,3.7966527938842773,0,4.068030834197998,4.854356288909912,4.137333869934082,4.798524856567383
1960,5.161332130432129,4.6210808753967285,5.200306415557861,4.82955265045166,4.39028263092041,0,4.185244083404541,4.141818046569824,3.952773332595825,4.362961769104004
1961,5.095839023590088,4.356616020202637,3.955841302871704,4.648090362548828,4.468343734741211,0,4.105062961578369,4.012119293212891,3.989222288131714,4.020801544189453
1962,5.43547248840332,4.4288716316223145,4.189428329467773,4.906879901885986,3.9963600635528564,0,4.142487049102783,3.9320452213287354,3.842754364013672,4.269841194152832
1963,4.220562934875488,4.322791576385498,4.183780670166016,4.171724319458008,4.354142189025879,0,4.643672943115234,3.9991512298583984,4.154641151428223,4.047654151916504
1964,5.405539035797119,4.128414630889893,4.7630228996276855,4.068744659423828,4.680139541625977,0,4.191765785217285,4.387910842895508,3.7653982639312744,4.459167957305908
1965,4.321366786956787,4.06015682220459,4.684627532958984,3.3005881309509277,4.679625511169434,0,4.020246982574463,4.931927680969238,4.771693706512451,4.7278547286987305
1966,5.182424068450928,4.754704475402832,5.595666408538818,4.042769432067871,5.256040573120117,0,4.769495964050293,4.294989585876465,4.592101573944092,4.992067813873291
1967,5.339235782623291,4.132784843444824,4.245093822479248,3.6621224880218506,3.9615092277526855,0,4.122722625732422,4.690693378448486,4.6600117683410645,4.524936676025391
1968,4.9406609535217285,3.866163730621338,4.737353324890137,3.502570629119873,3.8863792419433594,0,3.766498327255249,3.985255002975464,4.011646747589111,3.9276604652404785
1969,4.7707839012146,4.211521625518799,4.424172401428223,3.505972146987915,4.04531192779541,0,4.1377363204956055,4.252567768096924,4.832945346832275,4.728206157684326
1970,5.220935821533203,3.9464964866638184,4.975552558898926,3.7741305828094482,4.610593795776367,0,4.279536247253418,4.889809608459473,4.657466888427734,4.9185872077941895
1971,3.5762500762939453,3.941685438156128,4.223316669464111,3.399522542953491,4.722662925720215,0,3.967283010482788,4.691162586212158,4.0611653327941895,3.959930419921875
1972,4.504589080810547,4.478666305541992,4.908793926239014,3.6336159706115723,3.887911081314087,0,3.693270444869995,3.9153215885162354,3.8136048316955566,3.9773154258728027
1973,4.300504207611084,4.046407699584961,4.381639003753662,3.15773606300354,4.330142498016357,0,3.718207597732544,3.6449666023254395,3.9613287448883057,3.904179573059082
1974,4.1152729988098145,3.8157105445861816,4.713294506072998,2.8734824657440186,4.6612443923950195,0,3.1020240783691406,3.924755811691284,3.67301869392395,3.821312665939331
1975,3.907754898071289,3.744854688644409,4.4889678955078125,3.5453312397003174,3.995290517807007,0,3.5486133098602295,3.925666570663452,4.114211082458496,4.283334255218506
1976,4.838252544403076,4.078733444213867,4.701061248779297,3.598778247833252,4.192261219024658,0,3.3613767623901367,4.078895568847656,4.261331558227539,4.564597129821777
1977,3.618654489517212,3.659458637237549,3.6792595386505127,2.794264554977417,3.755643129348755,0,3.263204574584961,4.062171459197998,3.7359955310821533,3.5593039989471436
1978,4.209362983703613,4.23328161239624,4.495838165283203,3.139641523361206,3.5901987552642822,0,3.3177621364593506,4.4245195388793945,4.451104164123535,4.109975337982178
1979,5.077363967895508,3.898998975753784,4.129444122314453,3.141092300415039,3.7806942462921143,0,3.5337207317352295,4.25097131729126,4.047538757324219,4.3407182693481445
1980,4.309699535369873,5.199803829193115,4.272091865539551,3.838433027267456,3.975619316101074,0,3.2324159145355225,3.2648468017578125,4.758904933929443,3.8920562267303467
1981,4.706936836242676,3.9104697704315186,4.115976810455322,3.568747043609619,3.8848650455474854,0,3.596342086791992,4.1762800216674805,4.451714992523193,4.775439739227295
1982,5.12723970413208,3.8904738426208496,4.277015686035156,3.2677559852600098,3.929652452468872,0,3.6529953479766846,4.395816802978516,4.307265281677246,5.001734733581543
1983,5.167929649353027,4.139397621154785,4.037003517150879,3.3811638355255127,4.027730464935303,0,3.351884126663208,4.2746124267578125,4.563112258911133,5.135817050933838
1984,6.229198932647705,4.115890979766846,4.926564693450928,3.866976022720337,4.083219528198242,0,3.5046167373657227,4.729005813598633,5.79109001159668,5.045969486236572
1985,3.7578024864196777,3.973869562149048,2.9418365955352783,2.7581002712249756,3.7355806827545166,0,2.6816298961639404,3.574831962585449,3.2495949268341064,3.648975372314453
1986,5.605062961578369,4.499828338623047,4.673829078674316,4.114471912384033,4.2570977210998535,0,3.980208158493042,4.509960174560547,4.624787330627441,4.770768165588379
1987,5.198142051696777,4.498891830444336,4.679699897766113,3.1476383209228516,4.895214080810547,0,4.059613227844238,4.488560199737549,4.546464443206787,4.773248195648193
1988,4.960485458374023,4.118508338928223,3.659747362136841,3.355483293533325,4.245599269866943,0,3.7704756259918213,4.178081512451172,4.201296329498291,4.715822696685791
1989,3.1211392879486084,4.185766696929932,2.594417095184326,2.388850212097168,4.41037130355835,0,5.802073955535889,2.582122564315796,2.5639798641204834,2.4242584705352783
1990,5.926180362701416,4.216395854949951,3.7115137577056885,3.4738898277282715,3.9148597717285156,0,3.4846036434173584,4.078281879425049,4.103627681732178,5.1952738761901855
1991,5.236373424530029,4.12092399597168,4.208225250244141,3.66961669921875,3.899686336517334,0,4.089558124542236,4.479733467102051,5.154281139373779,4.561033725738525
1992,4.582821369171143,4.178279399871826,4.0446696281433105,3.3784372806549072,3.905184745788574,0,4.076094627380371,4.436398506164551,5.437860012054443,4.317994117736816
1993,3.7460005283355713,3.2813830375671387,2.7426207065582275,2.7610585689544678,3.6612348556518555,0,3.365846633911133,3.546447992324829,3.777163028717041,3.1863818168640137
1994,4.845571041107178,3.785173177719116,4.084017276763916,3.4085073471069336,4.047621726989746,0,3.7784721851348877,3.7991127967834473,4.443145275115967,3.9361443519592285
1995,4.218576431274414,4.24874210357666,3.884040355682373,3.331247091293335,4.141098976135254,0,4.158791542053223,4.652288436889648,4.322914123535156,4.202402591705322
1996,4.8743486404418945,4.313488960266113,3.6397910118103027,3.369877338409424,3.892810821533203,0,3.8132128715515137,4.509600639343262,4.819251537322998,4.424108982086182
1997,4.490964412689209,4.723412036895752,4.344695091247559,3.6681454181671143,4.441620349884033,0,4.466883659362793,5.149693012237549,5.202815532684326,4.787332057952881
1998,4.020493984222412,4.232707500457764,3.7643892765045166,3.760322332382202,3.9325692653656006,0,3.6044528484344482,3.8081209659576416,4.3483428955078125,3.8121490478515625
1999,3.5146188735961914,4.533756732940674,3.6741409301757812,3.688157558441162,4.112649917602539,0,2.7075023651123047,3.42484712600708,4.1001482009887695,4.184542655944824
2000,3.1230039596557617,3.9999184608459473,3.4655585289001465,3.2699289321899414,4.082727432250977,0,3.247483015060425,3.477038860321045,3.285606622695923,3.097169876098633
2001,3.7284045219421387,3.9388515949249268,3.5631837844848633,3.626798391342163,3.571577787399292,0,3.5061960220336914,3.956756353378296,4.251658916473389,3.944673776626587
2002,4.087344646453857,4.0744709968566895,3.723414182662964,3.633545398712158,3.970393180847168,0,3.3178672790527344,4.495595455169678,3.8174641132354736,4.470362186431885
2003,3.897242784500122,4.169280529022217,3.857658863067627,3.939627170562744,4.2432379722595215,0,3.803687334060669,4.397894382476807,4.316094875335693,4.864630699157715
2004,5.381711959838867,4.687087535858154,4.553992748260498,3.8353569507598877,4.58561372756958,0,4.262395858764648,4.752524375915527,4.0347442626953125,4.517672538757324
2005,3.3698883056640625,4.572385787963867,4.434084415435791,4.011379241943359,3.9144515991210938,0,3.7685723304748535,4.59263801574707,4.3987812995910645,4.638898849487305
2006,4.344379901885986,4.755801677703857,4.109176158905029,3.785355567932129,3.5684964656829834,0,3.795206069946289,4.2435197830200195,4.3645920753479,4.6449198722839355
2007,3.883681535720825,4.589564323425293,4.2383222579956055,3.517991304397583,5.048755645751953,0,3.955005407333374,4.56027889251709,4.052306652069092,4.532619953155518
2008,4.155581951141357,4.312124252319336,3.611746311187744,3.71553111076355,3.4918487071990967,0,3.7113044261932373,4.269135475158691,3.9982001781463623,4.0937395095825195
2009,3.820695161819458,4.2552313804626465,4.051550388336182,3.5957558155059814,3.834366798400879,0,3.5771067142486572,4.485477924346924,4.965575695037842,4.647184371948242
2010,4.391426086425781,4.072515964508057,3.8004722595214844,3.0573997497558594,3.595306158065796,0,3.5238654613494873,4.080644130706787,4.061363697052002,3.9416017532348633
2011,3.968869686126709,3.622330665588379,3.3644638061523438,3.1244301795959473,3.9023265838623047,0,3.5697271823883057,4.062620162963867,3.5035455226898193,3.4776923656463623
2012,4.889870643615723,4.232672214508057,3.8489601612091064,3.7080676555633545,3.6141927242279053,0,3.322686195373535,4.695639610290527,4.655920028686523,4.775006294250488
2013,4.601992607116699,4.690460205078125,4.279755115509033,3.7022056579589844,3.5349040031433105,0,3.935350179672241,4.474719524383545,4.604323863983154,4.585059642791748
2014,4.325994491577148,4.237301349639893,4.248386383056641,3.4988837242126465,3.788140058517456,0,3.966144561767578,4.364670753479004,4.455599784851074,4.9104204177856445
2015,3.5944790840148926,4.239634990692139,4.7349724769592285,3.3681952953338623,4.064943790435791,-9999,3.5596227645874023,4.714082717895508,3.6529834270477295,4.084184169769287
2016,4.227352142333984,4.774296760559082,4.191629409790039,3.523221015930176,4.147693634033203,0,3.8511757850646973,4.585250377655029,4.632674694061279,5.210000038146973
2017,3.63326096534729,3.796383857727051,3.9503490924835205,3.4241483211517334,3.961030960083008,0,3.162823438644409,4.632998943328857,4.4065022468566895,4.806781768798828
2018,4.425436496734619,4.294761657714844,4.272326469421387,3.338406801223755,3.853856325149536,0,3.8755130767822266,4.9947829246521,4.389679908752441,5.149412631988525
2019,4.114699363708496,4.543797016143799,4.132120609283447,3.795644521713257,3.7952961921691895,0,4.105799198150635,5.282655715942383,4.377069473266602,5.001255512237549
2020,3.3984031677246094,4.611328125,4.029444217681885,3.189943313598633,3.6746878623962402,0,3.8131213188171387,3.9171535968780518,5.125601291656494,4.210700988769531
2021,4.082516193389893,4.111854076385498,4.458946704864502,3.5163471698760986,4.26259183883667,0,3.483243465423584,4.785290718078613,4.033086776733398,4.336574554443359
2022,4.024849891662598,4.437406539916992,4.0979437828063965,3.4394752979278564,4.110109806060791,0,3.300043821334839,4.5116353034973145,4.520127773284912,4.47675895690918
2023,0,3.13132905960083,0,0,0,0,0,2.708042860031128
