year,RAOIARKHA_03_,RAOIARKHA_06_,RAOIARKHA_09_,RAOIARKHA_12_,RAOIARKHA_14_,RAOIARKHA_15_,RAOIARKHA_16_,RAOIARKHA_17_,RAOIARKHA_19_,RAOIARKHA_20_
1881,0.9655871987342834,0.9239547848701477,0.5794295072555542,0.9618531465530396,0.9913249015808105,0.9907307028770447,0.9900712966918945,0.9508916139602661,0.5494083166122437,0.9905393123626709
1882,0.9765563011169434,0.7632976174354553,0.44473952054977417,0.9906288981437683,0.9907563924789429,0.9754272699356079,0.9899687170982361,0.9562044739723206,0.833304762840271,0.9901722073554993
1883,0.836784303188324,0.6701948642730713,0.3270028233528137,0.7897989153862,0.9904720187187195,0.7585904598236084,0.977364182472229,0.9559088945388794,0.6699363589286804,0.9877485036849976
1884,0.7490404844284058,0.9038705229759216,0.4398120045661926,0.5336745381355286,1.6023917198181152,0.9886476993560791,0.9657573103904724,0.9651015996932983,0.8830533623695374,0.990251362323761
1885,0.917624831199646,0.9086156487464905,0.31573519110679626,0,1.2593252658843994,0.929225504398346,0.9684965014457703,0.9631001949310303,0.9389967322349548,0.991655170917511
1886,0.6466069221496582,0.7679915428161621,0.29537326097488403,0,0.9909569621086121,0.7931653261184692,0.9837788343429565,0.9577609896659851,0.96449875831604,0.9866474866867065
1887,0.5666488409042358,0.5604451894760132,0.30074378848075867,0,0.9903100728988647,0.8021600246429443,0.9659646153450012,0.9413554668426514,0.9157916903495789,0.9885581135749817
1888,0.6259440779685974,0.7608187198638916,0.7676458358764648,0,0.9904051423072815,0.9062731862068176,0.9529590010643005,0.8980177044868469,0.8530347943305969,0.979941725730896
1889,0.984420895576477,0.9670958518981934,0,0,0.971684992313385,0.9905414581298828,0.9376199245452881,0.837740421295166,0.754527747631073,0.9899047613143921
1890,0.6120243668556213,0.5718298554420471,0,0,0.9594342708587646,0.9903421998023987,0.9649007320404053,0.75494384765625,0.7286742329597473,0.9904335737228394
1891,0.4782662093639374,0.6123812198638916,0,0,0.9450767040252686,0.9907515645027161,0.9658897519111633,0.9241352677345276,0.3899577856063843,0.9872956871986389
1892,0.6039981842041016,0.7444635033607483,0,0,0.965092122554779,0.9905586242675781,0.9907065033912659,0.9731659889221191,0.005372768267989159,0.9907596707344055
1893,0.480121374130249,0.7511085271835327,0,0,0.8120915293693542,0.9904465079307556,0.9663038849830627,0.870239794254303,0.0056199971586465836,0.9910417199134827
1894,0.5988619327545166,0.6928076148033142,0,0,0.8133153915405273,0.9899857044219971,0.9343644380569458,0.920320987701416,0.31257665157318115,0.9836975932121277
1895,0.48757821321487427,0.9032392501831055,0,0,0.9623786807060242,0.9923227429389954,0.8016682267189026,0.9261894226074219,0.9871386289596558,0.9669013023376465
1896,0.4646199345588684,0.8415842056274414,0,0,0.8557969927787781,0.9903110265731812,0.8351525068283081,0.959260880947113,0.5648705363273621,0.6827208399772644
1897,0.547056257724762,0.7179407477378845,0,0,0.7944790124893188,0.990818440914154,0.744493305683136,0.9262625575065613,0.539627730846405,0.8144546151161194
1898,0.5038383603096008,0.8809184432029724,0,0,0.9423692226409912,0.9906420111656189,0.9409298300743103,0.9438574910163879,0.8459972739219666,0.9874219298362732
1899,0.9911788105964661,0.6901525855064392,0,0,0.9896893501281738,0.9889533519744873,0.7782725691795349,0.8723649382591248,0.8431328535079956,0.990319013595581
1900,0.9786678552627563,0.9474773406982422,0,0,0.9903166890144348,0.9913662075996399,0.9740598201751709,0.9376477003097534,0.891860842704773,0.9758011102676392
1901,0.46783751249313354,0.7114286422729492,0,0,0.9910544157028198,0.9902322888374329,0.8698902130126953,0.8932931423187256,0.9431392550468445,0.7199466228485107
1902,0.4662395417690277,0.5291297435760498,0,0,0.989809513092041,0.9161365628242493,0.9903281927108765,0.9247915744781494,0.9421327114105225,0.9329021573066711
1903,0.7560129761695862,0.6415543556213379,0,0,0.9901600480079651,0.934225857257843,0.990498423576355,0.9292349815368652,0.9403685331344604,0.9812207818031311
1904,0.9785020351409912,0.8832381367683411,0,0,0.9899426102638245,0.9575647115707397,0.8923456072807312,0.9657106995582581,0.6550758481025696,0.9910107254981995
1905,0.9904738664627075,0.9897323846817017,0,0.4478687345981598,0.991141676902771,0.9671698212623596,0.9885126948356628,0.9714224338531494,0.7973469495773315,0.9902380108833313
1906,0.9857642650604248,0.857699453830719,0,0.7464129328727722,0.9901883602142334,0.9823550581932068,0.9902030825614929,0.9905950427055359,0.9381392598152161,0.9838660359382629
1907,0.874141275882721,0.719668447971344,0,0.7082691788673401,0.9904912114143372,0.9829768538475037,0.9911402463912964,0.9546279311180115,0.9394177198410034,0.8650452494621277
1908,0.905686616897583,0.8358790278434753,0,0.8077875375747681,0.8343660831451416,0.9451848864555359,0.6666525602340698,0.9036571979522705,0.652092456817627,0.735205888748169
1909,0.8283074498176575,0.9712977409362793,0,0.9256874918937683,0.9681547284126282,0.8821876049041748,0.8793753981590271,0.9695370197296143,0.9410448670387268,0.7546298503875732
1910,0.9907293915748596,0.8542819619178772,0,0.987788200378418,0.9906287789344788,0.9757674336433411,0.9901005625724792,0.9909272193908691,0.9430554509162903,0.9674761295318604
1911,0.9908770322799683,0.7815395593643188,0,0.9681562185287476,0.9906089305877686,0.9543665051460266,0.9899290204048157,0.639462947845459,0.9471986889839172,0.8764934539794922
1912,0.9903133511543274,0.9161103963851929,0,0.990538477897644,0.9791560173034668,0.9778335094451904,0.9911153316497803,0.9110157489776611,0.9527162909507751,0.9570455551147461
1913,0.9907253384590149,0.8041015267372131,0,0.9642094373703003,0.9582245945930481,0.9830582141876221,0.9909733533859253,0.9900598526000977,0.9471970200538635,0.8543383479118347
1914,0.8595818877220154,0.8376249074935913,0,0.9560253024101257,0.959321916103363,0.9903596639633179,0.6686835289001465,0.9642269611358643,0.5541970729827881,0.9233226776123047
1915,0.9886531829833984,0.9749415516853333,0,0.9766757488250732,0.6043890714645386,0.9908588528633118,0.6398066282272339,0.9905213117599487,0.6394520401954651,0.8089524507522583
1916,0.9902931451797485,0.990764856338501,0,0.9597984552383423,0.6296788454055786,0.9905120730400085,0.5778361558914185,0.9906261563301086,0.7141991853713989,0.8557530641555786
1917,0.9846934080123901,0.9900636076927185,0,0.9899852871894836,0.7956156134605408,0.9902923703193665,0.6463597416877747,0.9903894066810608,0.473176509141922,0.9684833884239197
1918,0.8741650581359863,0.9907077550888062,0,0.9905685782432556,0.8852571249008179,0.9896535277366638,0.8568720817565918,0.9902811050415039,0.7582905292510986,0.9446830153465271
1919,0.9910485148429871,0.9908887147903442,0,0.9903724193572998,0.8421576023101807,0.9702330827713013,0.7062628269195557,0.9901946187019348,0.6107869148254395,0.8710343241691589
1920,0.9905422925949097,0.9904736876487732,0,0.9904747605323792,0.8734182715415955,0.9563766717910767,0.6375887989997864,0.9907964468002319,0.615222156047821,0.8416047096252441
1921,0.9902133345603943,0.9903134703636169,0,0.9570024013519287,0.9178939461708069,0.9903275966644287,0.4632784128189087,0.9904912114143372,0.9569761157035828,0.9406952857971191
1922,0.8777100443840027,0.9904001355171204,0,0.9741535186767578,0.8773844838142395,0.9906349182128906,0.46436360478401184,0.9479485750198364,0.5745845437049866,0.8841001987457275
1923,0.990513265132904,0.9906342625617981,0,0.9903397560119629,0.9307880997657776,0.9879156947135925,0.6808592081069946,0.9847681522369385,0.8831653594970703,0.7579239010810852
1924,0.9905882477760315,0.9905291795730591,0,0.9740071892738342,0.8864101767539978,0.8840640783309937,0.48522084951400757,0.9829568862915039,0.6113077402114868,0.8631261587142944
1925,0.9907281398773193,0.9891306161880493,0,0.9904115796089172,0.9858953356742859,0.9785892963409424,0.478830486536026,0.9904749393463135,0.9807577133178711,0.9683461785316467
1926,0.9903213977813721,0.9098249077796936,0,0.9848451614379883,0.8565936088562012,0.9174045324325562,0.39324042201042175,0.9878733158111572,0.9904862642288208,0.7856433987617493
1927,0.9906151294708252,0.9859074354171753,0,0.9907621145248413,0.9845206141471863,0.9837754964828491,0.6919231414794922,0.9812840819358826,0.9908008575439453,0.9708836078643799
1928,0.8944509625434875,0.8647624254226685,0,0.9244488477706909,0.8941306471824646,0.9390328526496887,0.6461612582206726,0.9833235740661621,0.9908204078674316,0.8912248611450195
1929,0.964128851890564,0.9911904335021973,0,0.8627745509147644,0.857843279838562,0.8736162185668945,0.6388666033744812,0.9909117221832275,0.9901716709136963,0.8475772738456726
1930,0.866805374622345,0.9859203696250916,0,0.9075377583503723,0.9008078575134277,0.9535557627677917,0.7053257822990417,0.9905914664268494,0.9905833005905151,0.9453991651535034
1931,0.5503626465797424,0.9677526950836182,0,0.9771209955215454,0.9626685380935669,0.8927761912345886,0.9737822413444519,0.9401518702507019,0.9897985458374023,0.9907129406929016
1932,0.0012805385049432516,0.9889004230499268,0,0.9689367413520813,0.8754560351371765,0.002433822490274906,0.7450147271156311,0.9735610485076904,0.9908506870269775,0.9433602690696716
1933,0.001274957088753581,0.964970052242279,0,0.9907288551330566,0.9868541955947876,0.0005053505883552134,0.9812393188476562,0.987799346446991,0.9906819462776184,0.5911526679992676
1934,0.0013344200560823083,0.9905247092247009,0,0.9582436084747314,0.9707120656967163,0.0007220868719741702,0.9909788966178894,0.9904794692993164,0.9910537600517273,0.9459563493728638
1935,0.0013681758427992463,0.990424394607544,0,0.9613823294639587,0.9214684367179871,0.004026365466415882,0.990342915058136,0.990504264831543,0.8122047185897827,0.6683109998703003
1936,0.0014185633044689894,0.9848781824111938,0,0.9823750257492065,0.9898397326469421,0.2991364896297455,0.9737337827682495,0.9904497861862183,0.8606861233711243,0.7294405102729797
1937,0.007183350156992674,0.985948383808136,0,0.9905224442481995,0.9131905436515808,0.9903050065040588,0.9634814858436584,0.9905364513397217,0.8575388789176941,0.8243589401245117
1938,0.955151379108429,0.9904918074607849,0,0.9895075559616089,0.9264703392982483,0.990942120552063,0.961726725101471,0.9905475378036499,0.9142751693725586,0.8883683085441589
1939,0.9906594157218933,0.9589554667472839,0,0.9847116470336914,0.9508165121078491,0.9096915125846863,0.9405110478401184,0.990469753742218,0.9904018640518188,0.7471609711647034
1940,0.985919177532196,0.9903353452682495,0,0.9645199179649353,0.9871865510940552,0.984195351600647,0.9587266445159912,0.990425705909729,0.9630613327026367,0.8058640360832214
1941,0.7602106332778931,0.9496204257011414,0.4155443012714386,0.9673495888710022,0.734705924987793,0.9009174108505249,0.986337423324585,0.5625786185264587,0.4493486285209656,0.9671573638916016
1942,0.9879660606384277,0.8841643333435059,0.6858389973640442,0.9827958941459656,0.7810577154159546,0.9808562994003296,0.9755690097808838,0.9906917810440063,0.9159891605377197,0.9878215789794922
1943,0.8677808046340942,0.8763331174850464,0.7013354897499084,0.9681939482688904,0.8794584274291992,0.7027787566184998,0.9840393662452698,0.9906729459762573,0.9905627965927124,0.9904559850692749
1944,0.9173916578292847,0.9797731637954712,0.7456117868423462,0.9669078588485718,0.9871443510055542,0.8711124062538147,0.9906025528907776,0.9757933020591736,0.7441629767417908,0.9911567568778992
1945,0.9908621907234192,0.8749361038208008,0.6552342176437378,0.9540697336196899,0.7280212044715881,0.7902664542198181,0.990749716758728,0.9858831167221069,0.9905129075050354,0.9801427125930786
1946,0.8461031913757324,0.9857333898544312,0.6677523851394653,0.9897018671035767,0.9420906901359558,0.9055375456809998,0.9904367327690125,0.990611732006073,0.9906817674636841,0.9840548038482666
1947,0.9897512793540955,0.9753707051277161,0.9851794242858887,0.9906951189041138,0.947376549243927,0.9591284394264221,0.9903682470321655,0.991098940372467,0.9830676317214966,0.9908847212791443
1948,0.809960663318634,0.9465407729148865,0.6919406652450562,0.9784057140350342,0.9646557569503784,0.8509145379066467,0.9796536564826965,0.9905743598937988,0.6130824685096741,0.9038646817207336
1949,0.9513162970542908,0.9723131656646729,0.8070678114891052,0.9612435102462769,0.9734228253364563,0.9722705483436584,0.9721455574035645,0.9906802773475647,0.8364772200584412,0.9895315170288086
1950,0.7848231196403503,0.94085693359375,0.7939890027046204,0.9908154010772705,0.9696707129478455,0.7338120937347412,0.961257815361023,0.9904270172119141,0.9610531330108643,0.9910584092140198
1951,0.9403664469718933,0.9606077671051025,0.8416814208030701,0.9870525598526001,0.8987702131271362,0.85950767993927,0.9911332130432129,0.9901857376098633,0.9698124527931213,0.9901087284088135
1952,0.9260799884796143,0.8609815239906311,0.8536553382873535,0.9870649576187134,0.9610127210617065,0.9805100560188293,0.990426778793335,0.9906683564186096,0.972888708114624,0.9909852147102356
1953,0.7291033864021301,0.9171445369720459,0.9133239984512329,0.987025797367096,0.8075861930847168,0.759113609790802,0.9903388023376465,0.9373030662536621,0.7348942756652832,0.9906188249588013
1954,0.7416837811470032,0.9390491843223572,0.9383233189582825,0.9910749197006226,0.8728569746017456,0.990700900554657,0.9892188310623169,0.9433198571205139,0.9909687638282776,0.9913390874862671
1955,0.5210322141647339,0.9835634231567383,0.903990626335144,0.9903691411018372,0.7725213766098022,0,0.9797053337097168,0.9510728120803833,0.9909008145332336,0.9626797437667847
1956,0.9155276417732239,0.9075879454612732,0.8338648080825806,0.938302218914032,0.9350792765617371,0,0.9048762321472168,0.9352856874465942,0.8799117803573608,0.9907535314559937
1957,0.8554311990737915,0.9865738153457642,0.5786637663841248,0.9844163060188293,0.9481850266456604,0,0.8557343482971191,0.9764231443405151,0.9908461570739746,0.9902490973472595
1958,0.896797776222229,0.9895021915435791,0.8364064693450928,0.9908964037895203,0.98991459608078,0,0.9841392636299133,0.9720791578292847,0.8671229481697083,0.9901952147483826
1959,0.8548119068145752,0.9903606176376343,0.922343373298645,0.939624547958374,0.7160387635231018,0,0.9863637685775757,0.9711951017379761,0.7014598250389099,0.9652207493782043
1960,0.6712626814842224,0.9904293417930603,0.9236032366752625,0.9751678705215454,0.7922416925430298,0,0.9704567193984985,0.9889678359031677,0.6540601253509521,0.9782001972198486
1961,0.7730478048324585,0.9908112287521362,0.9912416934967041,0.9501524567604065,0.9902455806732178,0,0.9566315412521362,0.9903762936592102,0.7607457041740417,0.9902002215385437
1962,0.723736047744751,0.9903079867362976,0.9889392256736755,0.8466377258300781,0.991121232509613,0,0.9424363374710083,0.9860033392906189,0.6635634899139404,0.9908934235572815
1963,0.987677812576294,0.99045729637146,0.991972804069519,0.9637833833694458,0.9896670579910278,0,0.9517656564712524,0.975042462348938,0.26292484998703003,0.9891201853752136
1964,0.7087849974632263,0.9766477346420288,0.990572988986969,0.911757230758667,0.9765462279319763,0,0.9071548581123352,0.9806814789772034,0.9906291961669922,0.9909880757331848
1965,0.9908367395401001,0.9749965071678162,0.990346372127533,0.9899166226387024,0.9818586111068726,0,0.9607787132263184,0.9487062096595764,0.9757564663887024,0.9138047099113464
1966,0.986607551574707,0.9900588989257812,0.9900147914886475,0.9797035455703735,0.9113443493843079,0,0.990615963935852,0.9650670289993286,0.9898744225502014,0.9649873971939087
1967,0.8770582675933838,0.9905363321304321,0.9906009435653687,0.8960422277450562,0.9216535687446594,0,0.991050124168396,0.9658933281898499,0.931900680065155,0.9903891682624817
1968,0.9909681081771851,0.9901345372200012,0.9902865886688232,0.9493134021759033,0.9869568347930908,0,0.9902248978614807,0.9789135456085205,0.99104905128479,0.9903354048728943
1969,0.9906100630760193,0.9896954894065857,0.9907516837120056,0.9625535607337952,0.6812885999679565,0,0.9899936318397522,0.9873757362365723,0.9649184346199036,0.9905688762664795
1970,0.9909518361091614,0.9728755354881287,0.9911352396011353,0.9298654198646545,0.9230714440345764,0,0.9913972020149231,0.9904534220695496,0.9904468059539795,0.9905625581741333
1971,0.9818423390388489,0.9415791630744934,0.9923033118247986,0.9773633480072021,0.9653981328010559,0,0.9896093606948853,0.9895557165145874,0.9905670285224915,0.9896544814109802
1972,0.6203446388244629,0.9341654777526855,0.9898145794868469,2.7735342979431152,0.8628540635108948,0,0.9901264309883118,0.9902456998825073,0.9902042150497437,0.9900829792022705
1973,0.9918021559715271,0.9943854808807373,0.9903075695037842,0.9893720149993896,0.9806732535362244,0,0.9920704960823059,0.9462190866470337,0.9907694458961487,0.9906777739524841
1974,0.9897955656051636,0.9635592103004456,0.9895137548446655,0.9912275075912476,1.3774741888046265,0,3.335195541381836,0.9416075348854065,0.9935339689254761,0.9880124926567078
1975,0.991475522518158,0.9899413585662842,0.9875107407569885,0.9898021221160889,0.988365113735199,0,0.9871096014976501,0.9775137901306152,0.9894742369651794,0.9913098216056824
1976,0.9908379912376404,0.9914438128471375,0.6571326851844788,0.9918807148933411,0.8786808848381042,0,0.9934178590774536,0.9248122572898865,0.9911928772926331,0.9904138445854187
1977,0.9899716973304749,0.988528847694397,0.9901810884475708,0.9908579587936401,0.8876997232437134,0,0.988980770111084,0.9245845079421997,0.9909836053848267,0.9905871748924255
1978,0.9861712455749512,0.9769130349159241,0.9916083812713623,0.9409315586090088,0.9338146448135376,0,0.9910123348236084,0.9271873235702515,0.9919880032539368,0.9671032428741455
1979,0.6244809627532959,0.9271219968795776,0.9909345507621765,0.9351679086685181,0.954059898853302,0,0.9907644391059875,0.8863142132759094,0.9907404780387878,0.9683079123497009
1980,0.9901518225669861,75.53565979003906,0.9898313879966736,0.9426048994064331,0.9735616445541382,0,37.347259521484375,0.9354423880577087,0.986583948135376,0.990230143070221
1981,0.9901986122131348,0.9805201292037964,0.9899784326553345,0.9186862707138062,0.9698433876037598,0,0.9909193515777588,0.7840189933776855,0.918067455291748,0.9905187487602234
1982,0.99050372838974,0.9890662431716919,0.9911700487136841,0.9879948496818542,0.9753503799438477,0,0.9900957345962524,0.9377567768096924,0.9903596043586731,0.9902629852294922
1983,0.9899928569793701,0.9779025912284851,0.989986002445221,0.9910928010940552,0.9888023138046265,0,0.9923766851425171,0.9106168746948242,0.9540055990219116,0.9906121492385864
1984,0.8058021068572998,0.9700636863708496,0.990262508392334,0.9688515067100525,0.9911647439002991,0,0.9904559254646301,0.8995574712753296,0.6795628070831299,0.9900220036506653
1985,0.9875563979148865,0.9189907908439636,0.9906694293022156,0.9214130640029907,0.9908201098442078,0,0.988867998123169,0.9542776942253113,0.7700709700584412,0.9898977279663086
1986,0.6373491883277893,0.9428486227989197,0.9910614490509033,0.9348001480102539,0.9903875589370728,0,0.9905300140380859,0.9029145240783691,0.7619016170501709,0.9907078742980957
1987,0.9896194338798523,0.9807964563369751,0.9903118014335632,0.9626731872558594,0.9911333918571472,0,0.9924929141998291,0.9645457863807678,0.9893763661384583,0.9906065464019775
1988,0.9902566075325012,0.9576236009597778,0.9903349876403809,0.9902552366256714,0.9900761842727661,0,0.990247905254364,0.920627772808075,0.9900608062744141,0.9909342527389526
1989,0.9911803603172302,0.9907499551773071,0.9883362650871277,0.9881727695465088,10.037837982177734,0,36.95292282104492,0.987460732460022,0.9918521642684937,0.9906132221221924
1990,0.9916746020317078,0.9902501702308655,0.9904313683509827,0.9907433986663818,0.9880226254463196,0,0.9905411601066589,0.8539804816246033,0.982692301273346,0.9814753532409668
1991,0.9904536008834839,0.9903863668441772,0.9909282326698303,0.9107560515403748,0.8511388897895813,0,0.9908812046051025,0.8259338140487671,0.8474326133728027,0.9467750787734985
1992,0.9891319870948792,0.9911930561065674,0.9895704388618469,0.9479218125343323,0.9901307225227356,0,0.9905356168746948,0.936729371547699,0.7606838941574097,0.9894506931304932
1993,0.94807368516922,0.9915932416915894,0.9910638332366943,0.9909133315086365,0.9874471426010132,0,0.9908732175827026,0.8684563636779785,0.9003026485443115,0.9901375770568848
1994,0.7383019924163818,0.9759617447853088,0.9900120496749878,0.9795326590538025,0.9580897092819214,0,0.9906719326972961,0.9041520953178406,0.5533308386802673,0.9661235213279724
1995,0.9831458330154419,0.972389817237854,0.9896953701972961,0.9680032730102539,0.9895203113555908,0,0.9919646978378296,0.8899564743041992,0.9729697108268738,0.9912724494934082
1996,0.7900207042694092,0.967268705368042,0.9905696511268616,0.9898164868354797,0.9756851196289062,0,0.9900874495506287,0.9324443936347961,0.767726719379425,0.9904080629348755
1997,0.9844411611557007,0.9803564548492432,0.9906212091445923,0.9905503988265991,0.9578518271446228,0,0.9894310235977173,0.9905681014060974,0.9655101299285889,0.9907808899879456
1998,0.9896196126937866,0.9904959797859192,0.9907935857772827,0.9753825068473816,0.9596648216247559,0,0.9898063540458679,0.8181509971618652,0.6739815473556519,0.9835376739501953
1999,0.9905428290367126,0.9908503293991089,0.9893827438354492,0.9309304356575012,0.94666987657547,0,22.810291290283203,0.9543108344078064,0.9859946370124817,0.9822018146514893
2000,0.9883248209953308,0.9896205067634583,0.9899019598960876,0.9623651504516602,0.9612603187561035,0,0.9889618754386902,0.9573417901992798,0.8856106400489807,0.9911488890647888
2001,0.8981643915176392,0.951262891292572,0.94267338514328,0.9854819178581238,0.9815155863761902,0,0.9272378087043762,0.854993462562561,0.7003782987594604,0.9844162464141846
2002,0.8955488801002502,0.9198085069656372,0.9578625559806824,0.9923377633094788,0.9904699325561523,0,0.991864025592804,0.9460498094558716,0.8184180855751038,0.9900941848754883
2003,0.9516890645027161,0.9906761646270752,0.9365738034248352,0.9897159337997437,0.990983247756958,0,0.9917487502098083,0.9891411066055298,0.988699734210968,0.9903078079223633
2004,0.9270606637001038,0.9905103445053101,0.9555581212043762,0.9897420406341553,0.9904833436012268,0,0.9902079701423645,0.875314474105835,0.8763694763183594,0.9751743078231812
2005,0.9910598397254944,0.9898203611373901,0.9841516017913818,0.9898274540901184,0.9915417432785034,0,0.9903451800346375,0.9903495907783508,0.9667160511016846,0.9885220527648926
2006,0.9594787955284119,0.9894843101501465,0.9323946833610535,0.990510106086731,0.9910194277763367,0,0.9923027157783508,0.9905158281326294,0.9448728561401367,0.9776595830917358
2007,0.9538926482200623,0.9910871386528015,0.9551289081573486,0.9911150336265564,0.9909605979919434,0,0.9901783466339111,0.990577757358551,0.9698853492736816,0.9905344843864441
2008,0.9543665647506714,0.9909271001815796,0.9894328713417053,0.9906034469604492,0.9891039133071899,0,0.9887577891349792,0.8672345876693726,0.9514321684837341,0.9900348782539368
2009,0.9027402400970459,0.9907373189926147,0.956383466720581,0.9897029995918274,0.9906580448150635,0,0.9910642504692078,0.7583029270172119,0.9399452805519104,0.9901667833328247
2010,0.9844571948051453,0.9896820783615112,0.9829093217849731,0.9905504584312439,0.9902213215827942,0,0.9908372759819031,0.9856693744659424,0.9632424712181091,0.990837812423706
2011,0.9909943342208862,0.9667692184448242,0.9471044540405273,0.9754712581634521,0.9728375673294067,0,26.0260009765625,0.8781649470329285,0.8570204973220825,0.9592326879501343
2012,0.9193823337554932,0.9602689743041992,0.8569270372390747,0.9198672771453857,0.8413915038108826,0,0.9477663040161133,0.7622752785682678,0.9091172814369202,0.9646205306053162
2013,0.9267573356628418,0.9897998571395874,0.9276207685470581,0.9843384027481079,0.9021866321563721,0,0.9670549631118774,0.9868828058242798,0.8894891142845154,0.9902883172035217
2014,0.9596340656280518,0.9756601452827454,0.9050139784812927,0.9892750382423401,0.937079131603241,0,0.9872707724571228,0.9316441416740417,0.964459240436554,0.9904075264930725
2015,0.9900819063186646,0.9904073476791382,0.5453407168388367,0.9916175603866577,0.9895562529563904,-9999,0.9954109191894531,0.8934926986694336,0.9910100102424622,0.9910411834716797
2016,0.9901365041732788,0.991389274597168,0.9279131293296814,0.9911081790924072,0.9812551140785217,0,0.9900783896446228,0.9368606805801392,0.9908206462860107,0.9901936650276184
2017,0.9900500178337097,0.990699052810669,0.914086103439331,0.9898069500923157,0.9627861976623535,0,1.059310793876648,0.9234209656715393,0.985566258430481,0.9896195530891418
2018,0.990327000617981,0.971765398979187,0.8787183165550232,0.9822408556938171,0.8180855512619019,0,0.9308644533157349,0.928942859172821,0.7877663969993591,0.8688778877258301
2019,0.9909708499908447,0.9900880455970764,0.7349867820739746,0.9605227112770081,0.960252583026886,0,0.9076847434043884,0.849044144153595,0.9110565185546875,0.8787961602210999
2020,0.9903208017349243,0.9908483624458313,0.9630986452102661,0.9580633044242859,0.9758120775222778,0,1.0596206188201904,0.9348532557487488,0.981266438961029,0.961133599281311
2021,0.9908576011657715,0.9879953861236572,0.9558416604995728,0.9373050928115845,0.9499027729034424,0,0.9873864054679871,0.880133867263794,0.8250029683113098,0.9331052303314209
2022,0.9908733367919922,0.7920077443122864,0.9405207633972168,0.8852584362030029,0.7527552843093872,0,0.7485944628715515,0.9237834811210632,0.989721417427063,0.9831655621528625
2023,0,0.6021255850791931,0,0,0,0,0,0.9173444509506226
