year,MaxLAKHA_03_,MaxLAKHA_06_,MaxLAKHA_09_,MaxLAKHA_12_,MaxLAKHA_14_,MaxLAKHA_15_,MaxLAKHA_16_,MaxLAKHA_17_,MaxLAKHA_19_,MaxLAKHA_20_
1895,2220.281494140625,2229.085205078125,0,0,1432.582763671875,1419.8240966796875,1630.4603271484375,2274.75244140625,1543.57373046875,1622.0333251953125
1896,2229.49951171875,1783.54248046875,0,0,2373.018310546875,2139.236083984375,1998.279296875,2474.73095703125,2109.573486328125,1819.0211181640625
1897,1931.497314453125,1850.4630126953125,0,0,2263.27783203125,2342.478759765625,1659.0814208984375,2448.270751953125,1712.710205078125,1280.2047119140625
1898,2073.83837890625,1875.6954345703125,0,0,1022.317626953125,2276.445068359375,2496.203369140625,2477.441650390625,1682.163818359375,1471.9998779296875
1899,2202.29736328125,1487.5845947265625,0,0,1195.38037109375,2404.830322265625,2298.880126953125,2293.36376953125,2171.155517578125,1224.4530029296875
1900,2419.181640625,1845.2481689453125,0,0,1367.547119140625,2013.6097412109375,1687.4879150390625,1419.0703125,1162.5037841796875,1579.23193359375
1901,2277.142333984375,2099.439453125,0,0,1297.5498046875,2483.786865234375,2238.47119140625,2458.579833984375,1565.275390625,1636.4093017578125
1902,2467.340576171875,1811.2486572265625,0,0,1309.049072265625,2270.01708984375,2205.14990234375,2432.157470703125,1374.2232666015625,2413.3974609375
1903,1479.1917724609375,1684.9102783203125,0,0,1406.7083740234375,2082.37109375,2015.7440185546875,2175.079833984375,1612.16748046875,1474.1224365234375
1904,2015.05029296875,1542.8583984375,0,0,1037.2291259765625,2435.798095703125,2309.17041015625,2329.654296875,1545.5506591796875,1794.2386474609375
1905,2107.877197265625,1764.1396484375,0,1020.08984375,1262.4124755859375,1370.2611083984375,2392.23779296875,2361.272216796875,1340.96484375,1203.23046875
1906,1289.830078125,1799.808837890625,0,1935.5474853515625,1496.97119140625,2253.14306640625,2456.434326171875,2110.140625,1622.4732666015625,1381.2584228515625
1907,2319.394287109375,2028.4722900390625,0,1577.7388916015625,1421.90087890625,2423.256103515625,2497.611083984375,2372.65625,2142.332763671875,1610.648193359375
1908,1754.7130126953125,1498.3057861328125,0,1867.9632568359375,1742.0003662109375,2462.085205078125,2013.6361083984375,2334.738037109375,2201.431640625,1791.5635986328125
1909,2406.321533203125,1594.974853515625,0,1868.4739990234375,2178.24462890625,1995.8529052734375,2055.05615234375,2243.1953125,1550.7681884765625,2417.281494140625
1910,1382.489013671875,1908.3148193359375,0,1087.16162109375,1979.4210205078125,2365.940673828125,2211.25830078125,2369.28076171875,1432.24462890625,1913.40771484375
1911,1964.20751953125,2093.5302734375,0,2284.1357421875,1817.857177734375,2096.56103515625,2448.518798828125,1487.4478759765625,1376.3931884765625,1351.6143798828125
1912,1539.4276123046875,1739.327392578125,0,1048.802734375,1230.7432861328125,2186.6220703125,1802.85595703125,1570.810546875,1152.774169921875,1640.611572265625
1913,1143.1678466796875,2260.6240234375,0,1611.717041015625,1580.7918701171875,2138.65478515625,2204.694091796875,1523.1082763671875,1792.133056640625,1566.056396484375
1914,2222.6689453125,1806.6849365234375,0,2098.739990234375,1888.47607421875,2407.171142578125,2491.859130859375,1611.7501220703125,1629.9764404296875,1565.3946533203125
1915,2386.31640625,2272.652587890625,0,1998.26904296875,2018.0894775390625,2290.9736328125,2439.93408203125,1589.4937744140625,1635.10205078125,1641.845703125
1916,1570.119384765625,1926.5643310546875,0,1328.0462646484375,2352.293701171875,2045.778076171875,2300.20703125,1777.3514404296875,1558.0126953125,1871.6783447265625
1917,1582.486328125,1710.2327880859375,0,1671.864013671875,2322.843017578125,2274.763671875,2496.467041015625,1592.7230224609375,1674.1558837890625,1888.3087158203125
1918,1457.29248046875,1954.245849609375,0,2162.08203125,2331.8203125,2359.070556640625,2307.273681640625,1432.3927001953125,1798.447021484375,1821.1468505859375
1919,2373.19189453125,2107.69384765625,0,2323.713623046875,2454.663818359375,2418.67919921875,2459.415771484375,1919.712890625,1709.06005859375,1459.5926513671875
1920,1936.0582275390625,1789.618408203125,0,1991.891357421875,2479.54052734375,2463.89501953125,2035.964599609375,1904.9696044921875,1719.6622314453125,2002.4228515625
1921,2487.9619140625,1883.565673828125,0,1454.3553466796875,2240.09521484375,2098.657470703125,1675.1390380859375,1394.6385498046875,1914.4556884765625,2131.508544921875
1922,1923.694580078125,1576.29345703125,0,1407.8275146484375,2350.786376953125,2058.4482421875,2211.96728515625,1437.47119140625,1680.4520263671875,1287.1448974609375
1923,1512.1817626953125,2127.58935546875,0,1653.334716796875,2457.7294921875,1790.078857421875,2198.208984375,1711.8336181640625,1782.7392578125,1687.4891357421875
1924,1972.6368408203125,1796.61328125,0,1199.6397705078125,2154.405029296875,2416.551025390625,1848.330322265625,1690.163818359375,1663.9908447265625,1988.7320556640625
1925,1313.3624267578125,1713.84765625,0,1901.1356201171875,2344.02099609375,2097.994873046875,1844.9029541015625,1718.3990478515625,1885.2213134765625,1351.7706298828125
1926,2379.313232421875,1999.5777587890625,0,2057.742431640625,2339.278076171875,2353.451171875,1917.3603515625,1759.427001953125,1841.4261474609375,1808.5628662109375
1927,2302.4150390625,1803.17333984375,0,1893.5994873046875,2162.46875,1837.059326171875,1627.275146484375,2212.9853515625,1887.0302734375,2040.236572265625
1928,1894.3492431640625,1749.9166259765625,0,2417.828369140625,2428.3125,2256.1953125,2102.085205078125,1584.218994140625,1986.6729736328125,1471.54443359375
1929,2339.432373046875,2154.19287109375,0,2374.690673828125,2285.303955078125,2221.380126953125,1889.7003173828125,1422.41064453125,2190.34423828125,1861.3782958984375
1930,2355.16845703125,1820.6646728515625,0,2497.781494140625,2351.105712890625,2440.391357421875,1912.4239501953125,1784.5982666015625,1909.2525634765625,2094.709228515625
1931,1404.56494140625,1964.435791015625,0,1218.6744384765625,2099.2578125,2321.148193359375,1571.8353271484375,1591.2520751953125,1725.945068359375,1077.475341796875
1932,0,1604.6605224609375,0,2061.44482421875,2229.953125,616.97705078125,1732.1080322265625,1478.9244384765625,1979.6722412109375,2219.881103515625
1933,0,1712.763671875,0,1816.7491455078125,2323.88671875,0,1779.8187255859375,1859.1602783203125,2287.28125,1628.894775390625
1934,0,1898.9566650390625,0,2120.962646484375,2398.734130859375,0,1679.855712890625,1833.300537109375,1946.6881103515625,1451.8843994140625
1935,0,2080.24462890625,0,2201.48828125,2027.7154541015625,0,1896.3135986328125,1700.3272705078125,2095.406494140625,1827.470703125
1936,0,1717.86083984375,0,2198.611083984375,2214.46923828125,2276.18359375,1485.8875732421875,1679.02294921875,1872.7159423828125,1794.08203125
1937,325.150390625,2040.521484375,0,2215.35107421875,1819.656005859375,2061.86376953125,1829.0106201171875,1915.30908203125,1757.0660400390625,1883.71337890625
1938,1623.4720458984375,1604.6976318359375,0,1626.6036376953125,1941.70263671875,2428.810546875,1745.0345458984375,1768.1754150390625,2168.785400390625,1704.092529296875
1939,2491.0390625,2021.3807373046875,0,1698.3282470703125,1787.1065673828125,2487.21240234375,2014.0216064453125,1916.7218017578125,2244.87451171875,2218.45703125
1940,1650.8612060546875,1763.255859375,0,1495.01171875,1779.94970703125,2209.91845703125,2065.12353515625,1842.8160400390625,2072.010009765625,1457.49658203125
1941,1340.111328125,2314.118896484375,1170.8199462890625,2159.2763671875,2078.494873046875,2115.972900390625,2232.891845703125,740.6963500976562,2126.73828125,1540.487548828125
1942,1372.4210205078125,1809.978515625,1779.1533203125,1368.1435546875,1766.3919677734375,2205.287109375,2174.27587890625,2274.63623046875,1673.1639404296875,2056.859619140625
1943,2038.600341796875,1996.5540771484375,1230.7587890625,1039.6259765625,1529.8485107421875,2224.235595703125,2346.1806640625,1955.9542236328125,2123.810791015625,1818.211669921875
1944,1428.982177734375,2479.479736328125,1380.3709716796875,1191.277099609375,2423.95751953125,1833.1807861328125,2164.24755859375,1830.4951171875,1598.8135986328125,1760.2994384765625
1945,1501.5482177734375,2062.350341796875,1199.480712890625,1370.8902587890625,2002.1881103515625,2448.192138671875,1856.1180419921875,2135.38037109375,1561.113037109375,2081.489990234375
1946,1601.246337890625,2390.07861328125,1528.6895751953125,1115.124267578125,1862.6112060546875,2345.047607421875,1898.82958984375,2045.109130859375,2384.004638671875,1935.0919189453125
1947,1144.364990234375,1684.3929443359375,401.48309326171875,1250.2855224609375,589.8677978515625,997.5420532226562,1442.86279296875,2069.318603515625,1822.0562744140625,879.3831787109375
1948,1308.8299560546875,1765.508544921875,1236.501220703125,1621.3721923828125,1545.2777099609375,2340.614013671875,2127.266845703125,2440.0361328125,1885.9820556640625,1759.151611328125
1949,1733.8251953125,1704.6795654296875,818.2738647460938,1546.971435546875,1188.6239013671875,2149.065185546875,1904.236328125,1541.264404296875,1554.1312255859375,1606.765625
1950,1234.9442138671875,1861.91064453125,885.5808715820312,1624.4818115234375,2231.396728515625,2031.39501953125,2002.3436279296875,2260.9287109375,1520.990234375,1926.563720703125
1951,1270.074462890625,2412.299560546875,954.849609375,2278.390625,1875.0008544921875,2167.26123046875,2052.81689453125,2353.379638671875,2384.4736328125,1833.1441650390625
1952,1092.34228515625,1843.20947265625,1293.307861328125,1584.5386962890625,2368.620849609375,2314.1767578125,1815.5302734375,2369.19580078125,1764.5718994140625,1735.2198486328125
1953,1267.413818359375,1848.34521484375,1572.333740234375,1293.3818359375,1404.026123046875,2452.730712890625,1825.3614501953125,2432.185791015625,1842.9619140625,2001.5162353515625
1954,1491.111328125,2133.435791015625,1094.9896240234375,901.0860595703125,2094.67919921875,1633.615966796875,1993.7333984375,2477.515625,1742.671875,1983.7705078125
1955,1819.236572265625,2029.63037109375,1075.3575439453125,1339.6458740234375,1779.6612548828125,0,1865.604248046875,2270.7236328125,1708.062744140625,1747.9906005859375
1956,1917.16748046875,2065.647705078125,1124.544677734375,1024.9906005859375,1361.6453857421875,0,1877.9422607421875,1974.9107666015625,1786.9141845703125,1949.6607666015625
1957,2129.25927734375,1815.0853271484375,1632.82861328125,839.2359619140625,2096.7705078125,0,2122.77294921875,2141.9501953125,1740.797119140625,1983.5504150390625
1958,1549.0574951171875,1997.0499267578125,987.7774047851562,1109.4385986328125,2154.20556640625,0,1695.1593017578125,2340.061767578125,1666.29638671875,1999.422607421875
1959,2398.049072265625,1674.4801025390625,1363.681640625,1094.7364501953125,1506.6707763671875,0,1754.989990234375,1920.415283203125,1892.4976806640625,1879.4796142578125
1960,1663.6563720703125,2048.385009765625,1161.7427978515625,1402.7703857421875,1646.2286376953125,0,2053.721435546875,2442.708740234375,2099.466064453125,1654.6666259765625
1961,1657.727783203125,1986.1353759765625,1172.4166259765625,1753.3641357421875,1881.078369140625,0,2212.44970703125,2198.2880859375,1772.879150390625,1755.0548095703125
1962,2405.8095703125,1831.4520263671875,1201.9912109375,1424.1016845703125,1375.3775634765625,0,1578.7459716796875,2304.68359375,1599.299560546875,1979.0452880859375
1963,1617.4686279296875,1951.5833740234375,925.0662841796875,1403.5230712890625,2099.9892578125,0,1908.3759765625,2042.1529541015625,1681.333740234375,1588.082763671875
1964,1880.6812744140625,2191.25146484375,1276.72216796875,1842.529541015625,1888.5914306640625,0,1827.39501953125,1941.159423828125,2271.576171875,1926.3570556640625
1965,1909.1026611328125,1891.1453857421875,1228.610595703125,1273.657958984375,1786.2269287109375,0,1728.2493896484375,2014.41943359375,2415.729248046875,1746.8408203125
1966,1896.5128173828125,2257.1494140625,1559.223388671875,1667.8778076171875,1461.7381591796875,0,2043.9525146484375,2236.005126953125,2154.683349609375,2046.8892822265625
1967,2061.49560546875,1986.422607421875,1863.560546875,1299.2484130859375,1933.71337890625,0,1948.796875,2269.732666015625,2246.139404296875,1919.298583984375
1968,1625.1982421875,2251.3095703125,1954.597412109375,1520.5733642578125,1495.984619140625,0,1756.5865478515625,2458.033447265625,2499.9130859375,1838.7601318359375
1969,2427.12646484375,1612.2957763671875,2025.6156005859375,1120.9571533203125,1835.4759521484375,0,2351.739501953125,2072.69970703125,2381.52294921875,1799.617431640625
1970,1632.38818359375,1610.4498291015625,2131.943115234375,1651.665771484375,1593.3717041015625,0,1845.77783203125,2447.449462890625,2475.4296875,2043.8912353515625
1971,1506.525634765625,673.1665649414062,554.4672241210938,535.3756103515625,1157.0318603515625,0,2428.97314453125,1840.7257080078125,1796.2337646484375,546.9317016601562
1972,2403.540283203125,330.6340637207031,1685.9881591796875,802.8038940429688,1626.3460693359375,0,2427.439208984375,2360.622314453125,2296.255126953125,1529.0821533203125
1973,2127.937744140625,1669.101318359375,2035.1685791015625,1361.4981689453125,996.5244140625,0,1653.040771484375,1865.8955078125,1385.0860595703125,910.3802490234375
1974,741.531005859375,1337.4991455078125,1255.79296875,969.9221801757812,337.1951904296875,0,909.2929077148438,1635.27880859375,962.4169921875,546.6509399414062
1975,2121.119873046875,2027.87451171875,1596.127685546875,1723.707275390625,1756.4903564453125,0,2213.491455078125,2238.1650390625,2490.499267578125,1729.5897216796875
1976,1985.271484375,1939.6168212890625,2436.927001953125,943.9927978515625,1394.5821533203125,0,1941.2171630859375,2380.35205078125,2014.6845703125,1809.824462890625
1977,1924.373291015625,1657.57177734375,1005.0952758789062,1259.7357177734375,617.1935424804688,0,1611.1104736328125,2209.552490234375,1365.4119873046875,1140.9951171875
1978,1656.3812255859375,1870.1348876953125,2153.726318359375,912.5377197265625,1689.2288818359375,0,2139.55810546875,2433.801513671875,1757.3067626953125,1926.715576171875
1979,1770.559814453125,1750.9619140625,1820.664306640625,1145.52490234375,1224.862060546875,0,1788.0770263671875,2444.47607421875,2469.13232421875,1863.0982666015625
1980,780.8196411132812,349.0286560058594,1013.3827514648438,512.822265625,853.0197143554688,0,384.24517822265625,1032.8541259765625,1057.3779296875,1157.95703125
1981,2131.605712890625,2076.001220703125,1494.3941650390625,1556.8719482421875,1555.1859130859375,0,1824.5791015625,2404.598876953125,2151.71923828125,1668.658935546875
1982,2000.2591552734375,2072.93603515625,1857.0166015625,887.6867065429688,1699.552978515625,0,1768.972412109375,2499.623779296875,2410.197265625,1709.7598876953125
1983,1606.75146484375,1796.8477783203125,2160.29443359375,1150.970458984375,1786.786865234375,0,1965.6317138671875,2485.29443359375,1741.4012451171875,1814.8739013671875
1984,2114.023193359375,2306.2978515625,1857.4154052734375,1265.0205078125,1554.1942138671875,0,2153.724609375,2427.18017578125,2243.193603515625,2262.594970703125
1985,1995.83544921875,1984.6175537109375,639.3336181640625,1723.5150146484375,921.9923706054688,0,1242.4952392578125,2312.97216796875,1702.4617919921875,2051.9453125
1986,1595.6875,2122.726806640625,1424.30810546875,1422.3721923828125,1945.1162109375,0,1743.7281494140625,2479.743896484375,2361.5185546875,2064.800537109375
1987,1954.025634765625,2044.2103271484375,2271.582275390625,750.564208984375,1250.012451171875,0,835.1272583007812,2226.3193359375,2051.0703125,1776.76416015625
1988,2181.8828125,2157.65478515625,2366.4306640625,1474.4993896484375,1526.41552734375,0,1974.9835205078125,2285.2587890625,2489.14013671875,2033.7303466796875
1989,1189.217529296875,376.2320861816406,633.6480102539062,712.7236938476562,566.6419677734375,0,95.50279998779297,930.6334228515625,2449.9052734375,786.49658203125
1990,1720.499267578125,2080.903076171875,2018.5672607421875,1539.9461669921875,1580.8067626953125,0,1665.2918701171875,1777.5423583984375,2403.86865234375,1922.112548828125
1991,2012.0853271484375,2042.3282470703125,2415.388671875,2349.712890625,1415.1766357421875,0,1829.2559814453125,2476.2744140625,2393.22119140625,1655.5828857421875
1992,2057.03271484375,1965.3619384765625,1734.796875,1379.7593994140625,1453.62451171875,0,1430.780517578125,2153.46826171875,1975.740966796875,2096.3330078125
1993,2381.19677734375,2039.74462890625,1785.3258056640625,866.5962524414062,1126.986572265625,0,1598.6336669921875,2413.50830078125,2408.6787109375,1864.0313720703125
1994,2017.8197021484375,1764.7562255859375,2330.115478515625,1165.9210205078125,1670.8138427734375,0,2384.644287109375,2400.7109375,2104.807373046875,1962.4136962890625
1995,1750.4765625,2264.6240234375,1809.547119140625,791.5280151367188,1539.7298583984375,0,2397.963134765625,2241.388427734375,1502.123291015625,2431.9287109375
1996,2175.69580078125,2354.478271484375,2362.63623046875,1975.4349365234375,1602.3642578125,0,1737.8675537109375,2428.701904296875,1781.9600830078125,2038.2890625
1997,1965.79833984375,2077.051025390625,2061.388916015625,903.6495361328125,920.5411376953125,0,1481.8529052734375,2271.20166015625,2403.16455078125,2084.981689453125
1998,2222.59716796875,2236.578369140625,2186.370849609375,2236.495849609375,1324.416015625,0,1853.5140380859375,1953.44970703125,1797.978515625,2118.047119140625
1999,2059.436767578125,1747.7108154296875,2305.010498046875,1226.707275390625,859.1918334960938,0,973.901123046875,2046.0513916015625,1524.6552734375,1822.8565673828125
2000,2474.964111328125,1807.369140625,1486.45751953125,1051.3155517578125,1165.5543212890625,0,1576.044921875,2137.8896484375,1370.53271484375,1847.935546875
2001,2397.5791015625,2300.305419921875,2443.529052734375,1365.04052734375,1890.4490966796875,0,1900.330322265625,2421.25537109375,2450.502197265625,1978.52978515625
2002,2045.8502197265625,2327.042236328125,1896.124755859375,1144.065185546875,2332.050537109375,0,1340.2620849609375,2218.611328125,1578.0399169921875,2280.11328125
2003,2395.6376953125,2221.671630859375,1671.2818603515625,1059.665283203125,1724.363525390625,0,2270.0517578125,2310.964599609375,2271.666259765625,2244.502685546875
2004,2291.402587890625,2011.121826171875,1799.65576171875,934.6495361328125,2070.6025390625,0,933.3822021484375,2057.354736328125,2357.611328125,2276.563720703125
2005,2079.586181640625,1672.319091796875,1975.9615478515625,1040.381103515625,1252.8472900390625,0,1622.1815185546875,2261.016357421875,1837.7864990234375,2291.953125
2006,2078.470703125,1737.1153564453125,1822.813232421875,1162.250244140625,1322.8013916015625,0,1592.6434326171875,2399.3369140625,2060.777587890625,1907.642578125
2007,2420.146484375,2233.775634765625,1945.8114013671875,932.2078247070312,674.7061157226562,0,1284.80029296875,2427.666259765625,2349.2939453125,1908.1148681640625
2008,2102.576416015625,2123.148193359375,1965.02294921875,1237.1466064453125,1354.490234375,0,1826.8065185546875,1993.9420166015625,2234.3623046875,2016.0714111328125
2009,2288.97802734375,2298.732666015625,1904.9349365234375,1187.64111328125,1287.7000732421875,0,2156.207763671875,2491.28515625,2261.293701171875,2316.957763671875
2010,2406.32421875,2159.717041015625,2368.573486328125,1774.559326171875,1017.0552978515625,0,2336.365234375,2043.5062255859375,2449.941650390625,1603.6551513671875
2011,2462.8759765625,1627.087158203125,2122.43212890625,1153.8729248046875,850.5567016601562,0,809.8895263671875,2473.7939453125,2198.751953125,1795.1776123046875
2012,2180.192626953125,2033.7393798828125,1987.1517333984375,1067.271728515625,1277.8577880859375,0,1492.7332763671875,2227.720458984375,1971.81005859375,1805.4044189453125
2013,1986.21875,1926.0738525390625,2073.210693359375,1539.3431396484375,1386.955810546875,0,2193.552734375,2065.174072265625,2370.85595703125,1672.2784423828125
2014,2412.046630859375,2182.4248046875,1903.1240234375,1285.1080322265625,1484.6209716796875,0,1563.316650390625,1992.67431640625,2251.252197265625,2047.3336181640625
2015,2139.57421875,2067.005859375,2295.188232421875,1454.943115234375,1197.5810546875,2291.498291015625,2280.48095703125,2084.90869140625,2363.026123046875,1901.6558837890625
2016,1837.2342529296875,1954.005615234375,2295.152099609375,1278.1702880859375,1263.3145751953125,0,1083.7623291015625,2309.739990234375,2064.78662109375,2222.646240234375
2017,2219.58447265625,1659.0445556640625,1727.13330078125,1238.8438720703125,1038.5399169921875,0,816.435302734375,1844.08203125,2413.146484375,2029.9610595703125
2018,1869.3577880859375,1919.5838623046875,1796.196044921875,1366.504150390625,1190.058349609375,0,2234.55078125,2108.84814453125,2370.41943359375,1822.7823486328125
2019,2239.2109375,2429.90869140625,1965.21923828125,2041.6168212890625,1317.891357421875,0,2477.327880859375,2307.736083984375,2416.7353515625,2006.9356689453125
2020,2040.36328125,2214.832275390625,2121.97509765625,1265.924560546875,1333.377197265625,0,518.4603271484375,1888.5943603515625,2403.909423828125,1906.212890625
2021,2170.741455078125,2105.4052734375,2173.959716796875,1891.099609375,1598.2672119140625,0,1469.03271484375,2160.259765625,2116.21728515625,1778.0799560546875
2022,2167.748046875,2019.3214111328125,2494.900390625,1416.758544921875,1328.7066650390625,0,1015.4331665039062,2218.497314453125,2448.437255859375,1904.5401611328125
2023,0,2239.88232421875,0,0,0,0,0,2481.189453125
